#    itr              mu            ntot            mtot            etot
       1       78.592000        5.899231        0.100769      223.799362
       2       32.714000        5.899170       -0.065674      129.405572
       3       32.699000        5.899048        0.041138      129.406560
       4       32.697000        5.899170       -0.026855      129.409970
       5       32.700000        5.899170        0.016113      129.413454
       6       32.698000        5.899170       -0.011230      129.413823
       7       32.699000        5.899658        0.004883      129.429896
       8       32.697000        5.899902       -0.003662      129.448743
       9       32.700000        5.899414        0.002197      129.438184
      10       32.700000        5.899902       -0.001709      129.443365
      11       32.702000        5.899414        0.000244      129.438192
      12       32.697000        5.899170       -0.000000      129.419417
      13       32.695000        5.899170        0.000000      129.414021
      14       32.695000        5.899170        0.000000      129.414021
