#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-8.624420	-5.095032	-8.624420	-5.095032	-19.406525	-15.686737	
1	-8.624119	-5.094731	-8.621408	-5.092020	-19.402308	-15.682521	
2	-8.623216	-5.093827	-8.612375	-5.082986	-19.389661	-15.669873	
3	-8.621711	-5.092322	-8.597325	-5.067936	-19.368591	-15.648803	
4	-8.619605	-5.090216	-8.576267	-5.046879	-19.339111	-15.619323	
5	-8.616900	-5.087511	-8.549216	-5.019827	-19.301238	-15.581451	
6	-8.613597	-5.084208	-8.516185	-4.986797	-19.254996	-15.535208	
7	-8.609698	-5.080309	-8.477197	-4.947808	-19.200412	-15.480624	
8	-8.605205	-5.075817	-8.432273	-4.902885	-19.137519	-15.417731	
9	-8.600122	-5.070734	-8.381441	-4.852053	-19.066354	-15.346567	
10	-8.594451	-5.065063	-8.324733	-4.795344	-18.986962	-15.267175	
11	-8.588196	-5.058808	-8.262181	-4.732792	-18.899390	-15.179602	
12	-8.581361	-5.051972	-8.193824	-4.664435	-18.803689	-15.083902	
13	-8.573948	-5.044560	-8.119702	-4.590314	-18.699919	-14.980132	
14	-8.565964	-5.036576	-8.039861	-4.510472	-18.588142	-14.868354	
15	-8.557413	-5.028025	-7.954348	-4.424960	-18.468424	-14.748636	
16	-8.548300	-5.018911	-7.863215	-4.333827	-18.340838	-14.621051	
17	-8.538630	-5.009241	-7.766518	-4.237129	-18.205461	-14.485674	
18	-8.528409	-4.999021	-7.664313	-4.134925	-18.062375	-14.342587	
19	-8.517644	-4.988256	-7.556663	-4.027275	-17.911665	-14.191877	
20	-8.506341	-4.976953	-7.443633	-3.914244	-17.753422	-14.033635	
21	-8.494507	-4.965119	-7.325290	-3.795902	-17.587743	-13.867955	
22	-8.482149	-4.952760	-7.201706	-3.672318	-17.414725	-13.694938	
23	-8.469274	-4.939885	-7.072956	-3.543567	-17.234475	-13.514687	
24	-8.455890	-4.926501	-6.939116	-3.409728	-17.047099	-13.327312	
25	-8.442005	-4.912617	-6.800268	-3.270880	-16.852712	-13.132924	
26	-8.427628	-4.898239	-6.656495	-3.127107	-16.651430	-12.931643	
27	-8.412767	-4.883378	-6.507884	-2.978496	-16.443375	-12.723587	
28	-8.397431	-4.868042	-6.354525	-2.825136	-16.228671	-12.508883	
29	-8.381629	-4.852241	-6.196509	-2.667120	-16.007449	-12.287661	
30	-8.365371	-4.835983	-6.033931	-2.504543	-15.779840	-12.060053	
31	-8.348667	-4.819279	-5.866891	-2.337503	-15.545984	-11.826196	
32	-8.331527	-4.802139	-5.695488	-2.166100	-15.306020	-11.586232	
33	-8.313961	-4.784572	-5.519826	-1.990437	-15.060092	-11.340305	
34	-8.295979	-4.766591	-5.340010	-1.810621	-14.808350	-11.088562	
35	-8.277593	-4.748205	-5.156149	-1.626760	-14.550944	-10.831157	
36	-8.258813	-4.729425	-4.968353	-1.438965	-14.288031	-10.568243	
37	-8.239652	-4.710263	-4.776736	-1.247348	-14.019767	-10.299979	
38	-8.220119	-4.690731	-4.581413	-1.052025	-13.746315	-10.026527	
39	-8.200228	-4.670840	-4.382502	-0.853114	-13.467839	-9.748052	
40	-8.179990	-4.650602	-4.180122	-0.650734	-13.184508	-9.464720	
41	-8.159418	-4.630029	-3.974396	-0.445008	-12.896491	-9.176704	
42	-8.138523	-4.609134	-3.765448	-0.236059	-12.603963	-8.884175	
43	-8.117318	-4.587930	-3.553402	-0.024014	-12.307099	-8.587312	
44	-8.095817	-4.566428	-3.338388	0.191001	-12.006079	-8.286291	
45	-8.074031	-4.544643	-3.120533	0.408855	-11.701083	-7.981296	
46	-8.051975	-4.522587	-2.899971	0.629417	-11.392296	-7.672508	
47	-8.029661	-4.500273	-2.676833	0.852555	-11.079903	-7.360115	
48	-8.007104	-4.477715	-2.451254	1.078134	-10.764093	-7.044305	
49	-7.984315	-4.454927	-2.223371	1.306018	-10.445055	-6.725268	
50	-7.961310	-4.431922	-1.993319	1.536070	-10.122983	-6.403195	
51	-7.938102	-4.408713	-1.761238	1.768151	-9.798069	-6.078281	
52	-7.914705	-4.385316	-1.527267	2.002121	-9.470510	-5.750723	
53	-7.891133	-4.361744	-1.291548	2.237841	-9.140503	-5.420716	
54	-7.867400	-4.338012	-1.054222	2.475166	-8.808247	-5.088460	
55	-7.843521	-4.314133	-0.815433	2.713956	-8.473942	-4.754154	
56	-7.819510	-4.290122	-0.575323	2.954065	-8.137789	-4.418002	
57	-7.795382	-4.265994	-0.334039	3.195349	-7.799991	-4.080204	
