#    itr              mu            ntot            mtot            etot
       1       46.012000        4.499084        1.500916       53.961274
       2       19.614000        4.499146       -1.055664       44.006623
       3       19.934000        4.499023        0.762573       44.836562
       4       20.094000        4.499023       -0.551147       45.227849
       5       20.133000        4.499023        0.397827       45.433564
       6       20.118000        4.499146       -0.275635       45.541663
       7       20.129000        4.499390        0.190430       45.606966
       8       20.119000        4.499146       -0.131592       45.633207
       9       20.132000        4.499146        0.087158       45.643517
      10       20.127000        4.499390       -0.061523       45.655260
      11       20.133000        4.499634        0.042725       45.665999
      12       20.128000        4.499390       -0.029785       45.665717
      13       20.123000        4.499878        0.020020       45.673038
      14       20.132000        4.499878       -0.011230       45.679649
      15       20.131000        4.499390        0.006836       45.670016
      16       20.128000        4.499146       -0.004639       45.658830
      17       20.126000        4.499146        0.003662       45.655670
      18       20.128000        4.499634       -0.003174       45.665543
      19       20.130000        4.499146        0.002686       45.662150
      20       20.130000        4.499634       -0.003174       45.665549
      21       20.130000        4.499146        0.002686       45.662150
      22       20.130000        4.499634       -0.003174       45.665549
      23       20.130000        4.499146        0.002686       45.662150
      24       20.130000        4.499634       -0.003174       45.665549
      25       20.130000        4.499146        0.002686       45.662150
      26       20.130000        4.499634       -0.003174       45.665549
      27       20.130000        4.499146        0.002686       45.662150
      28       20.130000        4.499634       -0.003174       45.665549
      29       20.130000        4.499146        0.002686       45.662150
      30       20.130000        4.499634       -0.003174       45.665549
      31       20.130000        4.499146        0.002686       45.662150
      32       20.130000        4.499634       -0.003174       45.665549
      33       20.130000        4.499146        0.002686       45.662150
      34       20.130000        4.499634       -0.003174       45.665549
      35       20.130000        4.499146        0.002686       45.662150
      36       20.130000        4.499634       -0.003174       45.665549
      37       20.130000        4.499146        0.002686       45.662150
      38       20.130000        4.499634       -0.003174       45.665549
      39       20.130000        4.499146        0.002686       45.662150
      40       20.130000        4.499634       -0.003174       45.665549
      41       20.130000        4.499146        0.002686       45.662150
      42       20.130000        4.499634       -0.003174       45.665549
      43       20.130000        4.499146        0.002686       45.662150
      44       20.130000        4.499634       -0.003174       45.665549
      45       20.130000        4.499146        0.002686       45.662150
      46       20.130000        4.499634       -0.003174       45.665549
      47       20.130000        4.499146        0.002686       45.662150
      48       20.130000        4.499634       -0.003174       45.665549
      49       20.130000        4.499146        0.002686       45.662150
      50       20.130000        4.499634       -0.003174       45.665549
      51       20.130000        4.499146        0.002686       45.662150
      52       20.130000        4.499634       -0.003174       45.665549
      53       20.130000        4.499146        0.002686       45.662150
      54       20.130000        4.499634       -0.003174       45.665549
      55       20.130000        4.499146        0.002686       45.662150
      56       20.130000        4.499634       -0.003174       45.665549
      57       20.130000        4.499146        0.002686       45.662150
      58       20.130000        4.499634       -0.003174       45.665549
      59       20.130000        4.499146        0.002686       45.662150
      60       20.130000        4.499634       -0.003174       45.665549
      61       20.130000        4.499146        0.002686       45.662150
      62       20.130000        4.499634       -0.003174       45.665549
      63       20.130000        4.499146        0.002686       45.662150
      64       20.130000        4.499634       -0.003174       45.665549
      65       20.130000        4.499146        0.002686       45.662150
      66       20.130000        4.499634       -0.003174       45.665549
      67       20.130000        4.499146        0.002686       45.662150
      68       20.130000        4.499634       -0.003174       45.665549
      69       20.130000        4.499146        0.002686       45.662150
      70       20.130000        4.499634       -0.003174       45.665549
      71       20.130000        4.499146        0.002686       45.662150
      72       20.130000        4.499634       -0.003174       45.665549
      73       20.130000        4.499146        0.002686       45.662150
      74       20.130000        4.499634       -0.003174       45.665549
      75       20.130000        4.499146        0.002686       45.662150
      76       20.130000        4.499634       -0.003174       45.665549
      77       20.130000        4.499146        0.002686       45.662150
      78       20.130000        4.499634       -0.003174       45.665549
      79       20.130000        4.499146        0.002686       45.662150
      80       20.130000        4.499634       -0.003174       45.665549
      81       20.130000        4.499146        0.002686       45.662150
      82       20.130000        4.499634       -0.003174       45.665549
      83       20.130000        4.499146        0.002686       45.662150
      84       20.130000        4.499634       -0.003174       45.665549
      85       20.130000        4.499146        0.002686       45.662150
      86       20.130000        4.499634       -0.003174       45.665549
      87       20.130000        4.499146        0.002686       45.662150
      88       20.130000        4.499634       -0.003174       45.665549
      89       20.130000        4.499146        0.002686       45.662150
      90       20.130000        4.499634       -0.003174       45.665549
      91       20.130000        4.499146        0.002686       45.662150
      92       20.130000        4.499634       -0.003174       45.665549
      93       20.130000        4.499146        0.002686       45.662150
      94       20.130000        4.499634       -0.003174       45.665549
      95       20.130000        4.499146        0.002686       45.662150
      96       20.130000        4.499634       -0.003174       45.665549
      97       20.130000        4.499146        0.002686       45.662150
      98       20.130000        4.499634       -0.003174       45.665549
      99       20.130000        4.499146        0.002686       45.662150
