#    itr              mu            ntot            mtot            etot
       1       63.642000        4.299316        0.318298      231.085521
       2       63.751000        4.299072        0.224670      231.383910
       3       63.792000        4.299072        0.170471      231.511417
       4       63.782000        4.299316        0.135681      231.595775
       5       63.793000        4.299072        0.111633      231.634932
       6       63.789000        4.299561        0.093811      231.675767
       7       63.790000        4.299316        0.080261      231.703378
       8       63.790000        4.299561        0.068420      231.715824
       9       63.788000        4.299805        0.059509      231.753311
      10       63.782000        4.299194        0.051758      231.733974
      11       63.762000        4.299438        0.045044      231.718942
      12       63.763000        4.299194        0.039551      231.720766
      13       63.758000        4.299438        0.034790      231.724679
      14       63.757000        4.299683        0.028564      231.755914
      15       63.761000        4.300171        0.025146      231.802787
      16       63.773000        4.299194        0.022461      231.769442
      17       63.758000        4.299194        0.019287      231.713892
      18       63.753000        4.299438        0.016724      231.730262
      19       63.757000        4.299438        0.014038      231.744614
      20       63.755000        4.299927        0.011841      231.775938
      21       63.760000        4.299438        0.008179      231.772969
      22       63.751000        4.299683        0.006592      231.760963
      23       63.755000        4.299438        0.005493      231.759444
      24       63.751000        4.299438        0.005005      231.745496
      25       63.751000        4.299438        0.004028      231.745520
      26       63.750000        4.299438        0.003052      231.745497
      27       63.750000        4.299438        0.002563      231.745638
      28       63.751000        4.299438        0.002075      231.745591
      29       63.751000        4.299927        0.001831      231.776786
      30       63.756000        4.299438        0.001587      231.773632
      31       63.750000        4.299438        0.001587      231.745607
      32       63.750000        4.299438        0.001587      231.745607
