# n = 5.8 U  = 13.0 J = 3.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       77.206000        5.800354        0.099823      361.467886
       2       73.032000        5.799744        0.054840      362.310613
       3       72.988000        5.799011        0.032501      362.236120
       4       72.972000        5.799255        0.019684      362.212723
       5       72.966000        5.799988        0.013214      362.283445
       6       72.972000        5.799683        0.008667      362.307884
       7       72.970000        5.799438        0.006592      362.271055
       8       72.966000        5.799194        0.004761      362.238142
       9       72.962000        5.799194        0.003784      362.222737
      10       72.964000        5.799438        0.003418      362.240574
      11       72.966000        5.799438        0.003418      362.255828
      12       72.966000        5.799438        0.003418      362.255828
