# n = 1.3 U  = 18.0 J = 4.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       11.932000        1.299072        0.191345       10.840997
       2       11.769000        1.299438        0.119385       10.991662
       3       11.712000        1.299194        0.075562       11.062973
       4       11.682000        1.299438        0.046631       11.088849
       5       11.671000        1.299194        0.028931       11.101968
       6       11.657000        1.299683        0.017700       11.107267
       7       11.655000        1.299683        0.011841       11.118504
       8       11.667000        1.299927        0.008545       11.122036
       9       11.666000        1.299438        0.005859       11.121263
      10       11.658000        1.299438        0.003906       11.111846
      11       11.660000        1.299927        0.002686       11.117678
      12       11.668000        1.299438        0.002441       11.121479
      13       11.661000        1.299438        0.002441       11.111942
      14       11.661000        1.299438        0.002441       11.111942
