#    itr              mu            ntot            mtot            etot
       1      -21.000000        0.936584        0.936584      -23.911093
       2       -7.949000        0.699097       -0.411865       -7.881661
       3       -8.239000        0.699097        0.195801       -7.964309
       4       -8.199000        0.699097       -0.090332       -7.919628
       5       -8.192000        0.699829        0.041748       -7.915615
       6       -8.194000        0.699341       -0.019287       -7.908438
       7       -8.192000        0.699097        0.007813       -7.906550
       8       -8.190000        0.699341       -0.004150       -7.908848
       9       -8.188000        0.700317        0.003174       -7.916478
      10       -8.186000        0.699097       -0.001465       -7.905089
      11       -8.190000        0.699097        0.001465       -7.906823
      12       -8.190000        0.699097       -0.001465       -7.906823
