#    itr              mu            ntot            mtot            etot
       1      -10.837000        1.899231        1.899231      -38.418914
       2        0.995000        1.899048       -0.752930       -9.001292
       3        0.641000        1.899048        0.282715       -7.794286
       4        0.602000        1.899048       -0.105469       -7.604585
       5        0.593000        1.899292        0.036865       -7.577221
       6        0.589000        1.899048       -0.014160       -7.572517
       7        0.593000        1.899048        0.005859       -7.573444
       8        0.586000        1.899048       -0.001953       -7.573307
       9        0.582000        1.899048        0.000000       -7.573300
      10        0.579000        1.899048        0.000000       -7.573300
      11        0.579000        1.899048        0.000000       -7.573300
