# n = 2.0 U  = 20.0 J = 5.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       29.029129        2.000122        0.228760       47.524893
       2       29.034173        2.000122        0.107178       48.059899
       3       29.007190        2.000366        0.048706       48.151619
       4       29.010428        2.000122        0.023437       48.179632
       5       29.000339        2.000366        0.011353       48.181818
       6       28.994406        2.000366        0.006226       48.191839
       7       28.994542        2.000122        0.003662       48.184836
       8       28.987471        2.000122        0.001709       48.176704
       9       28.995274        2.000122        0.001221       48.176733
      10       28.992212        2.000122        0.000732       48.176375
      11       28.992355        2.000122        0.000244       48.176378
      12       28.990263        2.000122        0.000244       48.176380
      13       28.990263        2.000122        0.000244       48.176380
