#    itr              mu            ntot            mtot            etot
       1        1.230469        2.800781        1.395721      -25.909938
       2        6.424316        2.799713       -0.697369       -5.465127
       3        6.949905        2.799835        0.320541       -1.833471
       4        7.135238        2.800842       -0.144210       -0.891201
       5        7.165766        2.800079        0.066574       -0.691884
       6        7.165295        2.800385       -0.029510       -0.654881
       7        7.164747        2.799225        0.014282       -0.652171
       8        7.164110        2.800842       -0.006073       -0.647054
       9        7.163370        2.800446        0.001465       -0.638012
      10        7.174548        2.800201       -0.000229       -0.642810
      11        7.175501        2.800018       -0.000061       -0.645352
