#    itr              mu            ntot            mtot            etot
       1       46.040039        3.899689        1.048508       24.174489
       2       17.417828        3.899414       -0.989604       31.586678
       3       17.492041        3.899017        0.943680       32.457203
       4       17.571110        3.900238       -0.909798       33.109169
       5       17.671535        3.900269        0.883728       33.600123
       6       17.737927        3.900177       -0.859190       33.903043
       7       17.865776        3.900940        0.840454       34.288328
       8       17.895181        3.899323       -0.820469       34.471292
       9       17.975879        3.900421        0.802292       34.732083
      10       18.036871        3.899963       -0.788299       34.955733
      11       18.080879        3.900269        0.772003       35.129430
      12       18.131753        3.900421       -0.756170       35.306924
      13       18.189940        3.900177        0.738693       35.519144
      14       18.255918        3.899689       -0.721679       35.695983
      15       18.334413        3.899414        0.703705       35.883943
      16       18.392421        3.899963       -0.684780       36.050692
      17       18.462463        3.899261        0.666946       36.253488
      18       18.511234        3.899933       -0.646223       36.428993
      19       18.571484        3.899597        0.624634       36.624370
      20       18.609643        3.900177       -0.597797       36.818887
      21       18.710246        3.899109        0.576213       37.099177
      22       18.799841        3.899078       -0.564537       37.241314
      23       18.881912        3.899902        0.559380       37.373758
      24       18.894754        3.899933       -0.557719       37.420647
      25       18.917062        3.900146        0.558328       37.457034
