#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-3.802170	-3.780472	-3.802170	-3.780472	-13.940155	-13.927521	
1	-3.801869	-3.780171	-3.799158	-3.777460	-13.935938	-13.923304	
2	-3.800965	-3.779267	-3.790124	-3.768426	-13.923291	-13.910657	
3	-3.799460	-3.777762	-3.775074	-3.753376	-13.902221	-13.889587	
4	-3.797355	-3.775657	-3.754017	-3.732319	-13.872741	-13.860107	
5	-3.794649	-3.772951	-3.726965	-3.705267	-13.834869	-13.822234	
6	-3.791346	-3.769648	-3.693935	-3.672237	-13.788626	-13.775992	
7	-3.787447	-3.765749	-3.654946	-3.633248	-13.734042	-13.721408	
8	-3.782955	-3.761257	-3.610023	-3.588325	-13.671149	-13.658515	
9	-3.777872	-3.756174	-3.559191	-3.537493	-13.599985	-13.587351	
10	-3.772201	-3.750503	-3.502482	-3.480784	-13.520593	-13.507958	
11	-3.765946	-3.744248	-3.439930	-3.418232	-13.433020	-13.420386	
12	-3.759110	-3.737412	-3.371573	-3.349875	-13.337320	-13.324685	
13	-3.751698	-3.730000	-3.297452	-3.275754	-13.233550	-13.220915	
14	-3.743714	-3.722016	-3.217610	-3.195912	-13.121772	-13.109138	
15	-3.735163	-3.713465	-3.132098	-3.110400	-13.002054	-12.989420	
16	-3.726049	-3.704351	-3.040965	-3.019267	-12.874468	-12.861834	
17	-3.716380	-3.694682	-2.944267	-2.922569	-12.739092	-12.726457	
18	-3.706159	-3.684461	-2.842063	-2.820365	-12.596005	-12.583371	
19	-3.695394	-3.673696	-2.734413	-2.712715	-12.445295	-12.432661	
20	-3.684091	-3.662393	-2.621382	-2.599684	-12.287053	-12.274418	
21	-3.672257	-3.650559	-2.503040	-2.481342	-12.121373	-12.108739	
22	-3.659898	-3.638200	-2.379456	-2.357758	-11.948356	-11.935721	
23	-3.647023	-3.625325	-2.250705	-2.229007	-11.768105	-11.755471	
24	-3.633639	-3.611941	-2.116866	-2.095168	-11.580730	-11.568095	
25	-3.619755	-3.598057	-1.978018	-1.956320	-11.386342	-11.373708	
26	-3.605377	-3.583679	-1.834245	-1.812547	-11.185060	-11.172426	
27	-3.590516	-3.568818	-1.685634	-1.663936	-10.977005	-10.964371	
28	-3.575180	-3.553482	-1.532274	-1.510576	-10.762301	-10.749667	
29	-3.559379	-3.537681	-1.374258	-1.352560	-10.541079	-10.528445	
30	-3.543121	-3.521423	-1.211681	-1.189983	-10.313471	-10.300837	
31	-3.526417	-3.504719	-1.044641	-1.022943	-10.079614	-10.066980	
32	-3.509277	-3.487579	-0.873238	-0.851540	-9.839650	-9.827016	
33	-3.491710	-3.470012	-0.697575	-0.675877	-9.593723	-9.581088	
34	-3.473729	-3.452031	-0.517759	-0.496061	-9.341980	-9.329346	
35	-3.455343	-3.433645	-0.333898	-0.312200	-9.084575	-9.071941	
36	-3.436563	-3.414865	-0.146103	-0.124405	-8.821661	-8.809027	
37	-3.417401	-3.395703	0.045514	0.067212	-8.553397	-8.540763	
38	-3.397869	-3.376171	0.240837	0.262535	-8.279945	-8.267311	
39	-3.377978	-3.356280	0.439748	0.461446	-8.001470	-7.988835	
40	-3.357740	-3.336042	0.642128	0.663826	-7.718138	-7.705504	
41	-3.337167	-3.315469	0.847854	0.869552	-7.430122	-7.417487	
42	-3.316273	-3.294575	1.056803	1.078501	-7.137593	-7.124959	
43	-3.295068	-3.273370	1.268848	1.290546	-6.840730	-6.828095	
44	-3.273567	-3.251869	1.483863	1.505561	-6.539709	-6.527075	
45	-3.251781	-3.230083	1.701717	1.723415	-6.234714	-6.222079	
46	-3.229725	-3.208027	1.922279	1.943977	-5.925926	-5.913292	
47	-3.207411	-3.185713	2.145417	2.167115	-5.613533	-5.600899	
48	-3.184853	-3.163155	2.370996	2.392694	-5.297723	-5.285089	
49	-3.162065	-3.140367	2.598880	2.620578	-4.978686	-4.966051	
50	-3.139060	-3.117362	2.828932	2.850630	-4.656613	-4.643979	
51	-3.115852	-3.094154	3.061013	3.082711	-4.331699	-4.319065	
52	-3.092454	-3.070756	3.294983	3.316681	-4.004141	-3.991506	
53	-3.068883	-3.047185	3.530703	3.552401	-3.674134	-3.661499	
54	-3.045150	-3.023452	3.768028	3.789726	-3.341878	-3.329243	
55	-3.021271	-2.999573	4.006818	4.028516	-3.007572	-2.994938	
56	-2.997260	-2.975562	4.246927	4.268625	-2.671420	-2.658785	
57	-2.973132	-2.951434	4.488211	4.509909	-2.333621	-2.320987	
58	-2.948900	-2.927202	4.730525	4.752223	-1.994382	-1.981747	
59	-2.924580	-2.902882	4.973723	4.995421	-1.653904	-1.641270	
60	-2.900187	-2.878489	5.217659	5.239357	-1.312395	-1.299761	
61	-2.875734	-2.854036	5.462185	5.483883	-0.970059	-0.957425	
62	-2.851237	-2.829539	5.707153	5.728851	-0.627102	-0.614468	
63	-2.826711	-2.805013	5.952418	5.974116	-0.283732	-0.271098	
64	-2.802170	-2.780472	6.197830	6.219528	0.059845	0.072479	
65	-2.777629	-2.755931	6.443242	6.464940	0.403422	0.416056	
