#    itr              mu            ntot            mtot            etot
       1       36.090000        4.699280        1.300720       46.401412
       2       17.173000        4.699829       -0.729980       33.426233
       3       17.316000        4.699097        0.376465       33.882955
       4       17.371000        4.699829       -0.192627       34.037501
       5       17.375000        4.699097        0.099609       34.071392
       6       17.384000        4.699097       -0.050781       34.074352
       7       17.380000        4.699097        0.026367       34.077095
       8       17.387000        4.699341       -0.013428       34.082248
       9       17.379000        4.699097        0.007812       34.080524
      10       17.383000        4.700073       -0.003906       34.095113
      11       17.383000        4.700073        0.002930       34.104706
      12       17.383000        4.699097       -0.001953       34.087770
      13       17.383000        4.699097        0.001953       34.078200
      14       17.383000        4.699097       -0.001953       34.078200
