#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-5.510906	-9.643917	-5.510906	-9.643917	-16.266656	-20.187219	16.499065	12.366054	16.499065	12.366054	15.737298	11.816736	
1	-5.510605	-9.643616	-5.507895	-9.640906	-16.262440	-20.183003	16.496055	12.363044	16.498764	12.365753	15.736696	11.816134	
2	-5.509702	-9.642713	-5.498866	-9.631877	-16.249794	-20.170357	16.487025	12.354014	16.497861	12.364850	15.734890	11.814328	
3	-5.508198	-9.641209	-5.483823	-9.616834	-16.228725	-20.149288	16.471982	12.338971	16.496357	12.363346	15.731882	11.811319	
4	-5.506093	-9.639104	-5.462775	-9.595786	-16.199247	-20.119810	16.450934	12.317923	16.494252	12.361241	15.727673	11.807110	
5	-5.503389	-9.636400	-5.435736	-9.568746	-16.161377	-20.081940	16.423895	12.290884	16.491548	12.358537	15.722265	11.801702	
6	-5.500087	-9.633098	-5.402721	-9.535731	-16.115138	-20.035701	16.390880	12.257869	16.488247	12.355236	15.715662	11.795099	
7	-5.496190	-9.629201	-5.363750	-9.496761	-16.060558	-19.981121	16.351909	12.218898	16.484349	12.351339	15.707868	11.787306	
8	-5.491700	-9.624711	-5.318847	-9.451858	-15.997669	-19.918232	16.307007	12.173996	16.479859	12.346848	15.698888	11.778325	
9	-5.486619	-9.619630	-5.268040	-9.401051	-15.926510	-19.847073	16.256199	12.123188	16.474778	12.341767	15.688727	11.768164	
10	-5.480951	-9.613962	-5.211358	-9.344369	-15.847124	-19.767687	16.199517	12.066506	16.469110	12.336099	15.677391	11.756828	
11	-5.474699	-9.607709	-5.148836	-9.281847	-15.759558	-19.680120	16.136996	12.003985	16.462858	12.329847	15.664887	11.744324	
12	-5.467866	-9.600877	-5.080512	-9.213523	-15.663864	-19.584427	16.068672	11.935661	16.456025	12.323014	15.651223	11.730660	
13	-5.460457	-9.593468	-5.006427	-9.139438	-15.560102	-19.480665	15.994587	11.861576	16.448616	12.315605	15.636406	11.715843	
14	-5.452477	-9.585488	-4.926626	-9.059637	-15.448333	-19.368895	15.914786	11.781775	16.440636	12.307625	15.620446	11.699883	
15	-5.443929	-9.576940	-4.841157	-8.974168	-15.328624	-19.249187	15.829316	11.696306	16.432088	12.299078	15.603353	11.682790	
16	-5.434820	-9.567831	-4.750072	-8.883083	-15.201048	-19.121611	15.738231	11.605220	16.422979	12.289969	15.585136	11.664573	
