#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-5.961029	-5.948944	-5.961029	-5.948944	-17.095337	-17.082886	16.038971	16.051056	16.038971	16.051056	14.904663	14.917114	
1	-5.960728	-5.948643	-5.958017	-5.945932	-17.091120	-17.078669	16.035959	16.048044	16.038670	16.050755	14.904061	14.916512	
2	-5.959825	-5.947740	-5.948984	-5.936899	-17.078473	-17.066022	16.026926	16.039011	16.037766	16.049851	14.902254	14.914705	
3	-5.958320	-5.946235	-5.933934	-5.921849	-17.057403	-17.044952	16.011876	16.023961	16.036261	16.048346	14.899244	14.911695	
4	-5.956214	-5.944129	-5.912876	-5.900791	-17.027923	-17.015472	15.990818	16.002903	16.034156	16.046241	14.895033	14.907484	
5	-5.953509	-5.941424	-5.885824	-5.873739	-16.990050	-16.977599	15.963766	15.975851	16.031451	16.043535	14.889622	14.902073	
6	-5.950206	-5.938121	-5.852794	-5.840709	-16.943808	-16.931357	15.930736	15.942821	16.028147	16.040232	14.883016	14.895467	
7	-5.946307	-5.934222	-5.813806	-5.801721	-16.889224	-16.876773	15.891747	15.903832	16.024249	16.036334	14.875218	14.887670	
8	-5.941814	-5.929729	-5.768882	-5.756797	-16.826331	-16.813880	15.846824	15.858909	16.019756	16.031841	14.866234	14.878685	
9	-5.936731	-5.924646	-5.718050	-5.705965	-16.755167	-16.742716	15.795992	15.808077	16.014673	16.026758	14.856067	14.868519	
10	-5.931060	-5.918975	-5.661342	-5.649257	-16.675774	-16.663323	15.739284	15.751368	16.009002	16.021087	14.844726	14.857177	
11	-5.924805	-5.912720	-5.598790	-5.586705	-16.588202	-16.575751	15.676732	15.688817	16.002747	16.014832	14.832215	14.844666	
12	-5.917969	-5.905884	-5.530432	-5.518347	-16.492502	-16.480050	15.608374	15.620459	15.995911	16.007996	14.818544	14.830995	
13	-5.910557	-5.898472	-5.456311	-5.444226	-16.388731	-16.376280	15.534253	15.546338	15.988499	16.000584	14.803719	14.816171	
