#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	0.299781	0.355331	0.299781	0.355331	-10.935395	-10.877580	22.299783	22.355332	22.299783	22.355332	21.064607	21.122422	
1	0.300082	0.355632	0.302793	0.358343	-10.931179	-10.873363	22.296771	22.352320	22.299481	22.355031	21.064004	21.121820	
2	0.300986	0.356535	0.311827	0.367376	-10.918531	-10.860716	22.287737	22.343287	22.298578	22.354128	21.062197	21.120013	
3	0.302491	0.358040	0.326877	0.382426	-10.897461	-10.839646	22.272687	22.328237	22.297073	22.352623	21.059187	21.117003	
4	0.304596	0.360146	0.347934	0.403483	-10.867981	-10.810166	22.251630	22.307179	22.294967	22.350517	21.054976	21.112792	
5	0.307302	0.362851	0.374986	0.430535	-10.830109	-10.772293	22.224578	22.280127	22.292262	22.347812	21.049566	21.107381	
6	0.310605	0.366154	0.408016	0.463566	-10.783866	-10.726051	22.191548	22.247097	22.288959	22.344509	21.042960	21.100775	
7	0.314503	0.370053	0.447005	0.502554	-10.729282	-10.671467	22.152559	22.208109	22.285060	22.340610	21.035162	21.092977	
8	0.318996	0.374545	0.491928	0.547478	-10.666389	-10.608573	22.107635	22.163185	22.280568	22.336117	21.026177	21.083993	
9	0.324079	0.379629	0.542760	0.598309	-10.595225	-10.537409	22.056804	22.112353	22.275485	22.331034	21.016011	21.073826	
10	0.329750	0.385299	0.599469	0.655018	-10.515833	-10.458017	22.000095	22.055645	22.269814	22.325363	21.004669	21.062485	
11	0.336005	0.391555	0.662020	0.717570	-10.428260	-10.370444	21.937543	21.993093	22.263559	22.319108	20.992159	21.049974	
12	0.342841	0.398390	0.730378	0.785927	-10.332560	-10.274744	21.869186	21.924736	22.256723	22.312272	20.978487	21.036303	
13	0.350253	0.405802	0.804499	0.860049	-10.228790	-10.170974	21.795064	21.850614	22.249311	22.304860	20.963663	21.021478	
14	0.358237	0.413787	0.884340	0.939890	-10.117012	-10.059196	21.715223	21.770773	22.241327	22.296876	20.947695	21.005510	
15	0.366788	0.422338	0.969853	1.025403	-9.997294	-9.939479	21.629711	21.685260	22.232775	22.288325	20.930592	20.988408	
