#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-4.272400	-4.309326	-4.272400	-4.309326	-15.409119	-15.446350	
1	-4.272099	-4.309025	-4.269388	-4.306314	-15.404902	-15.442134	
2	-4.271195	-4.308122	-4.260354	-4.297281	-15.392255	-15.429486	
3	-4.269690	-4.306617	-4.245304	-4.282231	-15.371185	-15.408416	
4	-4.267585	-4.304511	-4.224247	-4.261173	-15.341705	-15.378936	
5	-4.264879	-4.301806	-4.197195	-4.234122	-15.303832	-15.341064	
6	-4.261576	-4.298503	-4.164165	-4.201091	-15.257590	-15.294821	
7	-4.257678	-4.294604	-4.125176	-4.162103	-15.203006	-15.240237	
8	-4.253185	-4.290111	-4.080253	-4.117179	-15.140113	-15.177344	
9	-4.248102	-4.285028	-4.029421	-4.066347	-15.068948	-15.106180	
10	-4.242431	-4.279357	-3.972712	-4.009639	-14.989556	-15.026788	
11	-4.236176	-4.273102	-3.910161	-3.947087	-14.901984	-14.939215	
12	-4.229340	-4.266267	-3.841803	-3.878730	-14.806283	-14.843515	
13	-4.221928	-4.258854	-3.767682	-3.804608	-14.702513	-14.739745	
14	-4.213944	-4.250870	-3.687841	-3.724767	-14.590736	-14.627967	
15	-4.205393	-4.242319	-3.602328	-3.639254	-14.471018	-14.508249	
16	-4.196279	-4.233206	-3.511195	-3.548121	-14.343432	-14.380664	
17	-4.186610	-4.223536	-3.414497	-3.451424	-14.208055	-14.245287	
18	-4.176389	-4.213315	-3.312293	-3.349219	-14.064969	-14.102200	
19	-4.165624	-4.202550	-3.204643	-3.241569	-13.914259	-13.951490	
20	-4.154321	-4.191247	-3.091613	-3.128539	-13.756016	-13.793248	
21	-4.142487	-4.179413	-2.973270	-3.010196	-13.590337	-13.627568	
22	-4.130129	-4.167055	-2.849686	-2.886612	-13.417319	-13.454551	
23	-4.117253	-4.154180	-2.720936	-2.757862	-13.237069	-13.274300	
24	-4.103870	-4.140796	-2.587096	-2.624022	-13.049693	-13.086925	
25	-4.089985	-4.126911	-2.448248	-2.485174	-12.855306	-12.892537	
26	-4.075607	-4.112534	-2.304475	-2.341401	-12.654024	-12.691256	
27	-4.060746	-4.097673	-2.155864	-2.192790	-12.445969	-12.483200	
28	-4.045410	-4.082337	-2.002504	-2.039431	-12.231265	-12.268496	
29	-4.029609	-4.066535	-1.844488	-1.881415	-12.010043	-12.047274	
30	-4.013351	-4.050277	-1.681911	-1.718837	-11.782434	-11.819666	
31	-3.996647	-4.033573	-1.514871	-1.551797	-11.548578	-11.585809	
32	-3.979507	-4.016433	-1.343468	-1.380394	-11.308614	-11.345845	
33	-3.961940	-3.998867	-1.167805	-1.204732	-11.062686	-11.099918	
34	-3.943959	-3.980885	-0.987989	-1.024916	-10.810944	-10.848175	
35	-3.925573	-3.962499	-0.804128	-0.841055	-10.553538	-10.590770	
36	-3.906793	-3.943719	-0.616333	-0.653259	-10.290625	-10.327856	
37	-3.887631	-3.924558	-0.424716	-0.461642	-10.022361	-10.059592	
38	-3.868099	-3.905025	-0.229393	-0.266319	-9.748909	-9.786140	
39	-3.848208	-3.885134	-0.030482	-0.067408	-9.470433	-9.507665	
40	-3.827970	-3.864896	0.171898	0.134971	-9.187102	-9.224333	
41	-3.807398	-3.844324	0.377624	0.340698	-8.899085	-8.936317	
42	-3.786503	-3.823429	0.586573	0.549646	-8.606557	-8.643789	
43	-3.765298	-3.802224	0.798618	0.761692	-8.309693	-8.346925	
44	-3.743797	-3.780723	1.013633	0.976706	-8.008673	-8.045904	
45	-3.722011	-3.758938	1.231487	1.194561	-7.703677	-7.740909	
46	-3.699955	-3.736881	1.452049	1.415123	-7.394890	-7.432121	
47	-3.677641	-3.714567	1.675187	1.638261	-7.082497	-7.119728	
48	-3.655083	-3.692010	1.900766	1.863840	-6.766687	-6.803918	
49	-3.632295	-3.669221	2.128650	2.091723	-6.447649	-6.484881	
50	-3.609290	-3.646216	2.358702	2.321775	-6.125577	-6.162808	
51	-3.586082	-3.623008	2.590783	2.553856	-5.800663	-5.837894	
52	-3.562685	-3.599611	2.824753	2.787827	-5.473104	-5.510336	
53	-3.539113	-3.576039	3.060473	3.023546	-5.143097	-5.180329	
54	-3.515380	-3.552306	3.297798	3.260872	-4.810841	-4.848073	
55	-3.491501	-3.528427	3.536588	3.499661	-4.476536	-4.513767	
56	-3.467490	-3.504416	3.776697	3.739771	-4.140383	-4.177615	
57	-3.443362	-3.480288	4.017981	3.981055	-3.802585	-3.839817	
58	-3.419130	-3.456057	4.260295	4.223369	-3.463345	-3.500577	
59	-3.394811	-3.431737	4.503493	4.466567	-3.122868	-3.160100	
60	-3.370417	-3.407343	4.747429	4.710502	-2.781359	-2.818590	
61	-3.345964	-3.382891	4.991954	4.955028	-2.439023	-2.476254	
62	-3.321468	-3.358394	5.236923	5.199997	-2.096066	-2.133298	
63	-3.296941	-3.333867	5.482188	5.445262	-1.752696	-1.789927	
64	-3.272400	-3.309326	5.727600	5.690674	-1.409119	-1.446350	
65	-3.247859	-3.284785	5.973012	5.936086	-1.065541	-1.102773	
66	-3.223332	-3.260258	6.218277	6.181351	-0.722171	-0.759403	
67	-3.198835	-3.235762	6.463246	6.426319	-0.379215	-0.416446	
68	-3.174383	-3.211309	6.707772	6.670845	-0.036879	-0.074110	
69	-3.149989	-3.186915	6.951707	6.914781	0.304631	0.267399	
70	-3.125669	-3.162596	7.194905	7.157979	0.645108	0.607877	
71	-3.101438	-3.138364	7.437219	7.400293	0.984348	0.947116	
72	-3.077310	-3.114236	7.678503	7.641577	1.322146	1.284914	
73	-3.053299	-3.090225	7.918612	7.881686	1.658299	1.621067	
74	-3.029420	-3.066346	8.157402	8.120476	1.992604	1.955372	
75	-3.005687	-3.042613	8.394728	8.357801	2.324860	2.287629	
76	-2.982115	-3.019041	8.630447	8.593521	2.654867	2.617635	
77	-2.958718	-2.995644	8.864418	8.827491	2.982426	2.945194	
78	-2.935510	-2.972436	9.096499	9.059572	3.307339	3.270108	
79	-2.912505	-2.949431	9.326550	9.289624	3.629412	3.592180	
80	-2.889716	-2.926643	9.554434	9.517508	3.948449	3.911218	
81	-2.867159	-2.904085	9.780013	9.743087	4.264260	4.227028	
82	-2.844845	-2.881771	10.003151	9.966225	4.576653	4.539421	
83	-2.822789	-2.859715	10.223713	10.186787	4.885440	4.848209	
84	-2.801003	-2.837929	10.441567	10.404641	5.190436	5.153204	
85	-2.779502	-2.816428	10.656582	10.619656	5.491456	5.454225	
86	-2.758297	-2.795223	10.868628	10.831701	5.788320	5.751088	
87	-2.737402	-2.774329	11.077576	11.040650	6.080848	6.043617	
88	-2.716830	-2.753756	11.283302	11.246376	6.368865	6.331633	
89	-2.696592	-2.733518	11.485682	11.448756	6.652196	6.614965	
90	-2.676701	-2.713627	11.684593	11.647667	6.930672	6.893440	
91	-2.657168	-2.694095	11.879916	11.842990	7.204124	7.166892	
92	-2.638007	-2.674933	12.071533	12.034607	7.472387	7.435156	
93	-2.619227	-2.656153	12.259329	12.222402	7.735301	7.698070	
94	-2.600841	-2.637767	12.443190	12.406263	7.992707	7.955475	
95	-2.582859	-2.619786	12.623006	12.586079	8.244449	8.207218	
96	-2.565293	-2.602219	12.798668	12.761742	8.490376	8.453145	
97	-2.548153	-2.585079	12.970071	12.933145	8.730341	8.693109	
98	-2.531449	-2.568375	13.137111	13.100185	8.964197	8.926966	
99	-2.515191	-2.552117	13.299689	13.262762	9.191805	9.154574	
100	-2.499389	-2.536316	13.457705	13.420778	9.413028	9.375796	
101	-2.484053	-2.520980	13.611064	13.574138	9.627731	9.590500	
102	-2.469192	-2.506119	13.759675	13.722749	9.835787	9.798555	
103	-2.454815	-2.491741	13.903448	13.866522	10.037069	9.999837	
104	-2.440930	-2.477857	14.042296	14.005370	10.231456	10.194224	
105	-2.427546	-2.464473	14.176136	14.139209	10.418831	10.381600	
106	-2.414671	-2.451598	14.304886	14.267960	10.599082	10.561850	
107	-2.402313	-2.439239	14.428470	14.391544	10.772099	10.734868	
108	-2.390479	-2.427405	14.546813	14.509886	10.937779	10.900548	
109	-2.379176	-2.416102	14.659843	14.622917	11.096022	11.058790	
110	-2.368411	-2.405337	14.767493	14.730567	11.246731	11.209500	
111	-2.358190	-2.395116	14.869698	14.832771	11.389818	11.352586	
112	-2.348520	-2.385447	14.966395	14.929469	11.525195	11.487963	
113	-2.339407	-2.376333	15.057528	15.020602	11.652781	11.615549	
114	-2.330856	-2.367782	15.143041	15.106114	11.772498	11.735267	
115	-2.322872	-2.359798	15.222882	15.185956	11.884276	11.847044	
116	-2.315460	-2.352386	15.297003	15.260077	11.988046	11.950815	
117	-2.308624	-2.345550	15.365361	15.328434	12.083746	12.046515	
118	-2.302369	-2.339295	15.427913	15.390986	12.171319	12.134087	
119	-2.296698	-2.333624	15.484621	15.447695	12.250711	12.213480	
120	-2.291615	-2.328541	15.535453	15.498527	12.321875	12.284644	
121	-2.287122	-2.324049	15.580377	15.543450	12.384768	12.347537	
122	-2.283223	-2.320150	15.619365	15.582439	12.439352	12.402121	
123	-2.279920	-2.316847	15.652395	15.615469	12.485595	12.448363	
124	-2.277215	-2.314141	15.679447	15.642521	12.523468	12.486236	
125	-2.275109	-2.312036	15.700505	15.663578	12.552948	12.515716	
126	-2.273604	-2.310531	15.715555	15.678628	12.574018	12.536786	
127	-2.272701	-2.309627	15.724588	15.687662	12.586665	12.549433	
128	-2.272400	-2.309326	15.727600	15.690674	12.590881	12.553650	
129	-2.269388	-2.306314	15.727901	15.690975	12.591484	12.554252	
130	-2.260354	-2.297281	15.728805	15.691878	12.593290	12.556059	
131	-2.245304	-2.282231	15.730310	15.693383	12.596300	12.559069	
132	-2.224247	-2.261173	15.732415	15.695489	12.600512	12.563280	
133	-2.197195	-2.234122	15.735121	15.698194	12.605922	12.568691	
