#    itr              mu            ntot            mtot            etot
       1       23.501953        3.499634        1.249243       -4.677562
       2       10.789511        3.499146       -0.717629        7.103395
       3       11.658504        3.500427        0.411102       10.187327
       4       12.178174        3.499451       -0.239797       11.240718
       5       12.357122        3.500031        0.137359       11.585237
       6       12.398284        3.499268       -0.078979       11.699315
       7       12.422348        3.499908        0.044813       11.737831
       8       12.429054        3.500122       -0.024750       11.758741
       9       12.433561        3.500549        0.014191       11.772701
      10       12.438464        3.499634       -0.006104       11.764221
      11       12.432627        3.500732        0.002869       11.775833
      12       12.437448        3.500671       -0.002274       11.778984
      13       12.431523        3.500092        0.001877       11.771952
