#    itr              mu            ntot            mtot            etot
       1       -2.214844        2.599731        1.294313      -32.807491
       2        6.294689        2.600159       -0.771159       -6.018812
       3        6.432220        2.600250        0.409408       -2.361566
       4        6.578079        2.599548       -0.211471       -0.986617
       5        6.618521        2.599915        0.106537       -0.595741
       6        6.617126        2.600586       -0.056379       -0.480771
       7        6.615482        2.600220        0.028320       -0.452123
       8        6.624514        2.599731       -0.015381       -0.450692
       9        6.624184        2.600983        0.009659       -0.444057
      10        6.634779        2.600189       -0.006332       -0.437531
      11        6.641776        2.600922        0.004715       -0.440114
      12        6.644513        2.599915       -0.003296       -0.441154
      13        6.647737        2.600464        0.003052       -0.445007
