#    itr              mu            ntot            mtot            etot
       1       43.420000        4.399170        0.134827      147.102205
       2       43.380000        4.399292        0.060791      147.185688
       3       43.390000        4.399048        0.029419      147.199299
       4       43.377000        4.399292        0.014893      147.204397
       5       43.380000        4.399536        0.008179      147.225266
       6       43.382000        4.399048        0.004272      147.213226
       7       43.378000        4.400024        0.002319      147.237646
       8       43.390000        4.399780        0.001221      147.262901
       9       43.390000        4.400757        0.000732      147.296241
      10       43.397000        4.399292        0.000000      147.268506
      11       43.385000        4.399292        0.000000      147.214870
      12       43.385000        4.399292        0.000000      147.214870
