#    itr              mu            ntot            mtot            etot
       1      -21.000000        3.000000        3.000000     -113.863750
       2        4.279000        1.299377       -1.299377       -3.274143
       3       -0.042000        1.299438        1.062500       -7.716515
       4        0.653000        1.299194       -1.018311       -6.691794
       5        0.700000        1.299316        0.996216       -6.507108
       6        0.690000        1.299072       -0.973999       -6.417263
       7        0.670000        1.300049        0.953979       -6.331585
       8        0.657000        1.299072       -0.937378       -6.248389
       9        0.622000        1.299316        0.927368       -6.192682
      10        0.619000        1.299072       -0.916382       -6.153525
      11        0.606000        1.299072        0.907104       -6.114930
      12        0.603000        1.299072       -0.898804       -6.080914
      13        0.599000        1.299072        0.893921       -6.050953
      14        0.591000        1.299072       -0.888062       -6.033296
      15        0.596000        1.299805        0.883423       -6.011975
      16        0.600000        1.299316       -0.876099       -5.990284
      17        0.590000        1.299805        0.869751       -5.967783
      18        0.583000        1.299072       -0.863647       -5.942037
      19        0.573000        1.299072        0.858276       -5.926018
      20        0.557000        1.299072       -0.853394       -5.907225
      21        0.548000        1.299072        0.850464       -5.890428
      22        0.551000        1.299316       -0.849243       -5.880234
      23        0.550000        1.299316        0.848267       -5.874234
      24        0.549000        1.299316       -0.847290       -5.870916
      25        0.548000        1.299316        0.846313       -5.867524
      26        0.545000        1.299561       -0.846069       -5.863968
      27        0.545000        1.299316        0.846313       -5.861425
      28        0.545000        1.299561       -0.846069       -5.863968
      29        0.545000        1.299316        0.846313       -5.861425
      30        0.545000        1.299561       -0.846069       -5.863968
      31        0.545000        1.299316        0.846313       -5.861425
      32        0.545000        1.299561       -0.846069       -5.863968
      33        0.545000        1.299316        0.846313       -5.861425
      34        0.545000        1.299561       -0.846069       -5.863968
      35        0.545000        1.299316        0.846313       -5.861425
      36        0.545000        1.299561       -0.846069       -5.863968
      37        0.545000        1.299316        0.846313       -5.861425
      38        0.545000        1.299561       -0.846069       -5.863968
      39        0.545000        1.299316        0.846313       -5.861425
      40        0.545000        1.299561       -0.846069       -5.863968
      41        0.545000        1.299316        0.846313       -5.861425
      42        0.545000        1.299561       -0.846069       -5.863968
      43        0.545000        1.299316        0.846313       -5.861425
      44        0.545000        1.299561       -0.846069       -5.863968
      45        0.545000        1.299316        0.846313       -5.861425
      46        0.545000        1.299561       -0.846069       -5.863968
      47        0.545000        1.299316        0.846313       -5.861425
      48        0.545000        1.299561       -0.846069       -5.863968
      49        0.545000        1.299316        0.846313       -5.861425
      50        0.545000        1.299561       -0.846069       -5.863968
      51        0.545000        1.299316        0.846313       -5.861425
      52        0.545000        1.299561       -0.846069       -5.863968
      53        0.545000        1.299316        0.846313       -5.861425
      54        0.545000        1.299561       -0.846069       -5.863968
      55        0.545000        1.299316        0.846313       -5.861425
      56        0.545000        1.299561       -0.846069       -5.863968
      57        0.545000        1.299316        0.846313       -5.861425
      58        0.545000        1.299561       -0.846069       -5.863968
      59        0.545000        1.299316        0.846313       -5.861425
      60        0.545000        1.299561       -0.846069       -5.863968
      61        0.545000        1.299316        0.846313       -5.861425
      62        0.545000        1.299561       -0.846069       -5.863968
      63        0.545000        1.299316        0.846313       -5.861425
      64        0.545000        1.299561       -0.846069       -5.863968
      65        0.545000        1.299316        0.846313       -5.861425
      66        0.545000        1.299561       -0.846069       -5.863968
      67        0.545000        1.299316        0.846313       -5.861425
      68        0.545000        1.299561       -0.846069       -5.863968
      69        0.545000        1.299316        0.846313       -5.861425
      70        0.545000        1.299561       -0.846069       -5.863968
      71        0.545000        1.299316        0.846313       -5.861425
      72        0.545000        1.299561       -0.846069       -5.863968
      73        0.545000        1.299316        0.846313       -5.861425
      74        0.545000        1.299561       -0.846069       -5.863968
      75        0.545000        1.299316        0.846313       -5.861425
      76        0.545000        1.299561       -0.846069       -5.863968
      77        0.545000        1.299316        0.846313       -5.861425
      78        0.545000        1.299561       -0.846069       -5.863968
      79        0.545000        1.299316        0.846313       -5.861425
      80        0.545000        1.299561       -0.846069       -5.863968
      81        0.545000        1.299316        0.846313       -5.861425
      82        0.545000        1.299561       -0.846069       -5.863968
      83        0.545000        1.299316        0.846313       -5.861425
      84        0.545000        1.299561       -0.846069       -5.863968
      85        0.545000        1.299316        0.846313       -5.861425
      86        0.545000        1.299561       -0.846069       -5.863968
      87        0.545000        1.299316        0.846313       -5.861425
      88        0.545000        1.299561       -0.846069       -5.863968
      89        0.545000        1.299316        0.846313       -5.861425
      90        0.545000        1.299561       -0.846069       -5.863968
      91        0.545000        1.299316        0.846313       -5.861425
      92        0.545000        1.299561       -0.846069       -5.863968
      93        0.545000        1.299316        0.846313       -5.861425
      94        0.545000        1.299561       -0.846069       -5.863968
      95        0.545000        1.299316        0.846313       -5.861425
      96        0.545000        1.299561       -0.846069       -5.863968
      97        0.545000        1.299316        0.846313       -5.861425
      98        0.545000        1.299561       -0.846069       -5.863968
      99        0.545000        1.299316        0.846313       -5.861425
