#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-5.201324	-5.191804	-5.201324	-5.191802	-16.358887	-16.348633	16.798676	16.808196	16.798676	16.808198	15.641113	15.651367	
1	-5.201023	-5.191501	-5.198313	-5.188792	-16.354670	-16.344416	16.795664	16.805184	16.798374	16.807897	15.640511	15.650765	
2	-5.200120	-5.190598	-5.189279	-5.179758	-16.342023	-16.331769	16.786630	16.796151	16.797471	16.806993	15.638704	15.648958	
3	-5.198615	-5.189093	-5.174229	-5.164708	-16.320953	-16.310699	16.771580	16.781101	16.795966	16.805488	15.635694	15.645948	
4	-5.196509	-5.186987	-5.153172	-5.143651	-16.291473	-16.281219	16.750523	16.760043	16.793860	16.803383	15.631483	15.641737	
5	-5.193804	-5.184282	-5.126120	-5.116599	-16.253600	-16.243346	16.723471	16.732991	16.791155	16.800677	15.626072	15.636326	
6	-5.190501	-5.180979	-5.093090	-5.083569	-16.207358	-16.197104	16.690441	16.699961	16.787852	16.797374	15.619466	15.629720	
7	-5.186602	-5.177080	-5.054101	-5.044580	-16.152774	-16.142520	16.651452	16.660973	16.783953	16.793476	15.611669	15.621922	
8	-5.182110	-5.172587	-5.009177	-4.999657	-16.089881	-16.079627	16.606528	16.616049	16.779461	16.788983	15.602684	15.612938	
9	-5.177027	-5.167504	-4.958346	-4.948825	-16.018717	-16.008463	16.555697	16.565217	16.774378	16.783900	15.592518	15.602771	
10	-5.171356	-5.161833	-4.901637	-4.892116	-15.939324	-15.929070	16.498988	16.508509	16.768707	16.778229	15.581176	15.591430	
11	-5.165101	-5.155578	-4.839085	-4.829565	-15.851752	-15.841498	16.436436	16.445957	16.762452	16.771974	15.568665	15.578919	
12	-5.158265	-5.148742	-4.770728	-4.761207	-15.756051	-15.745798	16.368079	16.377599	16.755616	16.765138	15.554994	15.565248	
13	-5.150853	-5.141330	-4.696606	-4.687086	-15.652281	-15.642027	16.293957	16.303478	16.748204	16.757726	15.540170	15.550424	
14	-5.142869	-5.133346	-4.616765	-4.607245	-15.540504	-15.530250	16.214116	16.223637	16.740220	16.749742	15.524201	15.534455	
15	-5.134317	-5.124795	-4.531252	-4.521732	-15.420786	-15.410532	16.128604	16.138124	16.731668	16.741191	15.507099	15.517353	
16	-5.125204	-5.115682	-4.440120	-4.430599	-15.293200	-15.282946	16.037471	16.046991	16.722555	16.732077	15.488872	15.499126	
17	-5.115534	-5.106012	-4.343422	-4.333901	-15.157823	-15.147569	15.940773	15.950294	16.712885	16.722408	15.469533	15.479787	
18	-5.105314	-5.095791	-4.241217	-4.231697	-15.014737	-15.004483	15.838568	15.848089	16.702665	16.712187	15.449092	15.459346	
19	-5.094549	-5.085026	-4.133567	-4.124047	-14.864027	-14.853773	15.730919	15.740439	16.691900	16.701422	15.427562	15.437816	
20	-5.083246	-5.073723	-4.020537	-4.011017	-14.705784	-14.695531	15.617888	15.627409	16.680597	16.690119	15.404956	15.415210	
21	-5.071411	-5.061889	-3.902194	-3.892674	-14.540105	-14.529851	15.499545	15.509066	16.668763	16.678285	15.381287	15.391541	
22	-5.059053	-5.049531	-3.778611	-3.769090	-14.367087	-14.356833	15.375962	15.385482	16.656404	16.665927	15.356571	15.366824	
23	-5.046178	-5.036656	-3.649860	-3.640340	-14.186837	-14.176583	15.247211	15.256732	16.643529	16.653052	15.330820	15.341074	
24	-5.032794	-5.023272	-3.516021	-3.506500	-13.999461	-13.989207	15.113372	15.122892	16.630145	16.639668	15.304053	15.314306	
25	-5.018909	-5.009387	-3.377173	-3.367652	-13.805074	-13.794820	14.974524	14.984044	16.616260	16.625783	15.276283	15.286537	
26	-5.004532	-4.995010	-3.233400	-3.223879	-13.603792	-13.593538	14.830751	14.840271	16.601883	16.611405	15.247528	15.257782	
27	-4.989671	-4.980149	-3.084789	-3.075268	-13.395737	-13.385483	14.682140	14.691660	16.587022	16.596544	15.217806	15.228060	
28	-4.974335	-4.964813	-2.931429	-2.921908	-13.181033	-13.170779	14.528780	14.538301	16.571686	16.581208	15.187134	15.197388	
29	-4.958533	-4.949011	-2.773413	-2.763892	-12.959811	-12.949557	14.370764	14.380285	16.555884	16.565407	15.155531	15.165785	
30	-4.942276	-4.932753	-2.610836	-2.601315	-12.732203	-12.721949	14.208187	14.217707	16.539627	16.549149	15.123016	15.133269	
31	-4.925572	-4.916049	-2.443795	-2.434275	-12.498346	-12.488092	14.041146	14.050667	16.522923	16.532445	15.089607	15.099861	
32	-4.908431	-4.898909	-2.272392	-2.262872	-12.258382	-12.248128	13.869743	13.879264	16.505782	16.515305	15.055327	15.065581	
33	-4.890865	-4.881343	-2.096730	-2.087209	-12.012454	-12.002200	13.694081	13.703602	16.488216	16.497738	15.020194	15.030448	
34	-4.872883	-4.863361	-1.916914	-1.907393	-11.760712	-11.750458	13.514265	13.523786	16.470235	16.479757	14.984231	14.994485	
35	-4.854497	-4.844975	-1.733053	-1.723532	-11.503307	-11.493053	13.330404	13.339925	16.451848	16.461371	14.947459	14.957713	
36	-4.835718	-4.826195	-1.545257	-1.535737	-11.240393	-11.230139	13.142608	13.152129	16.433069	16.442591	14.909900	14.920154	
37	-4.816556	-4.807034	-1.353640	-1.344120	-10.972129	-10.961875	12.950991	12.960512	16.413907	16.423430	14.871576	14.881830	
38	-4.797024	-4.787501	-1.158318	-1.148797	-10.698677	-10.688423	12.755669	12.765189	16.394375	16.403897	14.832512	14.842766	
39	-4.777133	-4.767610	-0.959406	-0.949886	-10.420201	-10.409948	12.556757	12.566278	16.374484	16.384006	14.792730	14.802984	
40	-4.756895	-4.747372	-0.757027	-0.747506	-10.136870	-10.126616	12.354378	12.363898	16.354246	16.363768	14.752254	14.762508	
41	-4.736322	-4.726800	-0.551301	-0.541780	-9.848853	-9.838600	12.148652	12.158172	16.333673	16.343196	14.711109	14.721362	
42	-4.715427	-4.705905	-0.342352	-0.332831	-9.556325	-9.546071	11.939703	11.949224	16.312778	16.322301	14.669319	14.679573	
43	-4.694223	-4.684700	-0.130306	-0.120786	-9.259461	-9.249208	11.727657	11.737178	16.291574	16.301096	14.626910	14.637164	
44	-4.672721	-4.663199	0.084708	0.094229	-8.958441	-8.948187	11.512643	11.522164	16.270072	16.279595	14.583907	14.594161	
45	-4.650936	-4.641413	0.302562	0.312083	-8.653445	-8.643191	11.294789	11.304309	16.248287	16.257809	14.540336	14.550590	
46	-4.628880	-4.619357	0.523125	0.532645	-8.344658	-8.334404	11.074227	11.083747	16.226231	16.235753	14.496224	14.506477	
47	-4.606566	-4.597043	0.746262	0.755783	-8.032265	-8.022011	10.851089	10.860609	16.203917	16.213439	14.451596	14.461850	
48	-4.584008	-4.574486	0.971841	0.981362	-7.716455	-7.706201	10.625510	10.635030	16.181359	16.190881	14.406480	14.416734	
49	-4.561220	-4.551697	1.199725	1.209246	-7.397417	-7.387163	10.397626	10.407147	16.158571	16.168093	14.360903	14.371157	
50	-4.538214	-4.528692	1.429777	1.439298	-7.075345	-7.065091	10.167574	10.177095	16.135565	16.145088	14.314893	14.325147	
51	-4.515006	-4.505484	1.661858	1.671379	-6.750431	-6.740177	9.935493	9.945014	16.112357	16.121880	14.268477	14.278731	
52	-4.491609	-4.482087	1.895829	1.905349	-6.422872	-6.412618	9.701522	9.711043	16.088960	16.098483	14.221683	14.231937	
53	-4.468037	-4.458515	2.131548	2.141068	-6.092865	-6.082611	9.465803	9.475324	16.065388	16.074911	14.174539	14.184793	
54	-4.444305	-4.434782	2.368874	2.378394	-5.760609	-5.750355	9.228477	9.237998	16.041656	16.051178	14.127074	14.137328	
55	-4.420426	-4.410903	2.607663	2.617184	-5.426304	-5.416050	8.989688	8.999209	16.017777	16.027299	14.079316	14.089570	
56	-4.396415	-4.386892	2.847772	2.857293	-5.090151	-5.079897	8.749579	8.759099	15.993766	16.003288	14.031294	14.041548	
57	-4.372286	-4.362764	3.089057	3.098577	-4.752353	-4.742099	8.508295	8.517815	15.969637	15.979160	13.983037	13.993291	
58	-4.348055	-4.338533	3.331371	3.340891	-4.413113	-4.402860	8.265980	8.275501	15.945406	15.954928	13.934574	13.944828	
59	-4.323735	-4.314213	3.574569	3.584089	-4.072636	-4.062382	8.022782	8.032303	15.921086	15.930609	13.885935	13.896189	
60	-4.299342	-4.289819	3.818504	3.828025	-3.731127	-3.720873	7.778847	7.788368	15.896693	15.906215	13.837148	13.847402	
