# n = 4.0 U  = 9.0 J = 2.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       35.202786        4.000244        0.328918      102.707379
       2       35.468286        4.000000        0.126648      103.378285
       3       35.540634        4.000244        0.054749      103.468454
       4       35.577259        4.000366        0.023804      103.496135
       5       35.583451        4.000122        0.009521      103.494177
       6       35.577370        4.000122        0.003906      103.487681
       7       35.571405        4.000122        0.002441      103.487686
       8       35.570875        4.000122        0.001465      103.487819
       9       35.570701        4.000122        0.000977      103.487766
      10       35.570982        4.000122        0.000488      103.487770
      11       35.570324        4.000122        0.000000      103.487771
      12       35.568127        4.000122        0.000000      103.487771
      13       35.568127        4.000122        0.000000      103.487771
