#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-1.220383	-1.219009	-1.220383	-1.219009	-12.312531	-12.311981	
1	-1.220082	-1.218708	-1.217371	-1.215998	-12.308314	-12.307765	
2	-1.219178	-1.217805	-1.208337	-1.206964	-12.295667	-12.295118	
3	-1.217673	-1.216300	-1.193287	-1.191914	-12.274597	-12.274048	
4	-1.215567	-1.214194	-1.172230	-1.170857	-12.245117	-12.244567	
5	-1.212862	-1.211489	-1.145178	-1.143805	-12.207244	-12.206695	
6	-1.209559	-1.208186	-1.112148	-1.110774	-12.161002	-12.160452	
7	-1.205660	-1.204287	-1.073159	-1.071786	-12.106418	-12.105868	
8	-1.201168	-1.199795	-1.028235	-1.026862	-12.043524	-12.042975	
9	-1.196085	-1.194712	-0.977404	-0.976031	-11.972360	-11.971811	
10	-1.190414	-1.189041	-0.920695	-0.919322	-11.892968	-11.892419	
11	-1.184159	-1.182785	-0.858143	-0.856770	-11.805395	-11.804846	
12	-1.177323	-1.175950	-0.789786	-0.788413	-11.709695	-11.709146	
13	-1.169911	-1.168538	-0.715664	-0.714291	-11.605925	-11.605376	
14	-1.161927	-1.160553	-0.635823	-0.634450	-11.494147	-11.493598	
15	-1.153375	-1.152002	-0.550311	-0.548937	-11.374430	-11.373880	
16	-1.144262	-1.142889	-0.459178	-0.457805	-11.246844	-11.246295	
17	-1.134592	-1.133219	-0.362480	-0.361107	-11.111467	-11.110918	
18	-1.124372	-1.122999	-0.260276	-0.258902	-10.968381	-10.967831	
19	-1.113607	-1.112234	-0.152626	-0.151252	-10.817671	-10.817121	
20	-1.102304	-1.100931	-0.039595	-0.038222	-10.659428	-10.658879	
21	-1.090470	-1.089096	0.078747	0.080121	-10.493748	-10.493199	
22	-1.078111	-1.076738	0.202331	0.203705	-10.320731	-10.320182	
23	-1.065236	-1.063863	0.331082	0.332455	-10.140480	-10.139931	
24	-1.051852	-1.050479	0.464921	0.466294	-9.953105	-9.952556	
25	-1.037968	-1.036594	0.603769	0.605142	-9.758718	-9.758169	
26	-1.023590	-1.022217	0.747542	0.748915	-9.557436	-9.556887	
27	-1.008729	-1.007356	0.896153	0.897526	-9.349381	-9.348831	
28	-0.993393	-0.992020	1.049513	1.050886	-9.134677	-9.134128	
29	-0.977592	-0.976218	1.207529	1.208902	-8.913454	-8.912905	
30	-0.961334	-0.959961	1.370106	1.371479	-8.685846	-8.685297	
31	-0.944630	-0.943256	1.537146	1.538520	-8.451990	-8.451440	
32	-0.927489	-0.926116	1.708549	1.709923	-8.212025	-8.211476	
33	-0.909923	-0.908550	1.884212	1.885585	-7.966098	-7.965549	
34	-0.891942	-0.890568	2.064028	2.065401	-7.714356	-7.713807	
35	-0.873556	-0.872182	2.247889	2.249262	-7.456950	-7.456401	
36	-0.854776	-0.853403	2.435684	2.437058	-7.194036	-7.193487	
37	-0.835614	-0.834241	2.627301	2.628675	-6.925773	-6.925223	
38	-0.816082	-0.814709	2.822624	2.823998	-6.652321	-6.651771	
39	-0.796191	-0.794818	3.021535	3.022909	-6.373845	-6.373296	
40	-0.775953	-0.774580	3.223915	3.225288	-6.090514	-6.089964	
41	-0.755380	-0.754007	3.429641	3.431014	-5.802497	-5.801948	
42	-0.734485	-0.733112	3.638590	3.639963	-5.509969	-5.509420	
43	-0.713281	-0.711908	3.850635	3.852009	-5.213105	-5.212556	
44	-0.691779	-0.690406	4.065650	4.067023	-4.912085	-4.911536	
45	-0.669994	-0.668621	4.283504	4.284877	-4.607089	-4.606540	
46	-0.647938	-0.646564	4.504066	4.505440	-4.298302	-4.297753	
47	-0.625624	-0.624251	4.727204	4.728577	-3.985909	-3.985360	
48	-0.603066	-0.601693	4.952783	4.954156	-3.670099	-3.669549	
49	-0.580278	-0.578904	5.180667	5.182040	-3.351061	-3.350512	
50	-0.557273	-0.555899	5.410719	5.412092	-3.028988	-3.028439	
51	-0.534064	-0.532691	5.642800	5.644173	-2.704075	-2.703526	
52	-0.510667	-0.509294	5.876771	5.878144	-2.376516	-2.375967	
53	-0.487095	-0.485722	6.112490	6.113863	-2.046509	-2.045960	
54	-0.463363	-0.461990	6.349816	6.351189	-1.714253	-1.713704	
55	-0.439484	-0.438111	6.588605	6.589978	-1.379948	-1.379399	
56	-0.415473	-0.414100	6.828714	6.830087	-1.043795	-1.043246	
57	-0.391345	-0.389971	7.069998	7.071372	-0.705997	-0.705448	
58	-0.367113	-0.365740	7.312313	7.313686	-0.366757	-0.366208	
59	-0.342793	-0.341420	7.555511	7.556884	-0.026280	-0.025731	
60	-0.318400	-0.317027	7.799446	7.800819	0.315230	0.315779	
61	-0.293947	-0.292574	8.043972	8.045345	0.657566	0.658115	
62	-0.269450	-0.268077	8.288941	8.290314	1.000522	1.001071	
63	-0.244924	-0.243551	8.534205	8.535578	1.343892	1.344442	
64	-0.220383	-0.219009	8.779617	8.780991	1.687469	1.688019	
65	-0.195841	-0.194468	9.025030	9.026403	2.031047	2.031596	
66	-0.171315	-0.169942	9.270294	9.271667	2.374417	2.374966	
67	-0.146818	-0.145445	9.515263	9.516636	2.717373	2.717923	
68	-0.122366	-0.120992	9.759789	9.761162	3.059709	3.060259	
69	-0.097972	-0.096599	10.003724	10.005097	3.401219	3.401768	
70	-0.073652	-0.072279	10.246922	10.248295	3.741696	3.742245	
71	-0.049421	-0.048048	10.489236	10.490609	4.080936	4.081485	
72	-0.025292	-0.023919	10.730521	10.731894	4.418734	4.419283	
73	-0.001281	0.000092	10.970630	10.972003	4.754887	4.755436	
74	0.022597	0.023971	11.209419	11.210792	5.089192	5.089741	
75	0.046330	0.047703	11.446745	11.448118	5.421448	5.421997	
76	0.069902	0.071275	11.682464	11.683837	5.751455	5.752004	
77	0.093299	0.094672	11.916435	11.917808	6.079014	6.079563	
78	0.116507	0.117880	12.148516	12.149889	6.403927	6.404477	
79	0.139512	0.140886	12.378568	12.379941	6.726000	6.726549	
80	0.162301	0.163674	12.606452	12.607825	7.045038	7.045587	
81	0.184859	0.186232	12.832030	12.833404	7.360848	7.361397	
82	0.207172	0.208546	13.055168	13.056542	7.673241	7.673790	
83	0.229229	0.230602	13.275731	13.277104	7.982028	7.982577	
84	0.251014	0.252387	13.493585	13.494958	8.287024	8.287573	
85	0.272516	0.273889	13.708599	13.709973	8.588044	8.588593	
86	0.293720	0.295093	13.920645	13.922018	8.884908	8.885457	
87	0.314615	0.315988	14.129594	14.130967	9.177436	9.177985	
88	0.335188	0.336561	14.335320	14.336693	9.465453	9.466002	
89	0.355426	0.356799	14.537699	14.539073	9.748784	9.749333	
90	0.375317	0.376690	14.736610	14.737984	10.027260	10.027809	
91	0.394849	0.396222	14.931933	14.933307	10.300712	10.301261	
92	0.414011	0.415384	15.123550	15.124923	10.568975	10.569525	
93	0.432790	0.434163	15.311346	15.312719	10.831889	10.832439	
94	0.451176	0.452550	15.495207	15.496580	11.089295	11.089844	
95	0.469158	0.470531	15.675023	15.676396	11.341037	11.341586	
96	0.486724	0.488097	15.850685	15.852058	11.586964	11.587514	
97	0.503864	0.505238	16.022088	16.023461	11.826929	11.827478	
98	0.520568	0.521942	16.189129	16.190502	12.060785	12.061335	
99	0.536826	0.538199	16.351706	16.353079	12.288393	12.288943	
100	0.552628	0.554001	16.509722	16.511095	12.509616	12.510165	
101	0.567964	0.569337	16.663082	16.664455	12.724319	12.724869	
102	0.582825	0.584198	16.811693	16.813066	12.932375	12.932924	
103	0.597202	0.598575	16.955465	16.956839	13.133657	13.134206	
104	0.611087	0.612460	17.094313	17.095687	13.328044	13.328593	
105	0.624471	0.625844	17.228153	17.229526	13.515419	13.515969	
106	0.637346	0.638719	17.356903	17.358277	13.695670	13.696219	
107	0.649704	0.651078	17.480487	17.481861	13.868687	13.869237	
108	0.661539	0.662912	17.598830	17.600203	14.034367	14.034916	
109	0.672842	0.674215	17.711860	17.713234	14.192610	14.193159	
110	0.683607	0.684980	17.819510	17.820884	14.343320	14.343869	
111	0.693827	0.695200	17.921715	17.923088	14.486406	14.486955	
112	0.703497	0.704870	18.018413	18.019786	14.621783	14.622332	
