#    itr              mu            ntot            mtot            etot
       1       40.133789        5.100067        0.449766       70.583326
       2       19.098741        5.099548       -0.366700       44.757020
       3       19.070842        5.100830        0.315643       45.028059
       4       19.094385        5.100098       -0.276338       45.153000
       5       19.106010        5.099121        0.242882       45.217502
       6       19.122705        5.099121       -0.218359       45.264550
       7       19.138125        5.100098        0.197993       45.337945
       8       19.147767        5.099854       -0.179904       45.366272
       9       19.162376        5.099609        0.167177       45.387053
      10       19.166716        5.100342       -0.155068       45.412079
      11       19.177949        5.100342        0.145448       45.439779
      12       19.180932        5.100098       -0.137451       45.443329
      13       19.192956        5.100098        0.129655       45.452626
      14       19.192325        5.099365       -0.122016       45.447227
      15       19.191660        5.099823        0.114277       45.459700
      16       19.202061        5.099365       -0.109533       45.458668
      17       19.201930        5.099365        0.103619       45.458558
      18       19.206235        5.099609       -0.098113       45.466127
      19       19.215224        5.100098        0.093390       45.487950
      20       19.224710        5.099365       -0.090826       45.479103
      21       19.228048        5.099518        0.086843       45.481023
      22       19.229344        5.099731       -0.082233       45.484920
      23       19.230712        5.100952        0.076527       45.515772
      24       19.241057        5.100464       -0.071486       45.521353
      25       19.249748        5.099487        0.066409       45.504393
      26       19.250009        5.100464       -0.062477       45.509840
      27       19.254740        5.100220        0.058226       45.519726
      28       19.253046        5.099976       -0.053281       45.513910
      29       19.251259        5.099243        0.048889       45.500325
      30       19.249375        5.100464       -0.044516       45.517469
      31       19.260754        5.100464        0.040290       45.532452
      32       19.268305        5.099976       -0.038100       45.523611
      33       19.262893        5.099487        0.033754       45.509637
      34       19.263874        5.099976       -0.032410       45.515434
      35       19.262680        5.099243        0.030262       45.507281
      36       19.256961        5.100220       -0.028319       45.517819
      37       19.262075        5.100220        0.025681       45.529342
      38       19.260782        5.099152       -0.024399       45.512995
      39       19.259419        5.100220        0.023978       45.520172
