# n = 4.8 U  = 9.0 J = 2.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       43.556301        4.800232        0.506989      160.260715
       2       43.784201        4.799927        0.213745      161.407706
       3       43.873501        4.799927        0.089478      161.619761
       4       43.883158        4.800171        0.037842      161.664853
       5       43.884558        4.799927        0.015015      161.670457
       6       43.883065        4.800171        0.005859      161.673449
       7       43.895065        4.799927        0.002563      161.671979
       8       43.891265        4.799927        0.001099      161.663060
       9       43.892408        4.800171        0.000732      161.673546
      10       43.895010        4.800171        0.000732      161.682259
      11       43.895010        4.800171        0.000732      161.682259
