#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-6.167007	-6.164261	-6.167007	-6.164261	-17.298767	-17.295715	
1	-6.166706	-6.163960	-6.163996	-6.161249	-17.294551	-17.291499	
2	-6.165803	-6.163056	-6.154962	-6.152215	-17.281903	-17.278852	
3	-6.164298	-6.161551	-6.139912	-6.137165	-17.260833	-17.257782	
4	-6.162192	-6.159446	-6.118855	-6.116108	-17.231353	-17.228302	
5	-6.159487	-6.156740	-6.091803	-6.089056	-17.193481	-17.190429	
6	-6.156184	-6.153437	-6.058773	-6.056026	-17.147238	-17.144186	
7	-6.152285	-6.149539	-6.019784	-6.017037	-17.092654	-17.089602	
8	-6.147793	-6.145046	-5.974860	-5.972114	-17.029761	-17.026709	
9	-6.142710	-6.139963	-5.924029	-5.921282	-16.958597	-16.955545	
10	-6.137039	-6.134292	-5.867320	-5.864573	-16.879205	-16.876153	
11	-6.130784	-6.128037	-5.804768	-5.802022	-16.791632	-16.788580	
12	-6.123948	-6.121201	-5.736411	-5.733664	-16.695932	-16.692880	
13	-6.116536	-6.113789	-5.662289	-5.659543	-16.592162	-16.589110	
14	-6.108552	-6.105805	-5.582448	-5.579702	-16.480384	-16.477332	
15	-6.100000	-6.097254	-5.496935	-5.494189	-16.360666	-16.357615	
16	-6.090887	-6.088140	-5.405803	-5.403056	-16.233081	-16.230029	
17	-6.081217	-6.078471	-5.309105	-5.306358	-16.097704	-16.094652	
18	-6.070997	-6.068250	-5.206900	-5.204154	-15.954617	-15.951565	
19	-6.060232	-6.057485	-5.099250	-5.096504	-15.803907	-15.800856	
20	-6.048929	-6.046182	-4.986220	-4.983474	-15.645665	-15.642613	
21	-6.037094	-6.034348	-4.867877	-4.865131	-15.479985	-15.476933	
22	-6.024736	-6.021989	-4.744294	-4.741547	-15.306968	-15.303916	
23	-6.011861	-6.009114	-4.615543	-4.612797	-15.126717	-15.123665	
24	-5.998477	-5.995730	-4.481704	-4.478957	-14.939342	-14.936290	
25	-5.984592	-5.981846	-4.342856	-4.340109	-14.744954	-14.741903	
26	-5.970215	-5.967468	-4.199083	-4.196336	-14.543673	-14.540621	
27	-5.955354	-5.952607	-4.050472	-4.047725	-14.335617	-14.332565	
28	-5.940018	-5.937271	-3.897112	-3.894365	-14.120913	-14.117862	
29	-5.924216	-5.921470	-3.739096	-3.736349	-13.899691	-13.896639	
30	-5.907959	-5.905212	-3.576519	-3.573772	-13.672083	-13.669031	
31	-5.891255	-5.888508	-3.409478	-3.406732	-13.438226	-13.435174	
32	-5.874114	-5.871368	-3.238075	-3.235329	-13.198262	-13.195210	
33	-5.856548	-5.853801	-3.062413	-3.059666	-12.952335	-12.949283	
34	-5.838566	-5.835820	-2.882597	-2.879850	-12.700592	-12.697541	
35	-5.820180	-5.817434	-2.698736	-2.695989	-12.443187	-12.440135	
36	-5.801401	-5.798654	-2.510940	-2.508194	-12.180273	-12.177221	
37	-5.782239	-5.779492	-2.319323	-2.316577	-11.912009	-11.908958	
38	-5.762707	-5.759960	-2.124000	-2.121254	-11.638557	-11.635506	
39	-5.742816	-5.740069	-1.925089	-1.922343	-11.360082	-11.357030	
40	-5.722578	-5.719831	-1.722710	-1.719963	-11.076750	-11.073699	
41	-5.702005	-5.699258	-1.516984	-1.514237	-10.788734	-10.785682	
42	-5.681110	-5.678364	-1.308035	-1.305288	-10.496206	-10.493154	
43	-5.659906	-5.657159	-1.095989	-1.093243	-10.199342	-10.196290	
44	-5.638404	-5.635658	-0.880975	-0.878228	-9.898321	-9.895270	
45	-5.616619	-5.613872	-0.663121	-0.660374	-9.593326	-9.590274	
46	-5.594563	-5.591816	-0.442558	-0.439812	-9.284538	-9.281487	
47	-5.572249	-5.569502	-0.219421	-0.216674	-8.972145	-8.969094	
48	-5.549691	-5.546944	0.006158	0.008905	-8.656335	-8.653283	
49	-5.526902	-5.524156	0.234042	0.236789	-8.337298	-8.334246	
50	-5.503897	-5.501151	0.464094	0.466841	-8.015225	-8.012173	
51	-5.480689	-5.477943	0.696175	0.698922	-7.690311	-7.687260	
52	-5.457292	-5.454546	0.930146	0.932892	-7.362753	-7.359701	
53	-5.433720	-5.430974	1.165865	1.168612	-7.032746	-7.029694	
54	-5.409988	-5.407241	1.403191	1.405937	-6.700490	-6.697438	
55	-5.386109	-5.383362	1.641980	1.644727	-6.366184	-6.363133	
56	-5.362098	-5.359351	1.882089	1.884836	-6.030032	-6.026980	
57	-5.337969	-5.335223	2.123374	2.126120	-5.692234	-5.689182	
58	-5.313738	-5.310991	2.365688	2.368434	-5.352994	-5.349942	
59	-5.289418	-5.286672	2.608886	2.611632	-5.012517	-5.009465	
60	-5.265025	-5.262278	2.852821	2.855568	-4.671007	-4.667955	
61	-5.240572	-5.237825	3.097347	3.100093	-4.328671	-4.325619	
62	-5.216075	-5.213329	3.342316	3.345062	-3.985715	-3.982663	
63	-5.191549	-5.188802	3.587580	3.590327	-3.642344	-3.639293	
64	-5.167007	-5.164261	3.832993	3.835739	-3.298767	-3.295715	
65	-5.142466	-5.139720	4.078405	4.081151	-2.955190	-2.952138	
66	-5.117940	-5.115193	4.323669	4.326416	-2.611820	-2.608768	
67	-5.093443	-5.090696	4.568638	4.571385	-2.268863	-2.265811	
68	-5.068990	-5.066244	4.813164	4.815911	-1.926527	-1.923475	
69	-5.044597	-5.041850	5.057099	5.059846	-1.585018	-1.581966	
70	-5.020277	-5.017530	5.300297	5.303044	-1.244540	-1.241489	
71	-4.996046	-4.993299	5.542611	5.545358	-0.905301	-0.902249	
72	-4.971917	-4.969171	5.783896	5.786642	-0.567503	-0.564451	
73	-4.947906	-4.945160	6.024005	6.026752	-0.231350	-0.228298	
74	-4.924027	-4.921281	6.262794	6.265541	0.102955	0.106007	
75	-4.900295	-4.897548	6.500120	6.502867	0.435212	0.438263	
76	-4.876723	-4.873976	6.735839	6.738586	0.765218	0.768270	
77	-4.853326	-4.850579	6.969810	6.972557	1.092777	1.095829	
78	-4.830118	-4.827371	7.201891	7.204638	1.417691	1.420743	
79	-4.807112	-4.804366	7.431943	7.434690	1.739763	1.742815	
80	-4.784324	-4.781577	7.659827	7.662573	2.058801	2.061853	
81	-4.761766	-4.759020	7.885406	7.888152	2.374611	2.377663	
82	-4.739452	-4.736706	8.108543	8.111290	2.687004	2.690056	
83	-4.717396	-4.714650	8.329106	8.331852	2.995792	2.998843	
84	-4.695611	-4.692864	8.546960	8.549707	3.300787	3.303839	
85	-4.674109	-4.671363	8.761974	8.764721	3.601808	3.604859	
86	-4.652905	-4.650158	8.974020	8.976767	3.898671	3.901723	
87	-4.632010	-4.629263	9.182969	9.185715	4.191200	4.194251	
88	-4.611437	-4.608691	9.388695	9.391441	4.479216	4.482268	
89	-4.591199	-4.588453	9.591074	9.593821	4.762548	4.765599	
90	-4.571308	-4.568562	9.789986	9.792732	5.041023	5.044075	
91	-4.551776	-4.549029	9.985308	9.988055	5.314475	5.317527	
92	-4.532614	-4.529868	10.176925	10.179672	5.582739	5.585791	
93	-4.513835	-4.511088	10.364721	10.367468	5.845653	5.848704	
94	-4.495448	-4.492702	10.548582	10.551329	6.103058	6.106110	
95	-4.477467	-4.474720	10.728398	10.731145	6.354801	6.357852	
96	-4.459901	-4.457154	10.904060	10.906807	6.600728	6.603780	
97	-4.442760	-4.440014	11.075463	11.078210	6.840692	6.843744	
98	-4.426056	-4.423310	11.242504	11.245250	7.074549	7.077600	
99	-4.409799	-4.407052	11.405081	11.407828	7.302157	7.305209	
100	-4.393997	-4.391250	11.563097	11.565844	7.523379	7.526431	
101	-4.378661	-4.375914	11.716457	11.719203	7.738083	7.741135	
102	-4.363800	-4.361053	11.865068	11.867814	7.946138	7.949190	
103	-4.349423	-4.346676	12.008841	12.011587	8.147420	8.150472	
104	-4.335538	-4.332791	12.147689	12.150435	8.341807	8.344859	
105	-4.322154	-4.319407	12.281528	12.284275	8.529183	8.532235	
106	-4.309279	-4.306532	12.410279	12.413025	8.709433	8.712485	
107	-4.296920	-4.294174	12.533862	12.536609	8.882451	8.885503	
108	-4.285086	-4.282340	12.652205	12.654952	9.048131	9.051182	
109	-4.273783	-4.271037	12.765236	12.767982	9.206373	9.209425	
110	-4.263018	-4.260272	12.872885	12.875632	9.357083	9.360135	
111	-4.252798	-4.250051	12.975090	12.977837	9.500169	9.503221	
112	-4.243128	-4.240381	13.071788	13.074534	9.635546	9.638598	
113	-4.234015	-4.231268	13.162921	13.165667	9.763132	9.766184	
114	-4.225463	-4.222717	13.248433	13.251180	9.882850	9.885902	
115	-4.217479	-4.214733	13.328274	13.331021	9.994627	9.997679	
116	-4.210067	-4.207321	13.402396	13.405142	10.098398	10.101449	
117	-4.203231	-4.200485	13.470753	13.473500	10.194098	10.197150	
118	-4.196976	-4.194230	13.533305	13.536052	10.281670	10.284722	
119	-4.191305	-4.188559	13.590014	13.592760	10.361063	10.364114	
120	-4.186222	-4.183476	13.640845	13.643592	10.432227	10.435279	
121	-4.181730	-4.178983	13.685769	13.688516	10.495120	10.498172	
122	-4.177831	-4.175084	13.724758	13.727504	10.549704	10.552756	
123	-4.174528	-4.171781	13.757788	13.760534	10.595946	10.598998	
124	-4.171823	-4.169076	13.784840	13.787586	10.633819	10.636871	
125	-4.169717	-4.166970	13.805897	13.808644	10.663299	10.666351	
126	-4.168212	-4.165465	13.820947	13.823694	10.684369	10.687421	
127	-4.167309	-4.164562	13.829981	13.832727	10.697016	10.700068	
128	-4.167007	-4.164261	13.832993	13.835739	10.701233	10.704285	
129	-4.163996	-4.161249	13.833294	13.836040	10.701835	10.704887	
130	-4.154962	-4.152215	13.834197	13.836944	10.703642	10.706694	
131	-4.139912	-4.137165	13.835702	13.838449	10.706652	10.709704	
132	-4.118855	-4.116108	13.837808	13.840554	10.710863	10.713915	
133	-4.091803	-4.089056	13.840513	13.843260	10.716274	10.719326	
134	-4.058773	-4.056026	13.843816	13.846563	10.722880	10.725932	
135	-4.019784	-4.017037	13.847715	13.850461	10.730678	10.733729	
136	-3.974860	-3.972114	13.852207	13.854954	10.739662	10.742714	
137	-3.924029	-3.921282	13.857290	13.860037	10.749829	10.752880	
138	-3.867320	-3.864573	13.862961	13.865708	10.761170	10.764222	
139	-3.804768	-3.802022	13.869216	13.871963	10.773681	10.776733	
140	-3.736411	-3.733664	13.876052	13.878799	10.787352	10.790404	
141	-3.662289	-3.659543	13.883464	13.886211	10.802177	10.805228	
142	-3.582448	-3.579702	13.891448	13.894195	10.818145	10.821197	
143	-3.496935	-3.494189	13.900000	13.902746	10.835247	10.838299	
144	-3.405803	-3.403056	13.909113	13.911860	10.853474	10.856526	
145	-3.309105	-3.306358	13.918783	13.921529	10.872813	10.875865	
146	-3.206900	-3.204154	13.929003	13.931750	10.893254	10.896306	
147	-3.099250	-3.096504	13.939768	13.942515	10.914784	10.917836	
148	-2.986220	-2.983474	13.951071	13.953818	10.937390	10.940442	
149	-2.867877	-2.865131	13.962906	13.965652	10.961059	10.964111	
150	-2.744294	-2.741547	13.975264	13.978011	10.985776	10.988827	
151	-2.615543	-2.612797	13.988139	13.990886	11.011526	11.014578	
152	-2.481704	-2.478957	14.001523	14.004270	11.038294	11.041345	
153	-2.342856	-2.340109	14.015408	14.018154	11.066063	11.069115	
154	-2.199083	-2.196336	14.029785	14.032532	11.094818	11.097870	
