#    itr              mu            ntot            mtot            etot
       1      -20.548828        1.399567        0.698898      -39.024783
       2       -1.630893        1.399719       -0.548492      -11.110824
       3       -1.839570        1.400635        0.437195      -10.132996
       4       -2.052033        1.400879       -0.357727       -9.523166
       5       -2.199609        1.400391        0.295227       -9.163899
       6       -2.355962        1.400391       -0.243225       -8.934101
       7       -2.507140        1.400757        0.196167       -8.777820
       8       -2.602955        1.399536       -0.155273       -8.658512
       9       -2.667031        1.400024        0.122314       -8.586931
      10       -2.700138        1.399841       -0.096100       -8.534224
      11       -2.720903        1.399780        0.076294       -8.503496
      12       -2.739805        1.400513       -0.059326       -8.487421
      13       -2.753724        1.399536        0.047119       -8.468950
      14       -2.756641        1.400024       -0.036621       -8.467872
      15       -2.758783        1.399292        0.029175       -8.458811
      16       -2.767698        1.399780       -0.022827       -8.460862
      17       -2.766903        1.399536        0.018433       -8.455737
      18       -2.766319        1.400757       -0.015015       -8.459473
      19       -2.754857        1.400024        0.011230       -8.451152
      20       -2.757473        1.399780       -0.007446       -8.453395
      21       -2.759394        1.399048        0.005127       -8.452177
      22       -2.755298        1.400513       -0.003906       -8.459451
      23       -2.750463        1.400146        0.002747       -8.451715
      24       -2.754246        1.399536       -0.001953       -8.451588
