#    itr              mu            ntot            mtot            etot
       1      -16.047000        2.399109        2.399109      -62.738112
       2       10.978000        2.399170       -2.109985        2.990935
       3       11.086000        2.399170        1.765503        5.142999
       4       10.974000        2.399536       -1.332031        7.164313
       5       10.877000        2.399292        0.938721        9.032006
       6       10.882000        2.399292       -0.636963       10.211533
       7       10.871000        2.399292        0.426025       10.825892
       8       10.897000        2.399292       -0.281982       11.113293
       9       10.891000        2.399292        0.184326       11.243378
      10       10.899000        2.399536       -0.122070       11.304432
      11       10.898000        2.399292        0.080322       11.328259
      12       10.894000        2.399292       -0.055420       11.336256
      13       10.893000        2.399048        0.036133       11.337786
      14       10.892000        2.399292       -0.021240       11.339453
      15       10.879000        2.399048        0.014648       11.341470
      16       10.875000        2.399048       -0.009766       11.338168
      17       10.876000        2.399048        0.004883       11.337971
      18       10.871000        2.399048       -0.000977       11.338037
      19       10.868000        2.399048        0.000000       11.338205
      20       10.865000        2.399048        0.000000       11.338044
      21       10.865000        2.399048        0.000000       11.338044
