#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-6.205841	-6.213165	-6.205841	-6.213165	-17.330811	-17.338135	15.794159	15.786835	15.794159	15.786835	14.669189	14.661865	
1	-6.205540	-6.212864	-6.202829	-6.210153	-17.326594	-17.333918	15.791147	15.783823	15.793858	15.786534	14.668587	14.661263	
2	-6.204637	-6.211961	-6.193796	-6.201120	-17.313947	-17.321271	15.782114	15.774789	15.792954	15.785630	14.666780	14.659456	
3	-6.203132	-6.210456	-6.178746	-6.186070	-17.292877	-17.300201	15.767064	15.759739	15.791449	15.784125	14.663770	14.656446	
4	-6.201026	-6.208350	-6.157688	-6.165013	-17.263397	-17.270721	15.746006	15.738682	15.789344	15.782019	14.659559	14.652235	
5	-6.198321	-6.205645	-6.130636	-6.137961	-17.225524	-17.232848	15.718954	15.711630	15.786638	15.779314	14.654149	14.646824	
6	-6.195018	-6.202342	-6.097606	-6.104930	-17.179282	-17.186606	15.685924	15.678600	15.783335	15.776011	14.647542	14.640218	
7	-6.191119	-6.198443	-6.058618	-6.065942	-17.124698	-17.132022	15.646935	15.639611	15.779437	15.772112	14.639745	14.632421	
8	-6.186626	-6.193951	-6.013694	-6.021018	-17.061804	-17.069129	15.602012	15.594688	15.774944	15.767620	14.630760	14.623436	
9	-6.181543	-6.188867	-5.962862	-5.970187	-16.990640	-16.997965	15.551180	15.543856	15.769861	15.762537	14.620594	14.613270	
10	-6.175872	-6.183197	-5.906154	-5.913478	-16.911248	-16.918572	15.494471	15.487147	15.764190	15.756866	14.609252	14.601928	
11	-6.169617	-6.176941	-5.843602	-5.850926	-16.823675	-16.831000	15.431920	15.424595	15.757935	15.750611	14.596742	14.589417	
12	-6.162781	-6.170106	-5.775244	-5.782569	-16.727975	-16.735299	15.363562	15.356238	15.751099	15.743775	14.583070	14.575746	
13	-6.155369	-6.162693	-5.701123	-5.708447	-16.624205	-16.631529	15.289441	15.282117	15.743687	15.736363	14.568246	14.560922	
14	-6.147385	-6.154709	-5.621282	-5.628606	-16.512427	-16.519752	15.209600	15.202275	15.735703	15.728379	14.552278	14.544953	
15	-6.138834	-6.146158	-5.535769	-5.543093	-16.392710	-16.400034	15.124087	15.116763	15.727152	15.719828	14.535175	14.527851	
16	-6.129721	-6.137045	-5.444636	-5.451961	-16.265124	-16.272448	15.032954	15.025630	15.718038	15.710714	14.516949	14.509624	
17	-6.120051	-6.127375	-5.347939	-5.355263	-16.129747	-16.137071	14.936257	14.928932	15.708369	15.701044	14.497609	14.490285	
18	-6.109830	-6.117155	-5.245734	-5.253058	-15.986661	-15.993985	14.834052	14.826728	15.698148	15.690824	14.477168	14.469844	
19	-6.099065	-6.106390	-5.138084	-5.145408	-15.835951	-15.843275	14.726402	14.719078	15.687383	15.680059	14.455638	14.448314	
20	-6.087762	-6.095087	-5.025054	-5.032378	-15.677708	-15.685032	14.613372	14.606047	15.676080	15.668756	14.433032	14.425708	
21	-6.075928	-6.083252	-4.906711	-4.914035	-15.512028	-15.519353	14.495029	14.487705	15.664246	15.656922	14.409363	14.402039	
22	-6.063570	-6.070894	-4.783127	-4.790451	-15.339011	-15.346335	14.371445	14.364121	15.651888	15.644563	14.384647	14.377322	
23	-6.050695	-6.058019	-4.654377	-4.661701	-15.158760	-15.166085	14.242695	14.235370	15.639013	15.631688	14.358897	14.351572	
24	-6.037311	-6.044635	-4.520537	-4.527861	-14.971385	-14.978709	14.108855	14.101531	15.625629	15.618304	14.332129	14.324804	
25	-6.023426	-6.030750	-4.381689	-4.389013	-14.776998	-14.784322	13.970007	13.962683	15.611744	15.604420	14.304359	14.297035	
26	-6.009049	-6.016373	-4.237916	-4.245241	-14.575716	-14.583040	13.826234	13.818910	15.597366	15.590042	14.275605	14.268280	
27	-5.994188	-6.001512	-4.089305	-4.096630	-14.367661	-14.374985	13.677623	13.670299	15.582505	15.575181	14.245882	14.238558	
28	-5.978852	-5.986176	-3.935946	-3.943270	-14.152957	-14.160281	13.524263	13.516939	15.567169	15.559845	14.215210	14.207886	
29	-5.963050	-5.970374	-3.777930	-3.785254	-13.931734	-13.939059	13.366247	13.358923	15.551368	15.544044	14.183607	14.176283	
30	-5.946792	-5.954116	-3.615352	-3.622677	-13.704126	-13.711451	13.203670	13.196346	15.535110	15.527786	14.151092	14.143767	
31	-5.930088	-5.937412	-3.448312	-3.455636	-13.470270	-13.477594	13.036630	13.029306	15.518406	15.511082	14.117684	14.110359	
32	-5.912948	-5.920272	-3.276909	-3.284233	-13.230305	-13.237630	12.865227	12.857903	15.501266	15.493942	14.083403	14.076079	
33	-5.895382	-5.902706	-3.101247	-3.108571	-12.984378	-12.991702	12.689564	12.682240	15.483699	15.476375	14.048271	14.040946	
34	-5.877400	-5.884724	-2.921431	-2.928755	-12.732636	-12.739960	12.509749	12.502424	15.465718	15.458394	14.012307	14.004983	
35	-5.859014	-5.866338	-2.737570	-2.744894	-12.475230	-12.482555	12.325887	12.318563	15.447332	15.440008	13.975535	13.968211	
36	-5.840234	-5.847559	-2.549774	-2.557098	-12.212317	-12.219641	12.138092	12.130768	15.428552	15.421228	13.937976	13.930652	
37	-5.821073	-5.828397	-2.358157	-2.365481	-11.944053	-11.951377	11.946475	11.939151	15.409391	15.402066	13.899653	13.892328	
38	-5.801540	-5.808865	-2.162834	-2.170158	-11.670601	-11.677925	11.751152	11.743828	15.389858	15.382534	13.860588	13.853264	
39	-5.781649	-5.788973	-1.963923	-1.971247	-11.392125	-11.399449	11.552241	11.544917	15.369967	15.362643	13.820806	13.813482	
40	-5.761411	-5.768736	-1.761543	-1.768868	-11.108794	-11.116118	11.349861	11.342537	15.349729	15.342405	13.780330	13.773006	
41	-5.740839	-5.748163	-1.555817	-1.563142	-10.820777	-10.828101	11.144135	11.136811	15.329157	15.321832	13.739185	13.731860	
42	-5.719944	-5.727268	-1.346869	-1.354193	-10.528249	-10.535573	10.935186	10.927862	15.308262	15.300937	13.697395	13.690071	
43	-5.698739	-5.706063	-1.134823	-1.142147	-10.231385	-10.238709	10.723141	10.715817	15.287057	15.279733	13.654986	13.647662	
