#    itr              mu            ntot            mtot            etot
       1       41.753000        5.199280        0.800720       76.193128
       2       19.570000        5.199097       -0.506592       48.201024
       3       19.611000        5.199463        0.336792       48.393516
       4       19.635000        5.199219       -0.237915       48.463905
       5       19.646000        5.199219        0.175903       48.491008
       6       19.653000        5.199951       -0.132202       48.519335
       7       19.663000        5.199707        0.100220       48.530024
       8       19.673000        5.199219       -0.076782       48.522173
       9       19.674000        5.199341        0.057373       48.521469
      10       19.681000        5.199341       -0.040771       48.524465
      11       19.687000        5.199341        0.030518       48.525284
      12       19.688000        5.199585       -0.023926       48.530498
      13       19.686000        5.199097        0.017578       48.523700
      14       19.686000        5.200317       -0.011475       48.542595
      15       19.688000        5.199341        0.006592       48.536655
      16       19.684000        5.199097       -0.002930       48.521421
      17       19.681000        5.199097        0.001953       48.518860
      18       19.681000        5.199097       -0.000977       48.518862
      19       19.682000        5.199097        0.000977       48.518863
      20       19.682000        5.199097       -0.000977       48.518863
