#    itr              mu            ntot            mtot            etot
       1       52.041000        4.499268        0.196838      188.846727
       2       52.015000        4.499390        0.105957      188.991641
       3       52.017000        4.499390        0.058594      189.049000
       4       52.017000        4.499146        0.032593      189.049012
       5       52.020000        4.499390        0.017578      189.056521
       6       52.017000        4.499634        0.010376      189.081115
       7       52.019000        4.499634        0.006958      189.092716
       8       52.016000        4.499146        0.004272      189.067335
       9       52.008000        4.499634        0.002563      189.070959
      10       52.013000        4.499390        0.000977      189.080215
      11       52.009000        4.499878        0.000244      189.094497
      12       52.012000        4.499390        0.000000      189.091140
      13       52.008000        4.499390        0.000000      189.069204
      14       52.008000        4.499390        0.000000      189.069204
