# n = 5.6 U  = 15.0 J = 3.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       84.107018        5.600281        0.199860      386.026076
       2       79.753018        5.600037        0.156647      387.818603
       3       79.690418        5.599976        0.127808      387.846575
       4       79.677018        5.599976        0.102905      387.867541
       5       79.670791        5.600220        0.082764      387.903750
       6       79.668991        5.599976        0.065796      387.912512
       7       79.666720        5.600220        0.052490      387.922197
       8       79.664320        5.599976        0.041870      387.924511
       9       79.663623        5.600220        0.033203      387.929792
      10       79.668250        5.600220        0.026367      387.948590
      11       79.665636        5.600220        0.020996      387.950103
      12       79.663163        5.600220        0.017090      387.950503
      13       79.667009        5.600220        0.013916      387.951473
      14       79.667109        5.599976        0.010864      387.931817
      15       79.660426        5.600220        0.008057      387.934788
      16       79.666084        5.600220        0.006104      387.951712
      17       79.666584        5.599976        0.005493      387.932488
      18       79.661884        5.599976        0.005005      387.915448
      19       79.660884        5.599976        0.004272      387.915464
      20       79.662084        5.599976        0.003784      387.915481
      21       79.663184        5.599976        0.003784      387.915349
      22       79.663584        5.599976        0.003784      387.915496
