#    itr              mu            ntot            mtot            etot
       1        0.789000        2.999207        2.999207      -32.340632
       2       10.000000        2.999268       -1.501587        4.940035
       3       10.936000        2.999390        0.678467        8.685251
       4       11.178000        2.999146       -0.301758        9.643962
       5       11.233000        2.999390        0.134033        9.838026
       6       11.232000        2.999146       -0.062500        9.875803
       7       11.230000        2.999146        0.024414        9.880961
       8       11.242000        2.999390       -0.010986        9.885272
       9       11.239000        2.999390        0.006104        9.888138
      10       11.238000        2.999146       -0.003906        9.885347
      11       11.235000        2.999146        0.003906        9.883167
      12       11.235000        2.999146       -0.003906        9.883167
