# n = 4.9 U  = 20.0 J = 5.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       92.716000        4.899475        0.550262      384.591526
       2       89.667000        4.899353        0.499420      388.233886
       3       89.639000        4.899353        0.471100      388.466963
       4       89.643000        4.899597        0.451447      388.614839
       5       89.654000        4.899841        0.439362      388.741113
       6       89.656000        4.899597        0.430450      388.789475
       7       89.648000        4.899109        0.425323      388.763454
       8       89.642000        4.899109        0.422394      388.744316
       9       89.649000        4.899109        0.420929      388.756054
      10       89.651000        4.899109        0.419464      388.762020
      11       89.652000        4.899597        0.418976      388.811500
      12       89.660000        4.899597        0.417999      388.853261
      13       89.659000        4.899109        0.417267      388.813518
      14       89.650000        4.899109        0.416779      388.776492
      15       89.651000        4.899109        0.415802      388.778377
      16       89.648000        4.899353        0.415436      388.804536
      17       89.652000        4.900330        0.414948      388.913171
      18       89.666000        4.899841        0.414703      388.951257
      19       89.657000        4.899353        0.414459      388.868552
      20       89.650000        4.899353        0.413971      388.829370
      21       89.649000        4.899353        0.413971      388.831500
      22       89.649000        4.899353        0.413971      388.831500
