#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-10.704079	11.207973	-10.704079	11.207973	-21.500525	-0.150527	11.556985	33.469037	11.556985	33.469037	10.637732	31.987731	
1	-10.703782	11.208270	-10.701103	11.210949	-21.496319	-0.146321	11.554008	33.466060	11.556687	33.468739	10.637140	31.987139	
2	-10.702889	11.209163	-10.692175	11.219877	-21.483703	-0.133705	11.545081	33.457133	11.555794	33.467847	10.635365	31.985363	
3	-10.701402	11.210650	-10.677303	11.234750	-21.462685	-0.112687	11.530208	33.442260	11.554307	33.466359	10.632407	31.982405	
4	-10.699321	11.212731	-10.656494	11.255558	-21.433278	-0.083279	11.509399	33.421451	11.552226	33.464278	10.628268	31.978266	
5	-10.696647	11.215405	-10.629763	11.282289	-21.395499	-0.045500	11.482668	33.394720	11.549553	33.461605	10.622951	31.972950	
6	-10.693383	11.218669	-10.597126	11.314926	-21.349371	0.000628	11.450032	33.362084	11.546288	33.458340	10.616460	31.966458	
7	-10.689530	11.222522	-10.558605	11.353447	-21.294923	0.055076	11.411511	33.323563	11.542435	33.454487	10.608798	31.958796	
8	-10.685090	11.226962	-10.514225	11.397827	-21.232187	0.117812	11.367130	33.279182	11.537996	33.450048	10.599971	31.949969	
9	-10.680067	11.231985	-10.464013	11.448039	-21.161202	0.188797	11.316919	33.228971	11.532972	33.445025	10.589983	31.939981	
10	-10.674463	11.237589	-10.408003	11.504049	-21.082010	0.267989	11.260908	33.172961	11.527368	33.439421	10.578842	31.928840	
11	-10.668282	11.243770	-10.346230	11.565822	-20.994660	0.355339	11.199136	33.111188	11.521187	33.433239	10.566554	31.916552	
12	-10.661527	11.250525	-10.278735	11.633318	-20.899204	0.450794	11.131640	33.043692	11.514432	33.426484	10.553127	31.903126	
13	-10.654202	11.257850	-10.205560	11.706492	-20.795702	0.554297	11.058465	32.970517	11.507108	33.419160	10.538570	31.888569	
14	-10.646313	11.265739	-10.126753	11.785299	-20.684214	0.665784	10.979658	32.891710	11.499218	33.411270	10.522892	31.872891	
15	-10.637863	11.274189	-10.042366	11.869686	-20.564810	0.785189	10.895271	32.807323	11.490768	33.402820	10.506103	31.856102	
16	-10.628858	11.283194	-9.952453	11.959599	-20.437561	0.912437	10.805358	32.717410	11.481763	33.393815	10.488214	31.838213	
17	-10.619303	11.292749	-9.857072	12.054980	-20.302546	1.047453	10.709978	32.622030	11.472208	33.384261	10.469236	31.819234	
18	-10.609204	11.302848	-9.756287	12.155765	-20.159845	1.190153	10.609193	32.521245	11.462110	33.374162	10.449181	31.799179	
19	-10.598568	11.313484	-9.650164	12.261888	-20.009546	1.340452	10.503069	32.415121	11.451473	33.363525	10.428061	31.778060	
20	-10.587400	11.324652	-9.538771	12.373281	-19.851740	1.498259	10.391676	32.303728	11.440306	33.352358	10.405892	31.755890	
21	-10.575708	11.336344	-9.422183	12.489869	-19.686523	1.663476	10.275088	32.187140	11.428613	33.340665	10.382686	31.732684	
22	-10.563498	11.348554	-9.300477	12.611575	-19.513995	1.836004	10.153382	32.065434	11.416403	33.328455	10.358458	31.708457	
23	-10.550778	11.361274	-9.173733	12.738319	-19.334260	2.015738	10.026639	31.938691	11.403683	33.315736	10.333225	31.683223	
24	-10.537556	11.374496	-9.042038	12.870014	-19.147430	2.202569	9.894943	31.806995	11.390461	33.302513	10.307001	31.657000	
25	-10.523839	11.388213	-8.905478	13.006574	-18.953616	2.396382	9.758384	31.670436	11.376744	33.288796	10.279805	31.629804	
26	-10.509636	11.402416	-8.764147	13.147905	-18.752937	2.597061	9.617053	31.529105	11.362541	33.274594	10.251654	31.601652	
27	-10.494956	11.417096	-8.618141	13.293911	-18.545515	2.804483	9.471047	31.383099	11.347861	33.259913	10.222565	31.572563	
28	-10.479807	11.432245	-8.467561	13.444492	-18.331476	3.018522	9.320466	31.232518	11.332712	33.244764	10.192558	31.542556	
29	-10.464199	11.447853	-8.312509	13.599543	-18.110951	3.239048	9.165414	31.077466	11.317104	33.229156	10.161651	31.511650	
30	-10.448141	11.463912	-8.153094	13.758958	-17.884073	3.465926	9.006000	30.918052	11.301046	33.213098	10.129866	31.479865	
31	-10.431642	11.480410	-7.989429	13.922623	-17.650980	3.699018	8.842335	30.754387	11.284547	33.196600	10.097223	31.447221	
32	-10.414713	11.497339	-7.821631	14.090421	-17.411816	3.938182	8.674536	30.586588	11.267619	33.179671	10.063742	31.413740	
33	-10.397365	11.514687	-7.649820	14.262233	-17.166725	4.183273	8.502725	30.414777	11.250270	33.162322	10.029446	31.379444	
34	-10.379607	11.532446	-7.474121	14.437931	-16.915857	4.434142	8.327027	30.239079	11.232512	33.144564	9.994357	31.344355	
35	-10.361450	11.550602	-7.294666	14.617386	-16.659365	4.690634	8.147572	30.059624	11.214355	33.126407	9.958498	31.308496	
36	-10.342905	11.569147	-7.111591	14.800462	-16.397405	4.952594	7.964496	29.876548	11.195810	33.107863	9.921892	31.271891	
37	-10.323984	11.588068	-6.925035	14.987017	-16.130137	5.219862	7.777940	29.689992	11.176889	33.088941	9.884565	31.234563	
38	-10.304698	11.607354	-6.735146	15.176906	-15.857724	5.492274	7.588051	29.500104	11.157603	33.069655	9.846540	31.196538	
39	-10.285058	11.626994	-6.542078	15.369974	-15.580334	5.769665	7.394983	29.307035	11.137963	33.050016	9.807842	31.157841	
40	-10.265077	11.646975	-6.345990	15.566062	-15.298134	6.051864	7.198895	29.110947	11.117982	33.030035	9.768499	31.118497	
41	-10.244767	11.667286	-6.147050	15.765002	-15.011299	6.338700	6.999956	28.912008	11.097672	33.009724	9.728534	31.078533	
42	-10.224139	11.687913	-5.945436	15.966616	-14.720002	6.629996	6.798341	28.710393	11.077044	32.989096	9.687976	31.037975	
43	-10.203207	11.708845	-5.741332	16.170720	-14.424424	6.925575	6.594238	28.506290	11.056112	32.968164	9.646852	30.996851	
44	-10.181982	11.730070	-5.534937	16.377115	-14.124744	7.225255	6.387842	28.299895	11.034888	32.946940	9.605190	30.955188	
45	-10.160479	11.751573	-5.326460	16.585592	-13.821146	7.528852	6.179366	28.091418	11.013384	32.925436	9.563017	30.913016	
46	-10.138709	11.773343	-5.116126	16.795926	-13.513817	7.836181	5.969032	27.881084	10.991615	32.903667	9.520363	30.870362	
47	-10.116687	11.795365	-4.904178	17.007874	-13.202946	8.147053	5.757083	27.669136	10.969592	32.881644	9.477257	30.827256	
48	-10.094425	11.817627	-4.690878	17.221174	-12.888723	8.461276	5.543783	27.455836	10.947330	32.859382	9.433729	30.783727	
49	-10.071936	11.840116	-4.476515	17.435537	-12.571342	8.778657	5.329420	27.241472	10.924842	32.836894	9.389808	30.739807	
50	-10.049235	11.862817	-4.261406	17.650646	-12.250998	9.099001	5.114311	27.026364	10.902141	32.814193	9.345527	30.695525	
51	-10.026335	11.885717	-4.045907	17.866145	-11.927889	9.422110	4.898813	26.810865	10.879241	32.791293	9.300915	30.650913	
52	-10.003250	11.908802	-3.830419	18.081633	-11.602213	9.747785	4.683325	26.595377	10.856156	32.768208	9.256004	30.606003	
53	-9.979994	11.932058	-3.615400	18.296652	-11.274174	10.075825	4.468305	26.380357	10.832899	32.744952	9.210828	30.560826	
54	-9.956581	11.955471	-3.401378	18.510674	-10.943972	10.406026	4.254283	26.166335	10.809486	32.721538	9.165417	30.515415	
55	-9.933025	11.979027	-3.188973	18.723079	-10.611814	10.738185	4.041879	25.953931	10.785930	32.697982	9.119806	30.469804	
56	-9.909340	12.002712	-2.978922	18.933130	-10.277904	11.072094	3.831827	25.743879	10.762245	32.674298	9.074027	30.424026	
57	-9.885541	12.026511	-2.772106	19.139946	-9.942452	11.407547	3.625012	25.537064	10.738446	32.650498	9.028116	30.378115	
58	-9.861642	12.050410	-2.569601	19.342451	-9.605665	11.744334	3.422506	25.334559	10.714547	32.626599	8.982106	30.332105	
59	-9.837657	12.074395	-2.372725	19.539327	-9.267754	12.082244	3.225630	25.137683	10.690562	32.602614	8.936033	30.286032	
60	-9.813601	12.098451	-2.183111	19.728941	-8.928931	12.421068	3.036017	24.948069	10.666506	32.578558	8.889932	30.239930	
61	-9.789488	12.122564	-2.002788	19.909264	-8.589407	12.760592	2.855693	24.767746	10.642394	32.554446	8.843839	30.193838	
62	-9.765334	12.146719	-1.834269	20.077783	-8.249396	13.100602	2.687174	24.599226	10.618239	32.530291	8.797791	30.147790	
63	-9.741151	12.170901	-1.680630	20.231422	-7.909113	13.440885	2.533535	24.445587	10.594057	32.506109	8.751826	30.101824	
64	-9.716956	12.195096	-1.545538	20.366515	-7.568773	13.781225	2.398443	24.310495	10.569862	32.481914	8.705980	30.055979	
65	-9.692763	12.219289	-1.433157	20.478895	-7.228592	14.121407	2.286062	24.198114	10.545668	32.457720	8.660293	30.010292	
66	-9.668586	12.243466	-1.347852	20.564201	-6.888785	14.461213	2.200757	24.112809	10.521491	32.433543	8.614805	29.964803	
67	-9.644439	12.267613	-1.293614	20.618438	-6.549572	14.800427	2.146519	24.058571	10.497345	32.409397	8.569554	29.919552	
68	-9.620338	12.291714	-1.273294	20.638758	-6.211168	15.138830	2.126199	24.038251	10.473244	32.385296	8.524581	29.874580	
69	-9.596297	12.315755	2.140795	24.052847	-5.873793	15.476205	-1.287890	20.624163	10.449203	32.361255	8.479929	29.829927	
70	-9.572331	12.339722	2.189155	24.101207	-5.537666	15.812333	-1.336250	20.575803	10.425236	32.337288	8.435639	29.785637	
71	-9.548453	12.363599	2.268274	24.180326	-5.203005	16.146994	-1.415368	20.496684	10.401358	32.313410	8.391754	29.741753	
72	-9.524678	12.387374	2.374006	24.286058	-4.870030	16.479969	-1.521100	20.390952	10.377583	32.289635	8.348320	29.698319	
73	-9.501021	12.411032	2.501846	24.413898	-4.538960	16.811038	-1.648940	20.263112	10.353926	32.265978	8.305382	29.655381	
74	-9.477495	12.434557	2.647506	24.559558	-4.210017	17.139981	-1.794601	20.117451	10.330400	32.242453	8.262987	29.612985	
75	-9.454115	12.457937	2.807221	24.719274	-3.883421	17.466577	-1.954316	19.957736	10.307021	32.219073	8.221181	29.571180	
76	-9.430896	12.481156	2.977839	24.889891	-3.559393	17.790605	-2.124934	19.787119	10.283801	32.195853	8.180016	29.530015	
77	-9.407850	12.504202	3.156789	25.068841	-3.238154	18.111844	-2.303883	19.608169	10.260755	32.172807	8.139542	29.489541	
78	-9.384992	12.527060	3.342002	25.254054	-2.919927	18.430071	-2.489096	19.422956	10.237897	32.149949	8.099812	29.449811	
79	-9.362335	12.549717	3.531817	25.443869	-2.604933	18.745065	-2.678912	19.233140	10.215241	32.127293	8.060881	29.410879	
80	-9.339894	12.572158	3.724897	25.636950	-2.293397	19.056602	-2.871992	19.040060	10.192799	32.104851	8.022805	29.372803	
81	-9.317681	12.594371	3.920157	25.832209	-1.985540	19.364458	-3.067252	18.844800	10.170586	32.082638	7.985643	29.335642	
