#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-4.210862	-4.170212	-4.210862	-4.170212	-15.378540	-15.338989	17.789139	17.829789	17.789139	17.829789	16.621460	16.661011	
1	-4.210560	-4.169911	-4.207850	-4.167200	-15.374324	-15.334773	17.786127	17.826777	17.788838	17.829487	16.620858	16.660409	
2	-4.209657	-4.169008	-4.198816	-4.158167	-15.361677	-15.322126	17.777094	17.817743	17.787935	17.828584	16.619051	16.658602	
3	-4.208152	-4.167503	-4.183766	-4.143117	-15.340607	-15.301056	17.762044	17.802693	17.786430	17.827079	16.616041	16.655592	
4	-4.206046	-4.165397	-4.162709	-4.122060	-15.311126	-15.271576	17.740987	17.781636	17.784324	17.824973	16.611830	16.651380	
5	-4.203341	-4.162692	-4.135657	-4.095008	-15.273254	-15.233703	17.713935	17.754584	17.781619	17.822268	16.606419	16.645970	
6	-4.200038	-4.159389	-4.102627	-4.061977	-15.227011	-15.187461	17.680904	17.721554	17.778316	17.818965	16.599813	16.639364	
7	-4.196139	-4.155490	-4.063638	-4.022989	-15.172427	-15.132876	17.641916	17.682565	17.774417	17.815066	16.592015	16.631566	
8	-4.191647	-4.150998	-4.018714	-3.978065	-15.109534	-15.069983	17.596992	17.637641	17.769925	17.810574	16.583031	16.622582	
9	-4.186564	-4.145914	-3.967883	-3.927234	-15.038370	-14.998819	17.546161	17.586810	17.764841	17.805491	16.572864	16.612415	
10	-4.180893	-4.140243	-3.911174	-3.870525	-14.958978	-14.919427	17.489452	17.530101	17.759171	17.799820	16.561523	16.601073	
11	-4.174638	-4.133988	-3.848622	-3.807973	-14.871405	-14.831854	17.426900	17.467549	17.752915	17.793565	16.549012	16.588563	
12	-4.167802	-4.127153	-3.780265	-3.739616	-14.775705	-14.736154	17.358543	17.399192	17.746080	17.786729	16.535341	16.574892	
13	-4.160390	-4.119740	-3.706143	-3.665494	-14.671935	-14.632384	17.284421	17.325070	17.738667	17.779317	16.520517	16.560067	
14	-4.152406	-4.111756	-3.626302	-3.585653	-14.560157	-14.520606	17.204580	17.245229	17.730683	17.771333	16.504548	16.544099	
15	-4.143854	-4.103205	-3.540790	-3.500140	-14.440439	-14.400889	17.119067	17.159717	17.722132	17.762781	16.487446	16.526997	
16	-4.134741	-4.094092	-3.449657	-3.409008	-14.312854	-14.273303	17.027935	17.068584	17.713019	17.753668	16.469219	16.508770	
17	-4.125071	-4.084422	-3.352959	-3.312310	-14.177477	-14.137926	16.931237	16.971886	17.703349	17.743998	16.449880	16.489430	
18	-4.114851	-4.074202	-3.250755	-3.210105	-14.034390	-13.994840	16.829032	16.869682	17.693129	17.733778	16.429439	16.468990	
19	-4.104086	-4.063437	-3.143105	-3.102455	-13.883681	-13.844130	16.721382	16.762032	17.682364	17.723013	16.407909	16.447460	
20	-4.092783	-4.052134	-3.030074	-2.989425	-13.725438	-13.685887	16.608352	16.649001	17.671061	17.711710	16.385303	16.424854	
21	-4.080949	-4.040299	-2.911732	-2.871082	-13.559758	-13.520207	16.490009	16.530659	17.659226	17.699876	16.361634	16.401185	
22	-4.068590	-4.027941	-2.788148	-2.747498	-13.386741	-13.347190	16.366425	16.407075	17.646868	17.687517	16.336917	16.376468	
23	-4.055715	-4.015066	-2.659397	-2.618748	-13.206490	-13.166939	16.237675	16.278324	17.633993	17.674642	16.311167	16.350718	
24	-4.042331	-4.001682	-2.525558	-2.484908	-13.019115	-12.979564	16.103835	16.144485	17.620609	17.661258	16.284399	16.323950	
25	-4.028446	-3.987797	-2.386710	-2.346060	-12.824728	-12.785177	15.964987	16.005637	17.606724	17.647373	16.256630	16.296181	
26	-4.014069	-3.973420	-2.242937	-2.202288	-12.623446	-12.583895	15.821215	15.861864	17.592347	17.632996	16.227875	16.267426	
27	-3.999208	-3.958559	-2.094326	-2.053677	-12.415390	-12.375840	15.672604	15.713253	17.577486	17.618135	16.198153	16.237704	
28	-3.983872	-3.943223	-1.940966	-1.900317	-12.200687	-12.161136	15.519244	15.559893	17.562150	17.602799	16.167481	16.207032	
29	-3.968071	-3.927421	-1.782950	-1.742301	-11.979464	-11.939913	15.361228	15.401877	17.546348	17.586998	16.135878	16.175429	
30	-3.951813	-3.911163	-1.620373	-1.579724	-11.751856	-11.712305	15.198651	15.239300	17.530090	17.570740	16.103362	16.142913	
31	-3.935109	-3.894459	-1.453333	-1.412683	-11.517999	-11.478449	15.031610	15.072260	17.513386	17.554036	16.069954	16.109505	
32	-3.917968	-3.877319	-1.281930	-1.241280	-11.278035	-11.238484	14.860207	14.900857	17.496246	17.536895	16.035674	16.075225	
33	-3.900402	-3.859753	-1.106267	-1.065618	-11.032108	-10.992557	14.684545	14.725194	17.478680	17.519329	16.000541	16.040092	
34	-3.882421	-3.841771	-0.926451	-0.885802	-10.780366	-10.740815	14.504729	14.545378	17.460698	17.501348	15.964578	16.004129	
35	-3.864035	-3.823385	-0.742590	-0.701941	-10.522960	-10.483409	14.320868	14.361517	17.442312	17.482962	15.927806	15.967357	
36	-3.845255	-3.804606	-0.554795	-0.514145	-10.260046	-10.220496	14.133072	14.173722	17.423533	17.464182	15.890247	15.929798	
37	-3.826093	-3.785444	-0.363178	-0.322528	-9.991783	-9.952232	13.941455	13.982105	17.404371	17.445020	15.851923	15.891474	
38	-3.806561	-3.765912	-0.167855	-0.127206	-9.718331	-9.678780	13.746133	13.786782	17.384839	17.425488	15.812859	15.852410	
39	-3.786670	-3.746020	0.031056	0.071706	-9.439855	-9.400304	13.547221	13.587871	17.364947	17.405597	15.773077	15.812627	
40	-3.766432	-3.725782	0.233436	0.274085	-9.156524	-9.116973	13.344842	13.385491	17.344709	17.385359	15.732601	15.772152	
41	-3.745859	-3.705210	0.439162	0.479811	-8.868507	-8.828956	13.139116	13.179765	17.324137	17.364786	15.691456	15.731006	
42	-3.724964	-3.684315	0.648111	0.688760	-8.575979	-8.536428	12.930167	12.970816	17.303242	17.343891	15.649666	15.689217	
43	-3.703760	-3.663110	0.860156	0.900805	-8.279115	-8.239564	12.718122	12.758771	17.282037	17.322687	15.607257	15.646807	
44	-3.682258	-3.641609	1.075171	1.115820	-7.978095	-7.938544	12.503107	12.543756	17.260536	17.301185	15.564254	15.603805	
45	-3.660473	-3.619824	1.293025	1.333674	-7.673099	-7.633548	12.285253	12.325902	17.238751	17.279400	15.520683	15.560234	
46	-3.638417	-3.597767	1.513587	1.554236	-7.364312	-7.324761	12.064691	12.105340	17.216694	17.257344	15.476570	15.516121	
47	-3.616103	-3.575454	1.736725	1.777374	-7.051919	-7.012368	11.841553	11.882202	17.194381	17.235030	15.431943	15.471494	
48	-3.593545	-3.552896	1.962303	2.002953	-6.736108	-6.696558	11.615974	11.656624	17.171823	17.212472	15.386827	15.426378	
49	-3.570757	-3.530107	2.190187	2.230837	-6.417071	-6.377520	11.388090	11.428740	17.149034	17.189684	15.341250	15.380801	
50	-3.547752	-3.507102	2.420239	2.460889	-6.094998	-6.055448	11.158038	11.198688	17.126029	17.166679	15.295240	15.334791	
51	-3.524543	-3.483894	2.652320	2.692970	-5.770085	-5.730534	10.925957	10.966607	17.102821	17.143470	15.248824	15.288375	
52	-3.501146	-3.460497	2.886291	2.926940	-5.442526	-5.402975	10.691987	10.732636	17.079424	17.120073	15.202030	15.241580	
53	-3.477574	-3.436925	3.122010	3.162659	-5.112519	-5.072968	10.456268	10.496917	17.055852	17.096501	15.154886	15.194437	
54	-3.453842	-3.413192	3.359336	3.399985	-4.780263	-4.740712	10.218942	10.259591	17.032119	17.072769	15.107421	15.146971	
55	-3.429963	-3.389314	3.598125	3.638774	-4.445958	-4.406407	9.980153	10.020802	17.008241	17.048890	15.059663	15.099214	
56	-3.405952	-3.365303	3.838234	3.878883	-4.109805	-4.070254	9.740044	9.780693	16.984230	17.024879	15.011641	15.051192	
57	-3.381824	-3.341174	4.079518	4.120167	-3.772007	-3.732456	9.498760	9.539409	16.960101	17.000751	14.963384	15.002935	
58	-3.357592	-3.316943	4.321832	4.362481	-3.432767	-3.393216	9.256446	9.297095	16.935870	16.976519	14.914921	14.954472	
59	-3.333272	-3.292623	4.565030	4.605679	-3.092290	-3.052739	9.013248	9.053897	16.911550	16.952199	14.866282	14.905833	
60	-3.308879	-3.268229	4.808965	4.849614	-2.750780	-2.711230	8.769313	8.809962	16.887156	16.927806	14.817495	14.857045	
61	-3.284426	-3.243777	5.053490	5.094140	-2.408444	-2.368894	8.524787	8.565437	16.862704	16.903353	14.768590	14.808140	
62	-3.259929	-3.219280	5.298459	5.339108	-2.065488	-2.025937	8.279819	8.320468	16.838207	16.878856	14.719596	14.759147	
63	-3.235403	-3.194754	5.543723	5.584372	-1.722118	-1.682567	8.034555	8.075204	16.813681	16.854330	14.670543	14.710094	
64	-3.210862	-3.170212	5.789134	5.829783	-1.378541	-1.338990	7.789144	7.829793	16.789139	16.829789	14.621460	14.661011	
65	-3.186320	-3.145671	6.034544	6.075194	-1.034963	-0.995413	7.543733	7.584383	16.764598	16.805247	14.572378	14.611929	
66	-3.161794	-3.121145	6.279806	6.320455	-0.691593	-0.652042	7.298472	7.339121	16.740072	16.780721	14.523325	14.562876	
67	-3.137297	-3.096648	6.524766	6.565415	-0.348637	-0.309086	7.053512	7.094161	16.715575	16.756224	14.474331	14.513882	
68	-3.112845	-3.072195	6.769060	6.809710	-0.006301	0.033250	6.809217	6.849867	16.691122	16.731772	14.425426	14.464977	
69	-3.088451	-3.047802	7.013268	7.053917	0.335209	0.374760	6.565010	6.605659	16.666729	16.707378	14.376639	14.416190	
70	-3.064131	-3.023482	7.256454	7.297104	0.675686	0.715237	6.321823	6.362473	16.642409	16.683058	14.328000	14.367550	
71	-3.039900	-2.999250	7.498765	7.539414	1.014926	1.054477	6.079513	6.120162	16.618177	16.658827	14.279537	14.319088	
72	-3.015771	-2.975122	7.740047	7.780697	1.352724	1.392275	5.838230	5.878880	16.594049	16.634698	14.231280	14.270831	
73	-2.991760	-2.951111	7.980155	8.020805	1.688877	1.728428	5.598122	5.638772	16.570038	16.610687	14.183258	14.222809	
74	-2.967882	-2.927232	8.218944	8.259593	2.023182	2.062733	5.359334	5.399983	16.546159	16.586809	14.135500	14.175051	
75	-2.944149	-2.903500	8.456269	8.496919	2.355438	2.394989	5.122008	5.162658	16.522427	16.563076	14.088035	14.127586	
76	-2.920577	-2.879928	8.691988	8.732638	2.685445	2.724996	4.886289	4.926939	16.498855	16.539504	14.040891	14.080442	
77	-2.897180	-2.856531	8.925959	8.966608	3.013004	3.052554	4.652319	4.692968	16.475458	16.516107	13.994097	14.033648	
78	-2.873972	-2.833322	9.158039	9.198689	3.337917	3.377468	4.420238	4.460888	16.452249	16.492899	13.947681	13.987232	
79	-2.850967	-2.810317	9.388091	9.428740	3.659990	3.699541	4.190187	4.230836	16.429244	16.469894	13.901671	13.941221	
80	-2.828178	-2.787529	9.615975	9.656624	3.979027	4.018578	3.962303	4.002952	16.406456	16.447105	13.856094	13.895645	
81	-2.805620	-2.764971	9.841554	9.882203	4.294838	4.334388	3.736724	3.777373	16.383898	16.424547	13.810978	13.850529	
82	-2.783307	-2.742657	10.064691	10.105341	4.607230	4.646781	3.513586	3.554236	16.361584	16.402234	13.766351	13.805901	
83	-2.761250	-2.720601	10.285254	10.325903	4.916018	4.955569	3.293024	3.333673	16.339528	16.380177	13.722238	13.761789	
84	-2.739465	-2.698816	10.503108	10.543757	5.221013	5.260564	3.075170	3.115819	16.317743	16.358392	13.678667	13.718218	
85	-2.717964	-2.677314	10.718122	10.758771	5.522034	5.561585	2.860156	2.900805	16.296241	16.336891	13.635665	13.675215	
86	-2.696759	-2.656110	10.930167	10.970817	5.818897	5.858448	2.648110	2.688760	16.275037	16.315686	13.593255	13.632806	
87	-2.675864	-2.635215	11.139116	11.179766	6.111426	6.150976	2.439161	2.479811	16.254142	16.294791	13.551466	13.591017	
88	-2.655292	-2.614642	11.344842	11.385492	6.399442	6.438993	2.233435	2.274085	16.233569	16.274219	13.510321	13.549871	
89	-2.635054	-2.594404	11.547222	11.587871	6.682774	6.722324	2.031056	2.071705	16.213331	16.253981	13.469845	13.509395	
90	-2.615162	-2.574513	11.746133	11.786782	6.961249	7.000800	1.832145	1.872794	16.193440	16.234089	13.430063	13.469613	
91	-2.595630	-2.554981	11.941456	11.982105	7.234701	7.274252	1.636822	1.677471	16.173908	16.214557	13.390998	13.430549	
92	-2.576468	-2.535819	12.133073	12.173722	7.502965	7.542515	1.445205	1.485854	16.154746	16.195395	13.352675	13.392225	
93	-2.557689	-2.517039	12.320868	12.361518	7.765878	7.805429	1.257409	1.298059	16.135966	16.176616	13.315116	13.354666	
94	-2.539303	-2.498653	12.504729	12.545379	8.023284	8.062835	1.073548	1.114198	16.117580	16.158230	13.278343	13.317894	
95	-2.521321	-2.480672	12.684545	12.725195	8.275026	8.314577	0.893733	0.934382	16.099599	16.140248	13.242380	13.281931	
96	-2.503755	-2.463106	12.860207	12.900857	8.520953	8.560504	0.718070	0.758720	16.082033	16.122682	13.207248	13.246799	
97	-2.486615	-2.445965	13.031610	13.072260	8.760917	8.800468	0.546667	0.587317	16.064892	16.105542	13.172968	13.212518	
98	-2.469911	-2.429261	13.198651	13.239300	8.994774	9.034325	0.379627	0.420276	16.048188	16.088838	13.139560	13.179110	
99	-2.453653	-2.413003	13.361228	13.401877	9.222382	9.261933	0.217050	0.257699	16.031930	16.072580	13.107044	13.146595	
100	-2.437851	-2.397202	13.519244	13.559893	9.443604	9.483155	0.059034	0.099683	16.016129	16.056778	13.075441	13.114992	
101	-2.422515	-2.381866	13.672604	13.713253	9.658308	9.697859	-0.094326	-0.053677	16.000793	16.041442	13.044769	13.084320	
102	-2.407654	-2.367005	13.821215	13.861864	9.866363	9.905914	-0.242937	-0.202288	15.985932	16.026581	13.015047	13.054598	
103	-2.393277	-2.352628	13.964988	14.005637	10.067645	10.107196	-0.386710	-0.346061	15.971555	16.012204	12.986293	13.025844	
104	-2.379392	-2.338743	14.103836	14.144485	10.262032	10.301583	-0.525558	-0.484909	15.957670	15.998319	12.958524	12.998074	
105	-2.366008	-2.325359	14.237675	14.278325	10.449407	10.488958	-0.659398	-0.618748	15.944286	15.984935	12.931756	12.971307	
106	-2.353133	-2.312484	14.366426	14.407075	10.629657	10.669208	-0.788148	-0.747499	15.931411	15.972060	12.906006	12.945557	
107	-2.340775	-2.300125	14.490009	14.530659	10.802674	10.842225	-0.911732	-0.871082	15.919052	15.959702	12.881290	12.920840	
108	-2.328940	-2.288291	14.608352	14.649001	10.968354	11.007904	-1.030074	-0.989425	15.907218	15.947867	12.857621	12.897172	
109	-2.317637	-2.276988	14.721382	14.762032	11.126596	11.166147	-1.143105	-1.102455	15.895915	15.936564	12.835016	12.874567	
110	-2.306872	-2.266223	14.829032	14.869682	11.277305	11.316856	-1.250755	-1.210105	15.885150	15.925799	12.813486	12.853037	
111	-2.296652	-2.256003	14.931237	14.971886	11.420391	11.459942	-1.352959	-1.312310	15.874930	15.915579	12.793046	12.832597	
112	-2.286982	-2.246333	15.027935	15.068584	11.555767	11.595318	-1.449657	-1.409008	15.865260	15.905909	12.773707	12.813258	
113	-2.277869	-2.237220	15.119067	15.159717	11.683352	11.722903	-1.540790	-1.500140	15.856147	15.896796	12.755481	12.795032	
114	-2.269318	-2.228668	15.204580	15.245229	11.803069	11.842620	-1.626302	-1.585653	15.847595	15.888245	12.738380	12.777931	
115	-2.261334	-2.220684	15.284421	15.325071	11.914845	11.954396	-1.706144	-1.665494	15.839611	15.880261	12.722413	12.761964	
116	-2.253921	-2.213272	15.358543	15.399192	12.018614	12.058164	-1.780265	-1.739616	15.832199	15.872848	12.707590	12.747141	
117	-2.247086	-2.206436	15.426900	15.467549	12.114312	12.153863	-1.848622	-1.807973	15.825363	15.866013	12.693921	12.733472	
118	-2.240831	-2.200181	15.489452	15.530101	12.201882	12.241433	-1.911174	-1.870525	15.819108	15.859758	12.681413	12.720964	
119	-2.235160	-2.194510	15.546161	15.586810	12.281270	12.320821	-1.967883	-1.927234	15.813437	15.854087	12.670075	12.709626	
120	-2.230076	-2.189427	15.596992	15.637642	12.352429	12.391980	-2.018715	-1.978065	15.808354	15.849003	12.659914	12.699465	
121	-2.225584	-2.184935	15.641916	15.682565	12.415315	12.454866	-2.063638	-2.022989	15.803862	15.844511	12.650937	12.690487	
122	-2.221685	-2.181036	15.680904	15.721554	12.469888	12.509438	-2.102627	-2.061977	15.799963	15.840612	12.643150	12.682701	
123	-2.218382	-2.177733	15.713935	15.754584	12.516111	12.555662	-2.135657	-2.095008	15.796660	15.837309	12.636564	12.676114	
124	-2.215677	-2.175028	15.740987	15.781636	12.553948	12.593499	-2.162709	-2.122060	15.793955	15.834604	12.631188	12.670739	
125	-2.213571	-2.172922	15.762044	15.802693	12.583353	12.622904	-2.183766	-2.143117	15.791849	15.832498	12.627052	12.666603	
126	-2.212066	-2.171417	15.777094	15.817743	12.604213	12.643763	-2.198816	-2.158167	15.790344	15.830993	12.624253	12.663804	
127	-2.211163	-2.170514	15.786128	15.826777	12.615999	12.655550	-2.207850	-2.167201	15.789441	15.830090	12.623307	12.662857	
128	-2.210862	-2.170212	15.789139	15.829789	12.655550	12.658264	-2.210862	-2.170212	15.789139	15.829789	12.618713	12.663757	
129	-2.207850	-2.167201	15.789441	15.830090	12.623307	12.662857	-2.211163	-2.170514	15.786128	15.826777	12.615999	12.655550	
130	-2.198816	-2.158167	15.790344	15.830993	12.624253	12.663804	-2.212066	-2.171417	15.777094	15.817743	12.604213	12.643763	
131	-2.183766	-2.143117	15.791849	15.832498	12.627052	12.666603	-2.213571	-2.172922	15.762044	15.802693	12.583353	12.622904	
132	-2.162709	-2.122060	15.793955	15.834604	12.631188	12.670739	-2.215677	-2.175028	15.740987	15.781636	12.553948	12.593499	
133	-2.135657	-2.095008	15.796660	15.837309	12.636564	12.676114	-2.218382	-2.177733	15.713935	15.754584	12.516111	12.555662	
134	-2.102627	-2.061977	15.799963	15.840612	12.643150	12.682701	-2.221685	-2.181036	15.680904	15.721554	12.469888	12.509438	
135	-2.063638	-2.022989	15.803862	15.844511	12.650937	12.690487	-2.225584	-2.184935	15.641916	15.682565	12.415315	12.454866	
136	-2.018715	-1.978065	15.808354	15.849003	12.659914	12.699465	-2.230076	-2.189427	15.596992	15.637642	12.352429	12.391980	
137	-1.967883	-1.927234	15.813437	15.854087	12.670075	12.709626	-2.235160	-2.194510	15.546161	15.586810	12.281270	12.320821	
138	-1.911174	-1.870525	15.819108	15.859758	12.681413	12.720964	-2.240831	-2.200181	15.489452	15.530101	12.201882	12.241433	
139	-1.848622	-1.807973	15.825363	15.866013	12.693921	12.733472	-2.247086	-2.206436	15.426900	15.467549	12.114312	12.153863	
140	-1.780265	-1.739616	15.832199	15.872848	12.707590	12.747141	-2.253921	-2.213272	15.358543	15.399192	12.018614	12.058164	
141	-1.706144	-1.665494	15.839611	15.880261	12.722413	12.761964	-2.261334	-2.220684	15.284421	15.325071	11.914845	11.954396	
142	-1.626302	-1.585653	15.847595	15.888245	12.738380	12.777931	-2.269318	-2.228668	15.204580	15.245229	11.803069	11.842620	
143	-1.540790	-1.500140	15.856147	15.896796	12.755481	12.795032	-2.277869	-2.237220	15.119067	15.159717	11.683352	11.722903	
144	-1.449657	-1.409008	15.865260	15.905909	12.773707	12.813258	-2.286982	-2.246333	15.027935	15.068584	11.555767	11.595318	
145	-1.352959	-1.312310	15.874930	15.915579	12.793046	12.832597	-2.296652	-2.256003	14.931237	14.971886	11.420391	11.459942	
146	-1.250755	-1.210105	15.885150	15.925799	12.813486	12.853037	-2.306872	-2.266223	14.829032	14.869682	11.277305	11.316856	
147	-1.143105	-1.102455	15.895915	15.936564	12.835016	12.874567	-2.317637	-2.276988	14.721382	14.762032	11.126596	11.166147	
148	-1.030074	-0.989425	15.907218	15.947867	12.857621	12.897172	-2.328940	-2.288291	14.608352	14.649001	10.968354	11.007904	
149	-0.911732	-0.871082	15.919052	15.959702	12.881290	12.920840	-2.340775	-2.300125	14.490009	14.530659	10.802674	10.842225	
150	-0.788148	-0.747499	15.931411	15.972060	12.906006	12.945557	-2.353133	-2.312484	14.366426	14.407075	10.629657	10.669208	
151	-0.659398	-0.618748	15.944286	15.984935	12.931756	12.971307	-2.366008	-2.325359	14.237675	14.278325	10.449407	10.488958	
152	-0.525558	-0.484909	15.957670	15.998319	12.958524	12.998074	-2.379392	-2.338743	14.103836	14.144485	10.262032	10.301583	
153	-0.386710	-0.346061	15.971555	16.012204	12.986293	13.025844	-2.393277	-2.352628	13.964988	14.005637	10.067645	10.107196	
