# n = 1.2 U  = 16.0 J = 4.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1        8.016000        1.199951        0.172302        5.574761
       2        7.868632        1.200317        0.107666        5.700039
       3        7.814632        1.200073        0.067505        5.752887
       4        7.790386        1.200317        0.040771        5.770903
       5        7.781935        1.200317        0.024658        5.783145
       6        7.786535        1.200073        0.014771        5.784177
       7        7.779235        1.200073        0.009155        5.781371
       8        7.780935        1.200073        0.005737        5.781790
       9        7.773535        1.200073        0.003296        5.781945
      10        7.769835        1.200073        0.002808        5.782016
      11        7.769435        1.200073        0.002808        5.782000
      12        7.769435        1.200073        0.002808        5.782000
