#    itr              mu            ntot            mtot            etot
       1      -21.000000        3.000000        3.000000     -103.372500
       2        1.222000        1.099182       -1.099182       -4.725002
       3       -3.038000        1.099487        0.845947       -8.516633
       4       -2.513000        1.099609       -0.781372       -7.765886
       5       -2.560000        1.099365        0.730347       -7.591627
       6       -2.591000        1.100342       -0.692261       -7.470088
       7       -2.613000        1.099121        0.660278       -7.372520
       8       -2.643000        1.099121       -0.634888       -7.307394
       9       -2.667000        1.099365        0.616089       -7.253070
      10       -2.674000        1.099121       -0.601196       -7.211680
      11       -2.687000        1.099121        0.586060       -7.182283
      12       -2.683000        1.099121       -0.571899       -7.151877
      13       -2.697000        1.099365        0.562378       -7.124937
      14       -2.707000        1.099365       -0.555542       -7.105139
      15       -2.708000        1.099609        0.549438       -7.092814
      16       -2.712000        1.099121       -0.546021       -7.078470
      17       -2.720000        1.099121        0.544067       -7.074733
      18       -2.725000        1.099121       -0.543091       -7.071066
      19       -2.724000        1.099121        0.542114       -7.069250
      20       -2.724000        1.099121       -0.541138       -7.067439
      21       -2.727000        1.099121        0.541138       -7.065596
      22       -2.727000        1.099121       -0.541138       -7.065596
