#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-2.924133	-2.974670	-2.924133	-2.974670	-14.086182	-14.138916	
1	-2.923832	-2.974369	-2.921121	-2.971659	-14.081965	-14.134699	
2	-2.922929	-2.973466	-2.912088	-2.962625	-14.069318	-14.122052	
3	-2.921424	-2.971961	-2.897038	-2.947575	-14.048248	-14.100982	
4	-2.919318	-2.969855	-2.875981	-2.926518	-14.018768	-14.071502	
5	-2.916613	-2.967150	-2.848929	-2.899466	-13.980895	-14.033630	
6	-2.913310	-2.963847	-2.815898	-2.866436	-13.934653	-13.987387	
7	-2.909411	-2.959948	-2.776910	-2.827447	-13.880069	-13.932803	
8	-2.904919	-2.955456	-2.731986	-2.782523	-13.817176	-13.869910	
9	-2.899835	-2.950373	-2.681155	-2.731692	-13.746011	-13.798746	
10	-2.894165	-2.944702	-2.624446	-2.674983	-13.666619	-13.719354	
11	-2.887909	-2.938446	-2.561894	-2.612431	-13.579047	-13.631781	
12	-2.881074	-2.931611	-2.493537	-2.544074	-13.483346	-13.536081	
13	-2.873661	-2.924199	-2.419415	-2.469952	-13.379576	-13.432311	
14	-2.865677	-2.916214	-2.339574	-2.390111	-13.267799	-13.320533	
15	-2.857126	-2.907663	-2.254061	-2.304598	-13.148081	-13.200815	
16	-2.848013	-2.898550	-2.162929	-2.213466	-13.020495	-13.073229	
17	-2.838343	-2.888880	-2.066231	-2.116768	-12.885118	-12.937853	
18	-2.828123	-2.878660	-1.964026	-2.014563	-12.742032	-12.794766	
19	-2.817358	-2.867895	-1.856376	-1.906913	-12.591322	-12.644056	
20	-2.806055	-2.856592	-1.743346	-1.793883	-12.433079	-12.485814	
21	-2.794220	-2.844757	-1.625003	-1.675540	-12.267400	-12.320134	
22	-2.781862	-2.832399	-1.501419	-1.551957	-12.094382	-12.147117	
23	-2.768987	-2.819524	-1.372669	-1.423206	-11.914132	-11.966866	
24	-2.755603	-2.806140	-1.238829	-1.289367	-11.726756	-11.779491	
25	-2.741718	-2.792255	-1.099981	-1.150519	-11.532369	-11.585103	
26	-2.727341	-2.777878	-0.956209	-1.006746	-11.331087	-11.383821	
27	-2.712480	-2.763017	-0.807598	-0.858135	-11.123032	-11.175766	
28	-2.697144	-2.747681	-0.654238	-0.704775	-10.908328	-10.961062	
29	-2.681342	-2.731879	-0.496222	-0.546759	-10.687105	-10.739840	
30	-2.665084	-2.715622	-0.333645	-0.384182	-10.459497	-10.512232	
31	-2.648380	-2.698917	-0.166604	-0.217141	-10.225641	-10.278375	
32	-2.631240	-2.681777	0.004799	-0.045738	-9.985677	-10.038411	
33	-2.613674	-2.664211	0.180461	0.129924	-9.739749	-9.792484	
34	-2.595692	-2.646229	0.360277	0.309740	-9.488007	-9.540741	
35	-2.577306	-2.627843	0.544138	0.493601	-9.230601	-9.283336	
36	-2.558527	-2.609064	0.731934	0.681397	-8.967688	-9.020422	
37	-2.539365	-2.589902	0.923551	0.873014	-8.699424	-8.752158	
38	-2.519833	-2.570370	1.118874	1.068337	-8.425972	-8.478706	
39	-2.499941	-2.550479	1.317785	1.267248	-8.147496	-8.200231	
40	-2.479704	-2.530241	1.520164	1.469627	-7.864165	-7.916899	
41	-2.459131	-2.509668	1.725891	1.675353	-7.576148	-7.628883	
42	-2.438236	-2.488773	1.934839	1.884302	-7.283620	-7.336354	
43	-2.417031	-2.467569	2.146885	2.096348	-6.986756	-7.039491	
44	-2.395530	-2.446067	2.361899	2.311362	-6.685736	-6.738470	
45	-2.373745	-2.424282	2.579753	2.529216	-6.380740	-6.433475	
46	-2.351688	-2.402226	2.800316	2.749779	-6.071953	-6.124687	
47	-2.329375	-2.379912	3.023454	2.972916	-5.759560	-5.812294	
48	-2.306817	-2.357354	3.249032	3.198495	-5.443750	-5.496484	
49	-2.284028	-2.334565	3.476916	3.426379	-5.124712	-5.177447	
50	-2.261023	-2.311560	3.706968	3.656431	-4.802640	-4.855374	
51	-2.237815	-2.288352	3.939049	3.888512	-4.477726	-4.530460	
52	-2.214418	-2.264955	4.173020	4.122483	-4.150167	-4.202901	
53	-2.190846	-2.241383	4.408739	4.358202	-3.820160	-3.872895	
54	-2.167113	-2.217651	4.646065	4.595528	-3.487904	-3.540639	
55	-2.143235	-2.193772	4.884854	4.834317	-3.153599	-3.206333	
56	-2.119224	-2.169761	5.124963	5.074426	-2.817446	-2.870181	
57	-2.095095	-2.145632	5.366248	5.315711	-2.479648	-2.532382	
58	-2.070864	-2.121401	5.608562	5.558025	-2.140408	-2.193143	
59	-2.046544	-2.097081	5.851760	5.801223	-1.799931	-1.852665	
60	-2.022150	-2.072688	6.095695	6.045158	-1.458422	-1.511156	
61	-1.997698	-2.048235	6.340221	6.289684	-1.116086	-1.168820	
62	-1.973201	-2.023738	6.585190	6.534653	-0.773129	-0.825863	
63	-1.948675	-1.999212	6.830454	6.779917	-0.429759	-0.482493	
64	-1.924133	-1.974670	7.075867	7.025330	-0.086182	-0.138916	
65	-1.899592	-1.950129	7.321279	7.270742	0.257396	0.204661	
66	-1.875066	-1.925603	7.566543	7.516006	0.600766	0.548031	
67	-1.850569	-1.901106	7.811512	7.760975	0.943722	0.890988	
68	-1.826116	-1.876653	8.056038	8.005501	1.286058	1.233324	
69	-1.801723	-1.852260	8.299973	8.249436	1.627568	1.574833	
70	-1.777403	-1.827940	8.543171	8.492634	1.968045	1.915311	
71	-1.753171	-1.803709	8.785486	8.734948	2.307285	2.254550	
72	-1.729043	-1.779580	9.026770	8.976233	2.645083	2.592348	
73	-1.705032	-1.755569	9.266879	9.216342	2.981236	2.928501	
74	-1.681153	-1.731690	9.505668	9.455131	3.315541	3.262807	
75	-1.657421	-1.707958	9.742994	9.692457	3.647797	3.595063	
76	-1.633849	-1.684386	9.978713	9.928176	3.977804	3.925069	
77	-1.610452	-1.660989	10.212684	10.162147	4.305363	4.252628	
78	-1.587243	-1.637781	10.444765	10.394228	4.630276	4.577542	
79	-1.564238	-1.614775	10.674817	10.624280	4.952349	4.899614	
80	-1.541450	-1.591987	10.902701	10.852164	5.271386	5.218652	
81	-1.518892	-1.569429	11.128280	11.077743	5.587197	5.534462	
82	-1.496578	-1.547115	11.351418	11.300881	5.899590	5.846855	
83	-1.474522	-1.525059	11.571980	11.521443	6.208377	6.155643	
84	-1.452737	-1.503274	11.789834	11.739297	6.513373	6.460638	
85	-1.431235	-1.481772	12.004849	11.954312	6.814393	6.761659	
86	-1.410031	-1.460568	12.216894	12.166357	7.111257	7.058522	
87	-1.389136	-1.439673	12.425843	12.375306	7.403785	7.351051	
88	-1.368563	-1.419100	12.631569	12.581032	7.691802	7.639067	
89	-1.348325	-1.398862	12.833949	12.783412	7.975133	7.922399	
90	-1.328434	-1.378971	13.032860	12.982323	8.253609	8.200874	
91	-1.308902	-1.359439	13.228183	13.177645	8.527061	8.474326	
92	-1.289740	-1.340277	13.419800	13.369262	8.795324	8.742590	
93	-1.270960	-1.321498	13.607595	13.557058	9.058238	9.005504	
94	-1.252574	-1.303111	13.791456	13.740919	9.315644	9.262909	
95	-1.234593	-1.285130	13.971272	13.920735	9.567386	9.514652	
96	-1.217027	-1.267564	14.146935	14.096397	9.813313	9.760579	
97	-1.199886	-1.250423	14.318338	14.267800	10.053278	10.000543	
98	-1.183182	-1.233719	14.485378	14.434841	10.287134	10.234400	
99	-1.166924	-1.217462	14.647955	14.597418	10.514742	10.462008	
100	-1.151123	-1.201660	14.805971	14.755434	10.735965	10.683230	
101	-1.135787	-1.186324	14.959331	14.908794	10.950668	10.897934	
102	-1.120926	-1.171463	15.107942	15.057405	11.158724	11.105989	
103	-1.106548	-1.157086	15.251715	15.201178	11.360006	11.307271	
104	-1.092664	-1.143201	15.390563	15.340026	11.554393	11.501659	
105	-1.079280	-1.129817	15.524402	15.473865	11.741768	11.689034	
106	-1.066405	-1.116942	15.653153	15.602616	11.922019	11.869285	
107	-1.054046	-1.104583	15.776737	15.726200	12.095036	12.042302	
108	-1.042212	-1.092749	15.895079	15.844542	12.260716	12.207982	
109	-1.030909	-1.081446	16.008110	15.957573	12.418959	12.366224	
110	-1.020144	-1.070681	16.115760	16.065223	12.569668	12.516934	
111	-1.009924	-1.060461	16.217964	16.167427	12.712755	12.660021	
112	-1.000254	-1.050791	16.314662	16.264125	12.848132	12.795397	
113	-0.991141	-1.041678	16.405795	16.355258	12.975718	12.922983	
114	-0.982589	-1.033126	16.491307	16.440770	13.095435	13.042701	
115	-0.974605	-1.025142	16.571149	16.520611	13.207213	13.154479	
116	-0.967193	-1.017730	16.645270	16.594733	13.310983	13.258249	
117	-0.960357	-1.010894	16.713627	16.663090	13.406683	13.353949	
118	-0.954102	-1.004639	16.776179	16.725642	13.494256	13.441522	
119	-0.948431	-0.998968	16.832888	16.782351	13.573648	13.520914	
120	-0.943348	-0.993885	16.883720	16.833182	13.644812	13.592078	
121	-0.938856	-0.989393	16.928643	16.878106	13.707705	13.654971	
122	-0.934957	-0.985494	16.967632	16.917095	13.762289	13.709555	
123	-0.931654	-0.982191	17.000662	16.950125	13.808532	13.755797	
124	-0.928949	-0.979486	17.027714	16.977177	13.846405	13.793670	
125	-0.926843	-0.977380	17.048771	16.998234	13.875885	13.823150	
126	-0.925338	-0.975875	17.063821	17.013284	13.896955	13.844220	
127	-0.924434	-0.974972	17.072855	17.022318	13.909602	13.856867	
128	-0.924133	-0.974670	17.075867	17.025330	13.913818	13.861084	
129	-0.921121	-0.971659	17.076168	17.025631	13.914421	13.861686	
130	-0.912088	-0.962625	17.077071	17.026534	13.916227	13.863493	
131	-0.897038	-0.947575	17.078576	17.028039	13.919237	13.866503	
132	-0.875981	-0.926518	17.080682	17.030145	13.923449	13.870715	
133	-0.848929	-0.899466	17.083387	17.032850	13.928859	13.876125	
134	-0.815898	-0.866436	17.086690	17.036153	13.935465	13.882731	
135	-0.776910	-0.827447	17.090589	17.040052	13.943263	13.890529	
136	-0.731986	-0.782523	17.095081	17.044544	13.952248	13.899513	
137	-0.681155	-0.731692	17.100165	17.049627	13.962414	13.909680	
138	-0.624446	-0.674983	17.105835	17.055298	13.973756	13.921021	
139	-0.561894	-0.612431	17.112091	17.061554	13.986266	13.933532	
140	-0.493537	-0.544074	17.118926	17.068389	13.999938	13.947203	
141	-0.419415	-0.469952	17.126339	17.075801	14.014762	13.962028	
142	-0.339574	-0.390111	17.134323	17.083786	14.030730	13.977996	
143	-0.254061	-0.304598	17.142874	17.092337	14.047833	13.995098	
144	-0.162929	-0.213466	17.151987	17.101450	14.066059	14.013325	
145	-0.066231	-0.116768	17.161657	17.111120	14.085399	14.032664	
146	0.035974	-0.014563	17.171877	17.121340	14.105840	14.053105	
147	0.143624	0.093087	17.182642	17.132105	14.127370	14.074635	
148	0.256654	0.206117	17.193945	17.143408	14.149976	14.097241	
149	0.374997	0.324460	17.205780	17.155243	14.173644	14.120910	
150	0.498581	0.448043	17.218138	17.167601	14.198361	14.145627	
151	0.627331	0.576794	17.231013	17.180476	14.224111	14.171377	
152	0.761171	0.710633	17.244397	17.193860	14.250879	14.198145	
153	0.900019	0.849481	17.258282	17.207745	14.278649	14.225914	
154	1.043791	0.993254	17.272659	17.222122	14.307403	14.254669	
155	1.192402	1.141865	17.287520	17.236983	14.337126	14.284391	
156	1.345762	1.295225	17.302856	17.252319	14.367797	14.315063	
157	1.503778	1.453241	17.318658	17.268121	14.399401	14.346666	
158	1.666355	1.615818	17.334916	17.284378	14.431916	14.379182	
159	1.833396	1.782859	17.351620	17.301083	14.465324	14.412590	
160	2.004799	1.954262	17.368760	17.318223	14.499605	14.446870	
161	2.180461	2.129924	17.386326	17.335789	14.534737	14.482003	
162	2.360277	2.309740	17.404308	17.353771	14.570700	14.517966	
163	2.544138	2.493601	17.422694	17.372157	14.607473	14.554738	
164	2.731934	2.681397	17.441473	17.390936	14.645032	14.592297	
165	2.923551	2.873014	17.460635	17.410098	14.683355	14.630621	
166	3.118874	3.068337	17.480167	17.429630	14.722420	14.669685	
167	3.317785	3.267248	17.500059	17.449521	14.762202	14.709468	
168	3.520164	3.469627	17.520296	17.469759	14.802678	14.749944	
169	3.725891	3.675353	17.540869	17.490332	14.843823	14.791089	
170	3.934839	3.884302	17.561764	17.511227	14.885613	14.832878	
171	4.146885	4.096348	17.582969	17.532431	14.928022	14.875288	
172	4.361899	4.311362	17.604470	17.553933	14.971025	14.918291	
173	4.579753	4.529216	17.626255	17.575718	15.014596	14.961861	
174	4.800316	4.749779	17.648312	17.597774	15.058708	15.005974	
175	5.023454	4.972916	17.670625	17.620088	15.103336	15.050601	
176	5.249032	5.198495	17.693183	17.642646	15.148451	15.095717	
177	5.476916	5.426379	17.715972	17.665435	15.194028	15.141294	
178	5.706968	5.656431	17.738977	17.688440	15.240039	15.187304	
179	5.939049	5.888512	17.762185	17.711648	15.286455	15.233721	
180	6.173020	6.122483	17.785582	17.735045	15.333249	15.280515	
181	6.408739	6.358202	17.809154	17.758617	15.380393	15.327658	
182	6.646065	6.595528	17.832887	17.782349	15.427858	15.375124	
183	6.884854	6.834317	17.856765	17.806228	15.475616	15.422882	
184	7.124963	7.074426	17.880776	17.830239	15.523638	15.470903	
185	7.366248	7.315711	17.904905	17.854368	15.571895	15.519160	
186	7.608562	7.558025	17.929136	17.878599	15.620357	15.567623	
187	7.851760	7.801223	17.953456	17.902919	15.668997	15.616263	
