#    itr              mu            ntot            mtot            etot
       1      -12.243164        1.599701        0.799850      -33.054478
       2       -1.603664        1.600983       -0.448624      -11.755794
       3       -2.217183        1.600952        0.238159      -10.529658
       4       -2.431738        1.599731       -0.124268      -10.130041
       5       -2.493372        1.599243        0.064453      -10.021792
       6       -2.483569        1.600220       -0.032227       -9.995902
       7       -2.503815        1.600464        0.016968       -9.984024
       8       -2.504681        1.600708       -0.009277       -9.981493
       9       -2.498454        1.600708        0.005371       -9.980101
      10       -2.500848        1.600708       -0.002441       -9.979936
      11       -2.509397        1.599487        0.001587       -9.976790
      12       -2.512098        1.600464       -0.000610       -9.984108
