#    itr              mu            ntot            mtot            etot
       1      -21.000000        2.388000        2.388000      -74.268991
       2        5.912000        1.699219       -1.508179       -3.940448
       3        3.645000        1.699219        1.148071       -5.467811
       4        3.270000        1.700439       -0.858765       -4.199116
       5        2.889000        1.699829        0.613281       -3.448606
       6        2.675000        1.699097       -0.428955       -3.008167
       7        2.587000        1.699097        0.297607       -2.779778
       8        2.538000        1.699097       -0.203857       -2.663932
       9        2.513000        1.699341        0.141602       -2.606218
      10        2.501000        1.699341       -0.096191       -2.578518
      11        2.494000        1.699341        0.063965       -2.565669
      12        2.514000        1.699341       -0.045410       -2.559555
      13        2.516000        1.699097        0.032959       -2.557518
      14        2.507000        1.699341       -0.023926       -2.557757
      15        2.504000        1.699585        0.018799       -2.554276
      16        2.505000        1.700562       -0.014893       -2.549440
      17        2.499000        1.699097        0.011475       -2.544711
      18        2.486000        1.699097       -0.009521       -2.557033
      19        2.484000        1.699097        0.008545       -2.556971
      20        2.483000        1.699097       -0.008545       -2.557036
      21        2.483000        1.699097        0.008545       -2.557036
