# n = 4.5 U  = 17.0 J = 4.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       69.893000        4.499207        0.741241      269.582284
       2       70.248000        4.499451        0.535553      271.615721
       3       70.570000        4.499268        0.405579      272.419014
       4       70.727000        4.499023        0.314636      272.779102
       5       70.810000        4.499756        0.252502      273.039132
       6       70.824000        4.499268        0.205872      273.178543
       7       70.829000        4.500000        0.172058      273.282332
       8       70.824000        4.499512        0.143738      273.345495
       9       70.801000        4.499390        0.117920      273.343718
      10       70.795000        4.499634        0.095825      273.383116
      11       70.780000        4.499146        0.077026      273.383950
      12       70.769000        4.499146        0.062378      273.366521
      13       70.772000        4.499390        0.049561      273.392334
      14       70.774000        4.499146        0.039185      273.396494
      15       70.771000        4.499390        0.030518      273.401778
      16       70.772000        4.499634        0.025269      273.437016
      17       70.777000        4.499390        0.020508      273.436726
      18       70.773000        4.499146        0.016235      273.404762
      19       70.766000        4.499390        0.012939      273.407179
      20       70.773000        4.499878        0.009766      273.457705
      21       70.777000        4.499390        0.007568      273.454356
      22       70.764000        4.499390        0.006104      273.423311
      23       70.768000        4.499390        0.004395      273.423649
      24       70.769000        4.499390        0.003906      273.423346
      25       70.768000        4.499390        0.003906      273.423491
      26       70.768000        4.499390        0.003906      273.423491
