#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	22.560486	22.569641	22.560486	22.569641	10.825317	10.828979	
1	22.560787	22.569942	22.563498	22.572653	10.829534	10.833196	
2	22.561690	22.570846	22.572531	22.581687	10.842181	10.845843	
3	22.563195	22.572351	22.587581	22.596737	10.863251	10.866913	
4	22.565301	22.574456	22.608639	22.617794	10.892731	10.896393	
5	22.568006	22.577162	22.635690	22.644846	10.930604	10.934266	
6	22.571309	22.580465	22.668721	22.677876	10.976846	10.980508	
7	22.575208	22.584363	22.707709	22.716865	11.031430	11.035092	
8	22.579701	22.588856	22.752633	22.761788	11.094323	11.097986	
9	22.584784	22.593939	22.803465	22.812620	11.165488	11.169150	
10	22.590455	22.599610	22.860173	22.869329	11.244880	11.248542	
11	22.596710	22.605865	22.922725	22.931880	11.332452	11.336115	
12	22.603546	22.612701	22.991082	23.000238	11.428153	11.431815	
13	22.610958	22.620113	23.065204	23.074359	11.531923	11.535585	
14	22.618942	22.628097	23.145045	23.154200	11.643700	11.647363	
15	22.627493	22.636648	23.230558	23.239713	11.763418	11.767080	
16	22.636606	22.645762	23.321691	23.330846	11.891004	11.894666	
17	22.646276	22.655431	23.418388	23.427544	12.026381	12.030043	
18	22.656497	22.665652	23.520593	23.529748	12.169467	12.173129	
19	22.667262	22.676417	23.628243	23.637398	12.320177	12.323839	
20	22.678565	22.687720	23.741273	23.750428	12.478420	12.482082	
21	22.690399	22.699554	23.859616	23.868771	12.644100	12.647762	
22	22.702757	22.711913	23.983200	23.992355	12.817117	12.820779	
23	22.715632	22.724788	24.111950	24.121105	12.997367	13.001030	
24	22.729016	22.738172	24.245790	24.254945	13.184743	13.188405	
25	22.742901	22.752056	24.384638	24.393793	13.379130	13.382792	
26	22.757278	22.766434	24.528411	24.537566	13.580412	13.584074	
27	22.772139	22.781295	24.677022	24.686177	13.788467	13.792130	
28	22.787475	22.796631	24.830381	24.839537	14.003171	14.006833	
29	22.803277	22.812432	24.988397	24.997553	14.224394	14.228056	
30	22.819535	22.828690	25.150975	25.160130	14.452002	14.455664	
31	22.836239	22.845394	25.318015	25.327170	14.685858	14.689520	
32	22.853379	22.862534	25.489418	25.498573	14.925822	14.929485	
33	22.870945	22.880101	25.665080	25.674236	15.171750	15.175412	
34	22.888927	22.898082	25.844896	25.854052	15.423492	15.427154	
35	22.907313	22.916468	26.028757	26.037913	15.680898	15.684560	
36	22.926093	22.935248	26.216553	26.225708	15.943811	15.947474	
37	22.945254	22.954410	26.408170	26.417325	16.212075	16.215737	
38	22.964787	22.973942	26.603493	26.612648	16.485527	16.489189	
39	22.984678	22.993833	26.802404	26.811559	16.764003	16.767665	
40	23.004916	23.014071	27.004784	27.013939	17.047334	17.050996	
41	23.025488	23.034643	27.210510	27.219665	17.335351	17.339013	
42	23.046383	23.055538	27.419458	27.428614	17.627879	17.631541	
43	23.067588	23.076743	27.631504	27.640659	17.924743	17.928405	
44	23.089089	23.098244	27.846518	27.855674	18.225763	18.229425	
45	23.110875	23.120030	28.064373	28.073528	18.530759	18.534421	
46	23.132931	23.142086	28.284935	28.294090	18.839546	18.843208	
47	23.155245	23.164400	28.508073	28.517228	19.151939	19.155601	
48	23.177802	23.186958	28.733652	28.742807	19.467749	19.471411	
49	23.200591	23.209746	28.961535	28.970691	19.786787	19.790449	
50	23.223596	23.232751	29.191587	29.200743	20.108859	20.112522	
51	23.246804	23.255959	29.423668	29.432824	20.433773	20.437435	
52	23.270201	23.279356	29.657639	29.666794	20.761332	20.764994	
53	23.293773	23.302928	29.893358	29.902514	21.091339	21.095001	
54	23.317506	23.326661	30.130684	30.139839	21.423595	21.427257	
55	23.341385	23.350540	30.369473	30.378629	21.757900	21.761562	
56	23.365396	23.374551	30.609583	30.618738	22.094053	22.097715	
57	23.389524	23.398679	30.850867	30.860022	22.431851	22.435513	
58	23.413755	23.422911	31.093181	31.102336	22.771091	22.774753	
59	23.438075	23.447230	31.336379	31.345534	23.111568	23.115230	
60	23.462469	23.471624	31.580314	31.589470	23.453077	23.456740	
61	23.486921	23.496077	31.824840	31.833995	23.795413	23.799076	
62	23.511418	23.520573	32.069809	32.078964	24.138370	24.142032	
63	23.535945	23.545100	32.315074	32.324229	24.481740	24.485402	
64	23.560486	23.569641	32.560486	32.569641	24.825317	24.828979	
65	23.585027	23.594182	32.805898	32.815053	25.168895	25.172557	
66	23.609554	23.618709	33.051163	33.060318	25.512265	25.515927	
67	23.634050	23.643206	33.296131	33.305287	25.855221	25.858883	
68	23.658503	23.667658	33.540657	33.549813	26.197557	26.201219	
69	23.682897	23.692052	33.784593	33.793748	26.539067	26.542729	
70	23.707216	23.716372	34.027791	34.036946	26.879544	26.883206	
71	23.731448	23.740603	34.270105	34.279260	27.218784	27.222446	
72	23.755576	23.764731	34.511389	34.520544	27.556582	27.560244	
