#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	22.273445	14.082603	22.273445	14.082604	11.198303	3.057556	
1	22.273746	14.082905	22.276457	14.085615	11.202520	3.061773	
2	22.274650	14.083808	22.285491	14.094649	11.215167	3.074420	
3	22.276155	14.085313	22.300541	14.109699	11.236237	3.095490	
4	22.278260	14.087419	22.321598	14.130756	11.265717	3.124970	
5	22.280965	14.090124	22.348650	14.157808	11.303590	3.162843	
6	22.284268	14.093427	22.381680	14.190838	11.349832	3.209085	
7	22.288167	14.097326	22.420669	14.229827	11.404416	3.263669	
8	22.292660	14.101818	22.465592	14.274751	11.467309	3.326562	
9	22.297743	14.106901	22.516424	14.325582	11.538473	3.397726	
10	22.303414	14.112572	22.573133	14.382291	11.617866	3.477119	
11	22.309669	14.118827	22.635685	14.444843	11.705438	3.564691	
12	22.316505	14.125663	22.704042	14.513200	11.801139	3.660391	
13	22.323917	14.133075	22.778163	14.587322	11.904909	3.764162	
14	22.331901	14.141059	22.858005	14.667163	12.016686	3.875939	
15	22.340452	14.149611	22.943517	14.752676	12.136404	3.995657	
16	22.349565	14.158724	23.034650	14.843808	12.263990	4.123243	
17	22.359235	14.168394	23.131348	14.940506	12.399367	4.258620	
18	22.369456	14.178614	23.233552	15.042711	12.542453	4.401706	
19	22.380221	14.189379	23.341202	15.150360	12.693163	4.552416	
20	22.391524	14.200682	23.454233	15.263391	12.851406	4.710658	
21	22.403358	14.212516	23.572575	15.381734	13.017085	4.876338	
22	22.415716	14.224875	23.696159	15.505317	13.190103	5.049356	
23	22.428591	14.237750	23.824910	15.634068	13.370353	5.229606	
24	22.441975	14.251134	23.958749	15.767907	13.557729	5.416982	
25	22.455860	14.265019	24.097597	15.906755	13.752116	5.611369	
26	22.470237	14.279396	24.241370	16.050528	13.953398	5.812651	
27	22.485099	14.294257	24.389981	16.199139	14.161453	6.020706	
28	22.500435	14.309593	24.543341	16.352499	14.376157	6.235410	
29	22.516236	14.325395	24.701357	16.510515	14.597379	6.456632	
30	22.532494	14.341652	24.863934	16.673092	14.824987	6.684240	
31	22.549198	14.358356	25.030974	16.840133	15.058844	6.918097	
32	22.566338	14.375497	25.202377	17.011536	15.298808	7.158061	
33	22.583904	14.393063	25.378040	17.187198	15.544736	7.403989	
34	22.601886	14.411044	25.557856	17.367014	15.796478	7.655731	
35	22.620272	14.429431	25.741717	17.550875	16.053883	7.913136	
36	22.639052	14.448210	25.929512	17.738671	16.316797	8.176050	
37	22.658213	14.467372	26.121129	17.930288	16.585061	8.444314	
38	22.677746	14.486904	26.316452	18.125610	16.858513	8.717766	
