#    itr              mu            ntot            mtot            etot
       1       39.965000        4.099609        0.128357      123.991502
       2       40.004000        4.099121        0.065857      124.059556
       3       40.011000        4.099609        0.037781      124.079928
       4       40.018000        4.099365        0.023987      124.092254
       5       40.025000        4.099854        0.014709      124.105368
       6       40.034000        4.100220        0.008545      124.137493
       7       40.034000        4.099976        0.005737      124.140691
       8       40.034000        4.099243        0.003906      124.103112
       9       40.026000        4.099243        0.001953      124.078227
      10       40.027000        4.099243        0.001465      124.078189
      11       40.025000        4.099243        0.000977      124.078193
      12       40.027000        4.099731        0.000732      124.097710
      13       40.031000        4.099731        0.000732      124.114403
      14       40.031000        4.099731        0.000732      124.114403
