#    itr              mu            ntot            mtot            etot
       1       71.672000        4.799438        0.388672      295.285355
       2       71.690000        4.799316        0.304260      295.496093
       3       71.776000        4.799072        0.241638      295.671414
       4       71.821000        4.799194        0.184570      295.767733
       5       71.855000        4.799683        0.142578      295.895444
       6       71.864000        4.799683        0.107666      295.968033
       7       71.882000        4.799683        0.080078      295.997581
       8       71.880000        4.799927        0.059204      296.030723
       9       71.895000        4.799927        0.044067      296.055985
      10       71.891000        4.799927        0.032593      296.061241
      11       71.885000        4.799927        0.024780      296.063735
      12       71.888000        4.800171        0.019287      296.082771
      13       71.890000        4.799927        0.014282      296.081834
      14       71.892000        4.800171        0.010986      296.083543
      15       71.896000        4.799438        0.008179      296.047645
      16       71.887000        4.799683        0.006104      296.017951
      17       71.889000        4.799194        0.004883      295.999356
      18       71.883000        4.799927        0.003784      296.020680
      19       71.895000        4.799438        0.003540      296.032572
      20       71.889000        4.799438        0.003540      296.001213
      21       71.889000        4.799438        0.003540      296.001213
