#    itr              mu            ntot            mtot            etot
       1       24.624756        3.600220        1.198582       -0.499952
       2       11.518222        3.599426       -0.712493        9.479286
       3       12.274683        3.600067        0.421188       12.298747
       4       12.816143        3.600128       -0.257081       13.359679
       5       12.993142        3.599518        0.154859       13.710937
       6       13.058939        3.599182       -0.093634       13.833490
       7       13.101142        3.599457        0.055240       13.884887
       8       13.093814        3.599518       -0.033138       13.907035
       9       13.106553        3.599731        0.018694       13.917892
      10       13.105580        3.600708       -0.010742       13.934031
      11       13.116349        3.600616        0.005707       13.942324
      12       13.116184        3.600006       -0.003052       13.933637
      13       13.110090        3.599243        0.001617       13.918418
      14       13.109409        3.600098       -0.001556       13.926235
