#    itr              mu            ntot            mtot            etot
       1       26.144000        3.199158        2.800842      -20.486901
       2       10.420000        3.199219       -1.236694        6.652642
       3       11.388000        3.199341        0.514648        9.441571
       4       11.566000        3.199097       -0.210693        9.985900
       5       11.599000        3.199341        0.085449       10.080260
       6       11.600000        3.199097       -0.034424       10.095759
       7       11.597000        3.199097        0.013428       10.096019
       8       11.604000        3.199097       -0.003662       10.096110
       9       11.601000        3.199341        0.001465       10.099162
      10       11.604000        3.199341       -0.001465       10.101503
      11       11.604000        3.199341        0.001465       10.101503
