#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	20.967983	-4.352184	20.967983	-4.352184	10.246933	-15.259201	
1	20.968284	-4.351883	20.970995	-4.349172	10.251150	-15.254985	
2	20.969188	-4.350980	20.980029	-4.340139	10.263797	-15.242337	
3	20.970693	-4.349475	20.995079	-4.325089	10.284867	-15.221267	
4	20.972799	-4.347369	21.016136	-4.304032	10.314347	-15.191787	
5	20.975504	-4.344664	21.043188	-4.276980	10.352219	-15.153915	
6	20.978807	-4.341361	21.076218	-4.243949	10.398462	-15.107672	
7	20.982706	-4.337462	21.115207	-4.204961	10.453046	-15.053088	
8	20.987198	-4.332970	21.160130	-4.160037	10.515939	-14.990195	
9	20.992281	-4.327886	21.210962	-4.109206	10.587103	-14.919031	
10	20.997952	-4.322216	21.267671	-4.052497	10.666495	-14.839639	
11	21.004207	-4.315960	21.330223	-3.989945	10.754068	-14.752066	
12	21.011043	-4.309125	21.398580	-3.921588	10.849768	-14.656366	
13	21.018455	-4.301712	21.472701	-3.847466	10.953538	-14.552596	
14	21.026439	-4.293728	21.552543	-3.767625	11.065316	-14.440818	
15	21.034990	-4.285177	21.638055	-3.682112	11.185034	-14.321100	
16	21.044104	-4.276064	21.729188	-3.590980	11.312620	-14.193515	
17	21.053773	-4.266394	21.825886	-3.494282	11.447996	-14.058138	
18	21.063994	-4.256174	21.928090	-3.392077	11.591083	-13.915051	
19	21.074759	-4.245409	22.035740	-3.284427	11.741793	-13.764341	
20	21.086062	-4.234106	22.148771	-3.171397	11.900035	-13.606099	
21	21.097896	-4.222271	22.267113	-3.053054	12.065715	-13.440419	
22	21.110255	-4.209913	22.390697	-2.929470	12.238732	-13.267402	
23	21.123130	-4.197038	22.519448	-2.800720	12.418983	-13.087151	
24	21.136514	-4.183654	22.653287	-2.666880	12.606358	-12.899776	
25	21.150398	-4.169769	22.792135	-2.528032	12.800746	-12.705388	
26	21.164776	-4.155392	22.935908	-2.384260	13.002028	-12.504106	
27	21.179637	-4.140531	23.084519	-2.235649	13.210083	-12.296051	
28	21.194973	-4.125195	23.237879	-2.082289	13.424787	-12.081347	
29	21.210774	-4.109393	23.395895	-1.924273	13.646009	-11.860125	
30	21.227032	-4.093135	23.558472	-1.761696	13.873617	-11.632517	
31	21.243736	-4.076431	23.725512	-1.594655	14.107474	-11.398660	
32	21.260876	-4.059291	23.896915	-1.423252	14.347438	-11.158696	
33	21.278443	-4.041725	24.072578	-1.247590	14.593365	-10.912769	
34	21.296424	-4.023743	24.252394	-1.067774	14.845108	-10.661026	
35	21.314810	-4.005357	24.436255	-0.883913	15.102513	-10.403621	
36	21.333590	-3.986578	24.624050	-0.696117	15.365427	-10.140707	
37	21.352752	-3.967416	24.815667	-0.504500	15.633691	-9.872443	
38	21.372284	-3.947884	25.010990	-0.309177	15.907143	-9.598991	
39	21.392175	-3.927992	25.209901	-0.110266	16.185618	-9.320516	
40	21.412413	-3.907755	25.412281	0.092113	16.468950	-9.037184	
41	21.432986	-3.887182	25.618007	0.297840	16.756966	-8.749168	
42	21.453881	-3.866287	25.826956	0.506788	17.049495	-8.456639	
43	21.475085	-3.845082	26.039001	0.718834	17.346358	-8.159776	
44	21.496587	-3.823581	26.254016	0.933848	17.647379	-7.858755	
45	21.518372	-3.801796	26.471870	1.151702	17.952374	-7.553760	
46	21.540428	-3.779739	26.692432	1.372265	18.261162	-7.244972	
47	21.562742	-3.757426	26.915570	1.595403	18.573555	-6.932579	
48	21.585300	-3.734868	27.141149	1.820981	18.889365	-6.616769	
49	21.608088	-3.712079	27.369033	2.048865	19.208402	-6.297732	
50	21.631093	-3.689074	27.599085	2.278917	19.530475	-5.975659	
