# n = 4.6 U  = 15.0 J = 3.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       64.155659        4.600281        0.696075      248.593070
       2       64.434859        4.599976        0.473999      250.574116
       3       64.750059        4.600098        0.337097      251.226407
       4       64.833122        4.600342        0.241516      251.545145
       5       64.860145        4.600220        0.172974      251.710704
       6       64.832245        4.599976        0.120605      251.770879
       7       64.830245        4.599976        0.083252      251.803835
       8       64.827045        4.599976        0.058105      251.826719
       9       64.826743        4.600220        0.040894      251.852636
      10       64.834898        4.600220        0.028442      251.872097
      11       64.828322        4.600220        0.019409      251.874869
      12       64.824306        4.600220        0.013306      251.875557
      13       64.821306        4.599976        0.008057      251.860457
      14       64.824423        4.600220        0.005005      251.862373
      15       64.824984        4.600220        0.003540      251.876712
      16       64.819904        4.599976        0.002930      251.860923
      17       64.815904        4.599976        0.002441      251.846855
      18       64.816104        4.599976        0.002441      251.846866
      19       64.816104        4.599976        0.002441      251.846866
