# n = 5.3 U  = 13.0 J = 3.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       69.016000        5.299255        0.350372      294.908383
       2       66.410000        5.299072        0.250671      297.011596
       3       66.436000        5.299072        0.187927      297.155409
       4       66.444000        5.299805        0.146301      297.268299
       5       66.449000        5.299072        0.117371      297.299514
       6       66.435000        5.299072        0.096130      297.276504
       7       66.443000        5.299316        0.080383      297.305538
       8       66.439000        5.299316        0.069397      297.326819
       9       66.444000        5.300049        0.061218      297.380270
      10       66.445000        5.300537        0.054382      297.457800
      11       66.445000        5.299072        0.047058      297.390835
      12       66.430000        5.299561        0.043152      297.341575
      13       66.434000        5.299316        0.039124      297.354198
      14       66.428000        5.299072        0.035095      297.324864
      15       66.425000        5.299072        0.031677      297.311799
      16       66.422000        5.299194        0.029419      297.320494
      17       66.423000        5.299927        0.027100      297.376437
      18       66.426100        5.299194        0.025024      297.370455
      19       66.416000        5.299927        0.022461      297.377180
      20       66.426000        5.299194        0.019409      297.370875
      21       66.415000        5.299194        0.016479      297.328970
      22       66.414000        5.299438        0.014648      297.345627
      23       66.417000        5.299194        0.012085      297.343636
      24       66.415000        5.299438        0.010010      297.345839
      25       66.418000        5.299683        0.007446      297.376591
      26       66.418000        5.299683        0.005493      297.390477
      27       66.416000        5.299438        0.004150      297.374327
      28       66.413000        5.299194        0.003540      297.344302
      29       66.411000        5.299194        0.003052      297.330180
      30       66.413000        5.299194        0.003052      297.330192
      31       66.413000        5.299194        0.003052      297.330192
