#    itr              mu            ntot            mtot            etot
       1       -8.777344        2.199768        1.095205      -40.843587
       2        4.786029        2.199677       -0.768495       -8.457211
       3        4.333228        2.200439        0.482391       -5.685626
       4        4.153515        2.200378       -0.289194       -4.161298
       5        4.077396        2.199097        0.169800       -3.534151
       6        4.087167        2.199768       -0.099091       -3.314136
       7        4.076025        2.199585        0.057983       -3.231877
       8        4.073330        2.200562       -0.032349       -3.202702
       9        4.093772        2.200806        0.019287       -3.184943
      10        4.072661        2.199402       -0.012726       -3.185487
      11        4.068875        2.199341        0.008057       -3.195919
      12        4.075850        2.200806       -0.004883       -3.189894
      13        4.070094        2.200073        0.003052       -3.181864
      14        4.065476        2.199341       -0.001221       -3.190309
      15        4.083310        2.200806        0.001465       -3.189535
