#    itr              mu            ntot            mtot            etot
       1      -11.135742        2.300446        1.146692      -48.615114
       2        6.956719        2.300598       -1.022273       -6.953955
       3        7.492436        2.300812        0.932999       -4.895041
       4        7.494199        2.299561       -0.829255       -3.565127
       5        7.366222        2.299530        0.705032       -2.212662
       6        7.102939        2.300110       -0.562689       -0.863555
       7        6.996924        2.300568        0.429337        0.372220
       8        6.974938        2.299316       -0.318241        1.237017
       9        6.885182        2.300049        0.237549        1.765920
      10        6.886640        2.299194       -0.174438        2.063368
      11        6.898406        2.300415        0.128906        2.231200
      12        6.912195        2.300934       -0.092789        2.335259
      13        6.916806        2.300568        0.066971        2.388889
      14        6.913534        2.299927       -0.048584        2.407307
      15        6.895273        2.299591        0.034897        2.412333
      16        6.920037        2.300171       -0.025513        2.420981
      17        6.925981        2.300415        0.018311        2.431111
      18        6.898212        2.300171       -0.013550        2.433811
      19        6.900448        2.299194        0.010864        2.425868
      20        6.897301        2.299225       -0.007919        2.417130
      21        6.893622        2.299866        0.005920        2.422912
      22        6.889322        2.300049       -0.003906        2.430029
      23        6.901549        2.300446        0.002457        2.434673
      24        6.898588        2.299438       -0.001465        2.431564
      25        6.889366        2.300018        0.000748        2.425933
