# n = 3.0 U  = 13.0 J = 3.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       33.593908        3.000366        0.231323       76.819312
       2       33.713885        3.000122        0.072510       77.420975
       3       33.736106        3.000122        0.022949       77.451425
       4       33.725478        3.000366        0.008179       77.467867
       5       33.715583        3.000366        0.003784       77.475261
       6       33.710783        3.000366        0.001343       77.475911
       7       33.711887        3.000122        0.000488       77.467407
       8       33.706170        3.000122        0.000000       77.459427
       9       33.704187        3.000122        0.000000       77.459427
      10       33.704187        3.000122        0.000000       77.459427
