#    itr              mu            ntot            mtot            etot
       1       51.824000        4.799438        0.170776      199.897199
       2       51.860000        4.799438        0.088257      199.971770
       3       51.882000        4.799194        0.044922      199.994512
       4       51.878000        4.799438        0.023315      200.003653
       5       51.880000        4.799438        0.011841      200.017198
       6       51.889000        4.799927        0.005249      200.043335
       7       51.892000        4.799438        0.002563      200.039420
       8       51.887000        4.799438        0.001099      200.017801
       9       51.891000        4.799927        0.000854      200.043144
      10       51.896000        4.799438        0.000610      200.039381
      11       51.892000        4.800171        0.000244      200.055814
      12       51.898000        4.799683       -0.000000      200.062701
      13       51.892000        4.799194        0.000000      200.015926
      14       51.888000        4.799683        0.000000      200.019689
