# n = 1.7 U  = 20.0 J = 5.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       22.491800        1.700073        0.214233       30.707993
       2       22.450619        1.700317        0.110352       31.087066
       3       22.406558        1.700073        0.057251       31.172975
       4       22.398058        1.700073        0.029663       31.194142
       5       22.394934        1.700317        0.015869       31.204980
       6       22.383464        1.700317        0.010010       31.214144
       7       22.388364        1.700073        0.006958       31.208937
       8       22.388427        1.700317        0.004883       31.207648
       9       22.396229        1.700317        0.003906       31.214429
      10       22.398487        1.700317        0.003418       31.214469
      11       22.398627        1.700317        0.002930       31.214754
      12       22.395575        1.700317        0.002930       31.214769
      13       22.395575        1.700317        0.002930       31.214769
