#    itr              mu            ntot            mtot            etot
       1      -21.000000        3.000000        3.000000     -115.933125
       2       -5.829000        0.299011       -0.299011       -2.739875
       3      -10.401000        0.299072        0.061157       -4.415109
       4       -9.810000        0.299072       -0.023071       -4.346743
       5       -9.710000        0.299072        0.018188       -4.338695
       6       -9.698000        0.299683       -0.017090       -4.343592
       7       -9.695000        0.299194        0.015625       -4.337760
       8       -9.696000        0.299438       -0.014404       -4.340665
       9       -9.697000        0.299683        0.013672       -4.342675
      10       -9.694000        0.299194       -0.013184       -4.337606
      11       -9.697000        0.299194        0.012207       -4.338194
      12       -9.697000        0.299438       -0.011963       -4.340524
      13       -9.695000        0.299683        0.011719       -4.342578
      14       -9.694000        0.299438       -0.010986       -4.339898
      15       -9.697000        0.299194        0.010742       -4.337810
      16       -9.699000        0.299194       -0.010742       -4.338105
      17       -9.699000        0.299194        0.010742       -4.338105
