#    itr              mu            ntot            mtot            etot
       1       55.781000        4.499023        0.228455      205.635106
       2       55.765000        4.499146        0.135620      205.795124
       3       55.774000        4.499146        0.082397      205.875005
       4       55.766000        4.499146        0.047729      205.898386
       5       55.771000        4.499634        0.028442      205.937263
       6       55.776000        4.499390        0.017090      205.949646
       7       55.767000        4.499390        0.010986      205.939654
       8       55.766000        4.499146        0.007690      205.926296
       9       55.765000        4.499634        0.004517      205.941635
      10       55.763000        4.499146        0.003296      205.938258
      11       55.758000        4.499390        0.001465      205.928234
      12       55.760000        4.499390        0.000977      205.940082
      13       55.761000        4.499878        0.000732      205.967418
      14       55.767000        4.500366        0.000488      206.018416
      15       55.771000        4.499390        0.000000      205.987829
      16       55.758000        4.499390        0.000000      205.940192
      17       55.758000        4.499390        0.000000      205.940192
