# n = 2.6 U  = 16.0 J = 4.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       33.628000        2.599243        0.231689       69.318674
       2       33.678000        2.599731        0.083740       69.943383
       3       33.719000        2.599731        0.031250       70.010566
       4       33.699000        2.599243        0.009766       70.009455
       5       33.701000        2.599243        0.002441       69.990789
       6       33.723000        2.599243        0.000488       69.991941
       7       33.729000        2.599731        0.000244       70.008783
       8       33.738000        2.599731        0.000244       70.025102
       9       33.737000        2.599243        0.000488       70.008993
      10       33.729000        2.599243        0.000488       69.991949
      11       33.729000        2.599243        0.000488       69.991949
