#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	12.786765	-10.970689	12.786765	-10.970689	1.433989	-21.844255	35.089044	11.331590	35.089044	11.331590	33.603700	10.325456	
1	12.787062	-10.970392	12.789736	-10.967718	1.438193	-21.840051	35.086073	11.328619	35.088747	11.331293	33.603111	10.324867	
2	12.787953	-10.969501	12.798647	-10.958807	1.450802	-21.827442	35.077162	11.319708	35.087856	11.330402	33.601342	10.323098	
3	12.789438	-10.968016	12.813492	-10.943962	1.471808	-21.806436	35.062317	11.304863	35.086371	11.328917	33.598396	10.320152	
4	12.791515	-10.965939	12.834262	-10.923192	1.501199	-21.777045	35.041547	11.284093	35.084294	11.326840	33.594274	10.316030	
5	12.794183	-10.963271	12.860943	-10.896511	1.538957	-21.739287	35.014865	11.257411	35.081625	11.324171	33.588978	10.310734	
6	12.797442	-10.960012	12.893518	-10.863935	1.585058	-21.693186	34.982290	11.224836	35.078367	11.320913	33.582513	10.304269	
7	12.801287	-10.956167	12.931966	-10.825487	1.639476	-21.638768	34.943842	11.186388	35.074521	11.317067	33.574882	10.296638	
8	12.805719	-10.951735	12.976262	-10.781192	1.702176	-21.576068	34.899546	11.142092	35.070090	11.312636	33.566090	10.287846	
9	12.810733	-10.946721	13.026377	-10.731076	1.773121	-21.505123	34.849431	11.091977	35.065076	11.307622	33.556143	10.277899	
10	12.816326	-10.941128	13.082279	-10.675175	1.852267	-21.425977	34.793530	11.036076	35.059482	11.302028	33.545047	10.266803	
11	12.822496	-10.934958	13.143931	-10.613523	1.939567	-21.338677	34.731878	10.974424	35.053312	11.295859	33.532809	10.254565	
12	12.829239	-10.928215	13.211293	-10.546161	2.034967	-21.243277	34.664516	10.907062	35.046570	11.289116	33.519438	10.241194	
13	12.836550	-10.920904	13.284320	-10.473134	2.138409	-21.139835	34.591488	10.834034	35.039259	11.281805	33.504942	10.226698	
14	12.844424	-10.913030	13.362966	-10.394488	2.249831	-21.028413	34.512842	10.755389	35.031384	11.273930	33.489329	10.211085	
15	12.852858	-10.904596	13.447179	-10.310275	2.369164	-20.909080	34.428630	10.671176	35.022950	11.265496	33.472611	10.194367	
16	12.861847	-10.895607	13.536902	-10.220552	2.496337	-20.781907	34.338906	10.581452	35.013962	11.256508	33.454798	10.176554	
17	12.871383	-10.886071	13.632078	-10.125376	2.631271	-20.646973	34.243731	10.486277	35.004425	11.246971	33.435902	10.157658	
18	12.881463	-10.875991	13.732643	-10.024811	2.773884	-20.504360	34.143166	10.385712	34.994346	11.236892	33.415934	10.137690	
19	12.892079	-10.865374	13.838530	-9.918924	2.924090	-20.354154	34.037279	10.279825	34.983729	11.226275	33.394907	10.116663	
20	12.903226	-10.854228	13.949669	-9.807785	3.081798	-20.196446	33.926140	10.168686	34.972583	11.215129	33.372836	10.094592	
21	12.914896	-10.842557	14.065985	-9.691469	3.246910	-20.031334	33.809824	10.052370	34.960912	11.203458	33.349735	10.071491	
22	12.927083	-10.830371	14.187401	-9.570053	3.419328	-19.858916	33.688408	9.930954	34.948726	11.191272	33.325618	10.047374	
23	12.939779	-10.817675	14.313834	-9.443620	3.598945	-19.679299	33.561975	9.804521	34.936030	11.178576	33.300501	10.022257	
24	12.952976	-10.804478	14.445198	-9.312256	3.785653	-19.492591	33.430611	9.673157	34.922832	11.165379	33.274401	9.996157	
25	12.966667	-10.790787	14.581404	-9.176050	3.979337	-19.298907	33.294405	9.536951	34.909142	11.151688	33.247334	9.969090	
26	12.980842	-10.776611	14.722358	-9.035096	4.179880	-19.098364	33.153451	9.395997	34.894966	11.137512	33.219319	9.941075	
