#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-10.036854	-4.543385	-10.036854	-4.543385	-20.705467	-15.688988	11.982350	17.475819	11.982350	17.475819	11.299462	16.315941	
1	-10.036553	-4.543084	-10.033845	-4.540376	-20.701251	-15.684772	11.979340	17.472810	11.982049	17.475518	11.298860	16.315339	
2	-10.035651	-4.542181	-10.024819	-4.531350	-20.688605	-15.672126	11.970315	17.463784	11.981146	17.474615	11.297054	16.313533	
3	-10.034147	-4.540678	-10.009782	-4.516313	-20.667537	-15.651058	11.955278	17.448747	11.979642	17.473112	11.294046	16.310525	
4	-10.032043	-4.538574	-9.988743	-4.495274	-20.638060	-15.621580	11.934239	17.427708	11.977539	17.471008	11.289837	16.306316	
5	-10.029340	-4.535871	-9.961715	-4.468246	-20.600190	-15.583711	11.907211	17.400680	11.974836	17.468305	11.284430	16.300909	
6	-10.026040	-4.532571	-9.928714	-4.435245	-20.553952	-15.537472	11.874210	17.367679	11.971536	17.465005	11.277828	16.294307	
7	-10.022145	-4.528675	-9.889761	-4.396291	-20.499373	-15.482893	11.835256	17.328725	11.967640	17.461109	11.270035	16.286515	
8	-10.017656	-4.524187	-9.844877	-4.351408	-20.436485	-15.420006	11.790373	17.283842	11.963152	17.456621	11.261056	16.277536	
9	-10.012577	-4.519108	-9.794092	-4.300623	-20.365328	-15.348848	11.739588	17.233057	11.958073	17.451542	11.250896	16.267376	
10	-10.006911	-4.513442	-9.737435	-4.243966	-20.285942	-15.269463	11.682931	17.176400	11.952407	17.445876	11.239562	16.256041	
11	-10.000662	-4.507193	-9.674941	-4.181472	-20.198378	-15.181898	11.620437	17.113906	11.946157	17.439627	11.227059	16.243539	
12	-9.993832	-4.500363	-9.606648	-4.113179	-20.102686	-15.086207	11.552144	17.045613	11.939328	17.432797	11.213396	16.229876	
13	-9.986426	-4.492957	-9.532597	-4.039128	-19.998926	-14.982446	11.478093	16.971562	11.931922	17.425391	11.198582	16.215061	
14	-9.978449	-4.484980	-9.452833	-3.959364	-19.887159	-14.870679	11.398329	16.891798	11.923945	17.417414	11.182624	16.199103	
15	-9.969906	-4.476436	-9.367404	-3.873935	-19.767452	-14.750973	11.312900	16.806369	11.915401	17.408870	11.165533	16.182012	
16	-9.960800	-4.467331	-9.276363	-3.782893	-19.639878	-14.623399	11.221858	16.715327	11.906296	17.399765	11.147318	16.163798	
17	-9.951139	-4.457670	-9.179763	-3.686294	-19.504514	-14.488035	11.125259	16.618728	11.896635	17.390104	11.127992	16.144471	
18	-9.940928	-4.447459	-9.077664	-3.584195	-19.361442	-14.344962	11.023160	16.516629	11.886423	17.379893	11.107564	16.124044	
19	-9.930172	-4.436703	-8.970128	-3.476659	-19.210747	-14.194267	10.915624	16.409093	11.875668	17.369137	11.086049	16.102529	
20	-9.918879	-4.425410	-8.857220	-3.363751	-19.052520	-14.036040	10.802716	16.296185	11.864375	17.357844	11.063459	16.079938	
21	-9.907056	-4.413586	-8.739008	-3.245539	-18.886856	-13.870377	10.684504	16.177973	11.852551	17.346021	11.039807	16.056286	
22	-9.894708	-4.401239	-8.615565	-3.122096	-18.713857	-13.697377	10.561061	16.054530	11.840204	17.333673	11.015107	16.031587	
23	-9.881845	-4.388376	-8.486965	-2.993495	-18.533625	-13.517145	10.432460	15.925929	11.827340	17.320810	10.989376	16.005855	
24	-9.868473	-4.375004	-8.353285	-2.859816	-18.346269	-13.329789	10.298781	15.792250	11.813969	17.307438	10.962628	15.979107	
25	-9.854601	-4.361131	-8.214609	-2.721140	-18.151902	-13.135423	10.160104	15.653574	11.800096	17.293565	10.934878	15.951358	
26	-9.840236	-4.346767	-8.071019	-2.577550	-17.950642	-12.934162	10.016515	15.509984	11.785732	17.279201	10.906146	15.922625	
27	-9.825389	-4.331919	-7.922603	-2.429134	-17.742609	-12.726130	9.868099	15.361568	11.770884	17.264354	10.876446	15.892926	
28	-9.810067	-4.316597	-7.769452	-2.275983	-17.527929	-12.511450	9.714948	15.208417	11.755562	17.249031	10.845798	15.862277	
29	-9.794279	-4.300810	-7.611659	-2.118189	-17.306732	-12.290252	9.557154	15.050623	11.739775	17.233244	10.814220	15.830699	
