#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	2.684052	2.661194	2.684052	2.661194	-8.214478	-8.237549	
1	2.684353	2.661495	2.687063	2.664206	-8.210261	-8.233332	
2	2.685256	2.662398	2.696097	2.673239	-8.197614	-8.220685	
3	2.686761	2.663903	2.711147	2.688289	-8.176544	-8.199615	
4	2.688867	2.666009	2.732204	2.709347	-8.147064	-8.170135	
5	2.691572	2.668714	2.759256	2.736399	-8.109191	-8.132262	
6	2.694875	2.672017	2.792286	2.769429	-8.062949	-8.086020	
7	2.698774	2.675916	2.831275	2.808417	-8.008365	-8.031436	
8	2.703266	2.680409	2.876199	2.853341	-7.945471	-7.968543	
9	2.708349	2.685492	2.927030	2.904173	-7.874307	-7.897379	
10	2.714020	2.691163	2.983739	2.960881	-7.794915	-7.817986	
11	2.720275	2.697418	3.046291	3.023433	-7.707342	-7.730414	
12	2.727111	2.704254	3.114648	3.091790	-7.611642	-7.634714	
13	2.734523	2.711666	3.188770	3.165912	-7.507872	-7.530943	
14	2.742507	2.719650	3.268611	3.245753	-7.396094	-7.419166	
15	2.751059	2.728201	3.354124	3.331266	-7.276377	-7.299448	
16	2.760172	2.737314	3.445256	3.422399	-7.148791	-7.171862	
17	2.769842	2.746984	3.541954	3.519096	-7.013414	-7.036485	
18	2.780062	2.757205	3.644159	3.621301	-6.870328	-6.893399	
19	2.790827	2.767970	3.751809	3.728951	-6.719618	-6.742689	
20	2.802130	2.779273	3.864839	3.841981	-6.561375	-6.584447	
21	2.813965	2.791107	3.983182	3.960324	-6.395695	-6.418767	
22	2.826323	2.803465	4.106765	4.083908	-6.222678	-6.245749	
23	2.839198	2.816340	4.235516	4.212658	-6.042427	-6.065499	
24	2.852582	2.829724	4.369355	4.346498	-5.855052	-5.878123	
25	2.866467	2.843609	4.508203	4.485346	-5.660665	-5.683736	
26	2.880844	2.857986	4.651976	4.629119	-5.459383	-5.482454	
27	2.895705	2.872847	4.800587	4.777730	-5.251328	-5.274399	
28	2.911041	2.888183	4.953947	4.931089	-5.036624	-5.059695	
29	2.926843	2.903985	5.111963	5.089105	-4.815401	-4.838473	
30	2.943100	2.920243	5.274540	5.251683	-4.587793	-4.610865	
31	2.959804	2.936947	5.441581	5.418723	-4.353937	-4.377008	
32	2.976945	2.954087	5.612984	5.590126	-4.113972	-4.137044	
33	2.994511	2.971653	5.788646	5.765788	-3.868045	-3.891116	
34	3.012493	2.989635	5.968462	5.945604	-3.616303	-3.639374	
35	3.030879	3.008021	6.152323	6.129465	-3.358897	-3.381969	
36	3.049658	3.026801	6.340119	6.317261	-3.095984	-3.119055	
37	3.068820	3.045962	6.531736	6.508878	-2.827720	-2.850791	
38	3.088352	3.065495	6.727058	6.704201	-2.554268	-2.577339	
39	3.108243	3.085386	6.925970	6.903112	-2.275792	-2.298864	
40	3.128481	3.105624	7.128349	7.105492	-1.992461	-2.015532	
41	3.149054	3.126196	7.334075	7.311218	-1.704444	-1.727516	
42	3.169949	3.147091	7.543024	7.520166	-1.411916	-1.434987	
43	3.191153	3.168296	7.755070	7.732212	-1.115052	-1.138124	
44	3.212655	3.189797	7.970084	7.947226	-0.814032	-0.837103	
45	3.234440	3.211583	8.187938	8.165081	-0.509036	-0.532107	
46	3.256496	3.233639	8.408501	8.385643	-0.200249	-0.223320	
47	3.278810	3.255953	8.631638	8.608781	0.112144	0.089073	
48	3.301368	3.278510	8.857217	8.834360	0.427954	0.404883	
49	3.324156	3.301299	9.085101	9.062243	0.746992	0.723921	
50	3.347162	3.324304	9.315153	9.292295	1.069065	1.045993	
51	3.370370	3.347512	9.547234	9.524376	1.393978	1.370907	
52	3.393767	3.370909	9.781205	9.758347	1.721537	1.698466	
53	3.417339	3.394481	10.016924	9.994066	2.051544	2.028473	
54	3.441071	3.418214	10.254250	10.231392	2.383800	2.360729	
55	3.464950	3.442093	10.493039	10.470181	2.718105	2.695034	
56	3.488961	3.466104	10.733148	10.710291	3.054258	3.031187	
57	3.513090	3.490232	10.974433	10.951575	3.392056	3.368985	
58	3.537321	3.514463	11.216747	11.193889	3.731296	3.708225	
59	3.561641	3.538783	11.459945	11.437087	4.071773	4.048702	
60	3.586034	3.563177	11.703880	11.681022	4.413282	4.390211	
61	3.610487	3.587629	11.948406	11.925548	4.755619	4.732547	
62	3.634984	3.612126	12.193375	12.170517	5.098575	5.075504	
63	3.659510	3.636653	12.438639	12.415782	5.441945	5.418874	
64	3.684052	3.661194	12.684052	12.661194	5.785522	5.762451	
65	3.708593	3.685735	12.929464	12.906606	6.129100	6.106028	
66	3.733119	3.710262	13.174728	13.151871	6.472470	6.449399	
67	3.757616	3.734758	13.419697	13.396839	6.815426	6.792355	
68	3.782069	3.759211	13.664223	13.641365	7.157762	7.134691	
69	3.806462	3.783605	13.908158	13.885301	7.499272	7.476201	
70	3.830782	3.807924	14.151356	14.128499	7.839749	7.816678	
71	3.855013	3.832156	14.393670	14.370813	8.178989	8.155918	
72	3.879142	3.856284	14.634955	14.612097	8.516787	8.493716	
73	3.903153	3.880295	14.875064	14.852206	8.852940	8.829869	
74	3.927032	3.904174	15.113853	15.090996	9.187245	9.164174	
75	3.950764	3.927907	15.351179	15.328321	9.519501	9.496430	
76	3.974336	3.951479	15.586898	15.564041	9.849508	9.826437	
77	3.997733	3.974876	15.820869	15.798011	10.177067	10.153996	
78	4.020941	3.998084	16.052950	16.030092	10.501980	10.478909	
79	4.043947	4.021089	16.283002	16.260144	10.824053	10.800982	
80	4.066735	4.043877	16.510886	16.488028	11.143091	11.120019	
81	4.089293	4.066435	16.736465	16.713607	11.458901	11.435830	
82	4.111607	4.088749	16.959602	16.936745	11.771294	11.748222	
83	4.133663	4.110805	17.180165	17.157307	12.080081	12.057010	
84	4.155448	4.132591	17.398019	17.375161	12.385077	12.362005	
85	4.176950	4.154092	17.613033	17.590176	12.686097	12.663026	
86	4.198154	4.175297	17.825079	17.802221	12.982961	12.959890	
87	4.219049	4.196191	18.034028	18.011170	13.275489	13.252418	
88	4.239622	4.216764	18.239754	18.216896	13.563506	13.540434	
89	4.259860	4.237002	18.442133	18.419276	13.846837	13.823766	
90	4.279751	4.256893	18.641045	18.618187	14.125313	14.102241	
91	4.299283	4.276425	18.836367	18.813510	14.398765	14.375693	
92	4.318445	4.295587	19.027984	19.005127	14.667028	14.643957	
93	4.337224	4.314367	19.215780	19.192922	14.929942	14.906871	
94	4.355610	4.332753	19.399641	19.376783	15.187348	15.164277	
95	4.373592	4.350734	19.579457	19.556599	15.439090	15.416019	
96	4.391158	4.368301	19.755119	19.732262	15.685017	15.661946	
97	4.408299	4.385441	19.926522	19.903665	15.924982	15.901910	
98	4.425003	4.402145	20.093563	20.070705	16.158838	16.135767	
99	4.441260	4.418403	20.256140	20.233282	16.386446	16.363375	
100	4.457062	4.434204	20.414156	20.391298	16.607669	16.584598	
101	4.472398	4.449540	20.567516	20.544658	16.822372	16.799301	
102	4.487259	4.464401	20.716127	20.693269	17.030428	17.007357	
103	4.501636	4.478779	20.859900	20.837042	17.231710	17.208639	
104	4.515521	4.492663	20.998748	20.975890	17.426097	17.403026	
105	4.528905	4.506047	21.132587	21.109730	17.613472	17.590401	
106	4.541780	4.518922	21.261338	21.238480	17.793723	17.770652	
107	4.554139	4.531281	21.384921	21.362064	17.966740	17.943669	
108	4.565973	4.543115	21.503264	21.480406	18.132420	18.109349	
109	4.577276	4.554418	21.616295	21.593437	18.290663	18.267591	
110	4.588041	4.565183	21.723944	21.701087	18.441373	18.418301	
111	4.598261	4.575404	21.826149	21.803291	18.584459	18.561388	
112	4.607931	4.585073	21.922847	21.899989	18.719836	18.696765	
113	4.617044	4.594187	22.013980	21.991122	18.847422	18.824350	
114	4.625596	4.602738	22.099492	22.076634	18.967139	18.944068	
115	4.633580	4.610722	22.179333	22.156476	19.078917	19.055846	
116	4.640992	4.618134	22.253455	22.230597	19.182687	19.159616	
117	4.647828	4.624970	22.321812	22.298955	19.278387	19.255316	
118	4.654083	4.631225	22.384364	22.361506	19.365960	19.342889	
119	4.659754	4.636896	22.441073	22.418215	19.445352	19.422281	
120	4.664837	4.641979	22.491904	22.469047	19.516516	19.493445	
121	4.669329	4.646471	22.536828	22.513970	19.579409	19.556338	
122	4.673228	4.650370	22.575817	22.552959	19.633994	19.610922	
123	4.676531	4.653673	22.608847	22.585989	19.680236	19.657165	
124	4.679236	4.656379	22.635899	22.613041	19.718109	19.695037	
125	4.681342	4.658484	22.656956	22.634098	19.747589	19.724518	
126	4.682847	4.659989	22.672006	22.649148	19.768659	19.745588	
127	4.683750	4.660893	22.681040	22.658182	19.781306	19.758235	
128	4.684052	4.661194	22.684052	22.661194	19.785522	19.762451	
129	4.687063	4.664206	22.684353	22.661495	19.786125	19.763054	
130	4.696097	4.673239	22.685256	22.662398	19.787932	19.764860	
131	4.711147	4.688289	22.686761	22.663903	19.790942	19.767870	
132	4.732204	4.709347	22.688867	22.666009	19.795153	19.772082	
133	4.759256	4.736399	22.691572	22.668714	19.800563	19.777492	
134	4.792286	4.769429	22.694875	22.672017	19.807169	19.784098	
135	4.831275	4.808417	22.698774	22.675916	19.814967	19.791896	
136	4.876199	4.853341	22.703266	22.680409	19.823952	19.800881	
137	4.927030	4.904173	22.708349	22.685492	19.834118	19.811047	
138	4.983739	4.960881	22.714020	22.691163	19.845460	19.822389	
139	5.046291	5.023433	22.720275	22.697418	19.857970	19.834899	
140	5.114648	5.091790	22.727111	22.704254	19.871642	19.848571	
141	5.188770	5.165912	22.734523	22.711666	19.886466	19.863395	
142	5.268611	5.245753	22.742507	22.719650	19.902434	19.879363	
143	5.354124	5.331266	22.751059	22.728201	19.919537	19.896466	
