#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-3.228516	-3.228516	-3.228516	-3.228516	-13.563477	-13.563477	
1	-3.228214	-3.228214	-3.225504	-3.225504	-13.559260	-13.559260	
2	-3.227311	-3.227311	-3.216470	-3.216470	-13.546613	-13.546613	
3	-3.225806	-3.225806	-3.201420	-3.201420	-13.525543	-13.525543	
4	-3.223700	-3.223700	-3.180363	-3.180363	-13.496063	-13.496063	
5	-3.220995	-3.220995	-3.153311	-3.153311	-13.458190	-13.458190	
6	-3.217692	-3.217692	-3.120281	-3.120281	-13.411948	-13.411948	
7	-3.213793	-3.213793	-3.081292	-3.081292	-13.357364	-13.357364	
8	-3.209301	-3.209301	-3.036368	-3.036368	-13.294470	-13.294470	
9	-3.204218	-3.204218	-2.985537	-2.985537	-13.223306	-13.223306	
10	-3.198547	-3.198547	-2.928828	-2.928828	-13.143914	-13.143914	
11	-3.192292	-3.192292	-2.866276	-2.866276	-13.056341	-13.056341	
12	-3.185456	-3.185456	-2.797919	-2.797919	-12.960641	-12.960641	
13	-3.178044	-3.178044	-2.723797	-2.723797	-12.856871	-12.856871	
14	-3.170060	-3.170060	-2.643956	-2.643956	-12.745093	-12.745093	
15	-3.161508	-3.161508	-2.558444	-2.558444	-12.625376	-12.625376	
16	-3.152395	-3.152395	-2.467311	-2.467311	-12.497790	-12.497790	
17	-3.142725	-3.142725	-2.370613	-2.370613	-12.362413	-12.362413	
18	-3.132505	-3.132505	-2.268409	-2.268409	-12.219327	-12.219327	
19	-3.121740	-3.121740	-2.160759	-2.160759	-12.068617	-12.068617	
20	-3.110437	-3.110437	-2.047728	-2.047728	-11.910374	-11.910374	
21	-3.098603	-3.098603	-1.929386	-1.929386	-11.744694	-11.744694	
22	-3.086244	-3.086244	-1.805802	-1.805802	-11.571677	-11.571677	
23	-3.073369	-3.073369	-1.677051	-1.677051	-11.391426	-11.391426	
24	-3.059985	-3.059985	-1.543212	-1.543212	-11.204051	-11.204051	
25	-3.046100	-3.046100	-1.404364	-1.404364	-11.009664	-11.009664	
26	-3.031723	-3.031723	-1.260591	-1.260591	-10.808382	-10.808382	
27	-3.016862	-3.016862	-1.111980	-1.111980	-10.600327	-10.600327	
28	-3.001526	-3.001526	-0.958620	-0.958620	-10.385623	-10.385623	
29	-2.985724	-2.985724	-0.800604	-0.800604	-10.164400	-10.164400	
30	-2.969467	-2.969467	-0.638027	-0.638027	-9.936792	-9.936792	
31	-2.952763	-2.952763	-0.470986	-0.470986	-9.702936	-9.702936	
32	-2.935622	-2.935622	-0.299583	-0.299583	-9.462971	-9.462971	
33	-2.918056	-2.918056	-0.123921	-0.123921	-9.217044	-9.217044	
34	-2.900075	-2.900075	0.055895	0.055895	-8.965302	-8.965302	
35	-2.881688	-2.881688	0.239756	0.239756	-8.707896	-8.707896	
36	-2.862909	-2.862909	0.427552	0.427552	-8.444983	-8.444983	
37	-2.843747	-2.843747	0.619168	0.619168	-8.176719	-8.176719	
38	-2.824215	-2.824215	0.814491	0.814491	-7.903267	-7.903267	
39	-2.804324	-2.804324	1.013402	1.013402	-7.624791	-7.624791	
40	-2.784086	-2.784086	1.215782	1.215782	-7.341460	-7.341460	
41	-2.763513	-2.763513	1.421508	1.421508	-7.053443	-7.053443	
42	-2.742618	-2.742618	1.630457	1.630457	-6.760915	-6.760915	
43	-2.721414	-2.721414	1.842502	1.842502	-6.464051	-6.464051	
44	-2.699912	-2.699912	2.057517	2.057517	-6.163031	-6.163031	
45	-2.678127	-2.678127	2.275371	2.275371	-5.858035	-5.858035	
46	-2.656071	-2.656071	2.495933	2.495933	-5.549248	-5.549248	
47	-2.633757	-2.633757	2.719071	2.719071	-5.236855	-5.236855	
48	-2.611199	-2.611199	2.944650	2.944650	-4.921045	-4.921045	
49	-2.588411	-2.588411	3.172534	3.172534	-4.602007	-4.602007	
50	-2.565405	-2.565405	3.402586	3.402586	-4.279935	-4.279935	
51	-2.542197	-2.542197	3.634667	3.634667	-3.955021	-3.955021	
52	-2.518800	-2.518800	3.868638	3.868638	-3.627462	-3.627462	
53	-2.495228	-2.495228	4.104357	4.104357	-3.297455	-3.297455	
54	-2.471496	-2.471496	4.341683	4.341683	-2.965199	-2.965199	
55	-2.447617	-2.447617	4.580472	4.580472	-2.630894	-2.630894	
56	-2.423606	-2.423606	4.820581	4.820581	-2.294741	-2.294741	
57	-2.399478	-2.399478	5.061865	5.061865	-1.956943	-1.956943	
58	-2.375246	-2.375246	5.304180	5.304180	-1.617703	-1.617703	
59	-2.350926	-2.350926	5.547378	5.547378	-1.277226	-1.277226	
60	-2.326533	-2.326533	5.791313	5.791313	-0.935717	-0.935717	
61	-2.302080	-2.302080	6.035839	6.035839	-0.593380	-0.593380	
62	-2.277583	-2.277583	6.280808	6.280808	-0.250424	-0.250424	
63	-2.253057	-2.253057	6.526072	6.526072	0.092946	0.092946	
64	-2.228516	-2.228516	6.771484	6.771484	0.436523	0.436523	
65	-2.203974	-2.203974	7.016897	7.016897	0.780101	0.780101	
66	-2.179448	-2.179448	7.262161	7.262161	1.123471	1.123471	
67	-2.154951	-2.154951	7.507130	7.507130	1.466427	1.466427	
68	-2.130498	-2.130498	7.751656	7.751656	1.808763	1.808763	
69	-2.106105	-2.106105	7.995591	7.995591	2.150273	2.150273	
